"id","nodesid","language","pertainsto","description"
"19345","2398","deu","settlement","Erstmals 1265 erw&auml;hnt."
"19347","348","deu","settlement","Erstmals 1296 erw&auml;hnt."
"19349","7632","deu","settlement","Erstmals 1219 erw&auml;hnt."
"19351","8626","deu","settlement","Das Dorf wird erstmals 1342 erw&auml;hnt."
"19353","2389","deu","settlement","Erstmals 1235 erw&auml;hnt."
"19355","2419","deu","settlement","Erstmals 1324 erw&auml;hnt."
"19357","5850","deu","settlement","Erstmals 1328 erw&auml;hnt."
"19359","8268","deu","settlement","Das Dorf wird erstmals 1235 erw&auml;hnt."
"19361","7028","deu","settlement","Erstmals 1316 erw&auml;hnt."
"19363","2220","deu","settlement","Erstmals 1445 erw&auml;hnt."
"19365","3568","deu","settlement","Erstmals 1254 erw&auml;hnt."
"19367","6383","deu","settlement","Erstmals 1649 erw&auml;hnt."
"19369","2089","deu","settlement","Erstmals 1346 erw&auml;hnt."
"19371","4669","deu","settlement","Erstmals 1324 erw&auml;hnt."
"19373","6503","deu","settlement","Das Dorf ist erstmals 1310 erw&auml;hnt."
"19375","9505","deu","settlement","Das Dorf Schalentin wird erstmals 1288 erw&auml;hnt. Sp&auml;ter ist es w&uuml;st gefallen, nur eine Wasserm&uuml;hle blieb bestehen."
"19377","7192","deu","settlement","Erstmals 1343 erw&auml;hnt."
"19379","6036","deu","settlement","Erstmals 1317 erw&auml;hnt."
"19381","1560","deu","settlement","Erstmals 1438 erw&auml;hnt."
"19383","5810","deu","settlement","Erstmals 1438 erw&auml;hnt."
"19385","2253","deu","settlement","Das Dorf wird erstmals 1291 erw&auml;hnt."
"19387","7445","deu","settlement","Das Dorf wird erstmals 1274 erw&auml;hnt."
"19389","6120","deu","settlement","Erstmals 1500 erw&auml;hnt."
"19391","11507","deu","settlement","Erstmals 1312 erw&auml;hnt."
"19393","401","deu","settlement","Erstmals 1341 erw&auml;hnt."
"19395","1318","deu","settlement","Erstmals 1438 erw&auml;hnt."
"19397","8006","deu","settlement","Erstmals 1566 erw&auml;hnt."
"19399","6038","deu","settlement","Erstmals 1428 erw&auml;hnt."
"19401","3492","deu","settlement","Erstmals 1428 erw&auml;hnt."
"19403","3756","deu","settlement","Erstmals 1355 erw&auml;hnt."
"19405","2946","deu","settlement","Das Dorf wird erstmals 1345-1348 erw&auml;hnt."
"19407","2010","deu","settlement","Das Dorf wurde durch die Rostocker Ratsfamilie Frese gegr&uuml;ndet, erstmals 1289 erw&auml;hnt."
"19409","3733","deu","settlement","Erstmals 1442 erw&auml;hnt."
"19411","7735","deu","settlement","Das Dorf wird erstmals 1304 erw&auml;hnt. Das heutige Dorf liegt &ouml;stlich von seiner historischen Stelle."
"19413","3764","deu","settlement","Erstmals 1396 erw&auml;hnt."
"19415","6347","deu","settlement","Das Kirchdorf wird erstmals 1319 erw&auml;hnt."
"19417","4630","deu","settlement","Das Kirchdorf wird erstmals 1288 erw&auml;hnt."
"19419","888","deu","settlement","Das Dorf wird erstmals 1391 erw&auml;hnt."
"19421","5400","deu","settlement","Erstmals 1282 als Umbenennung des Ortes Tessekow (Teschow) erw&auml;hnt. Ab 1314 erscheinen beide Namen jedoch f&uuml;r unterschiedliche D&ouml;rfer."
"19423","5280","deu","settlement","Erstmals 1281 erw&auml;hnt als die Stadt Kalen hierher verlegt wurde. Vorher gab es hier ein slawisches Dorf mit dem Namen Bugelmast."
"19425","6450","deu","settlement","Das Dorf wird erstmals 1260 erw&auml;hnt."
"19427","7540","deu","settlement","Das Dorf wird erstmals 1264 erw&auml;hnt."
"19429","4396","deu","settlement","Das Dorf wird erstmals 1338 erw&auml;hnt."
"19431","7258","deu","settlement","Das Dorf wird erstmals 1330 erw&auml;hnt."
"19433","4830","deu","settlement","Das Dorf wird erstmals 1245 erw&auml;hnt."
"19435","1586","deu","settlement","Das ursprunglich slawische Dorf wird erstmals 1228 erw&auml;hnt."
"19437","501","deu","settlement","Das Dorf wird erstmals 1178 erw&auml;hnt."
"19439","5879","deu","settlement","Erstmals 1305 erw&auml;hnt."
"19441","7081","deu","bridge","Das Dorf war nach der Br&uuml;cke Sembrugge benannt, 1644 auch als &quot;Kohalschen Steinbr&uuml;cke&quot; erw&auml;hnt."
"19443","5214","deu","settlement","Vor 1558 geh&ouml;rte die Wacke Kasseritz zu dem Schlossgebiet Neuhausen. Im 17. Jh entstand im Dorf Verij&auml;rve der Hof Neu-Kasseritz, sp&auml;ter eine Poststation."
"19445","14202","deu","settlement","Eine Bauerschaft wird erstmals im 9. Jh. erw&auml;hnt; eine Kirche 1147."
"19447","14202","deu","city","Stadt&auml;hnliche Wigboldrechte wurde zwischen 1413 und 1417 durch den Graf Adolf von der Mark verliehen, ebenso durch seinen Bruder Gerhard 1432. Der Ort wird meistens &quot;Freiheit&quot; genannt, manchmal &quot;Stadt&quot;."
"19449","1690","deu","settlement","Das Dorf wird erstmals 1205 erw&auml;hnt."
"19451","1040","deu","settlement","Erstmals 1194 erw&auml;hnt."
"19455","4813","deu","settlement","Erstmals 1166 erw&auml;hnt."
"19457","1363","deu","settlement","Das Dorf wird erstmals 1314 erw&auml;hnt, in einer Kopie aus dem 15. Jh."
"19459","4662","deu","settlement","Das Dorf wird erstmals 1307 erw&auml;hnt."
"19463","640","deu","settlement","Erstmals 1003 erw&auml;hnt."
"19465","5095","deu","settlement","Das Dorf wird erstmals 1307/52 erw&auml;hnt."
"19467","5096","deu","settlement","Das Dorf wird erstmals 1282 erw&auml;hnt, in einer Kopie aus dem 14. Jh."
"19469","4649","deu","settlement","Das Dorf wird erstmals 1307/52 erw&auml;hnt."
"19471","2424","deu","settlement","Das Dorf wird erstmals 1200 erw&auml;hnt. Urspr&uuml;nglich weiter s&uuml;dlich gelegen, wurde es im 14. Jh. durch Elblaufver&auml;nderungen an den heutigen Ort verlegt."
"19473","276","deu","settlement","Das Dorf wird erstmals 1293 als Boldewinsluch erw&auml;hnt."
"19475","7455","deu","settlement","Das Dorf wird erstmals 1390 erw&auml;hnt."
"19477","4798","deu","settlement","Das Dorf wird erstmals 1354 erw&auml;hnt."
"19479","14252","deu","settlement","Das Dorf wird erstmals um 1400 erw&auml;hnt."
"19481","10763","deu","settlement","Das Dorf wird erstmals 1354 erw&auml;hnt."
"19483","10764","deu","settlement","Das Dorf wird erstmals 1330 erw&auml;hnt."
"19485","3337","deu","settlement","Das Dorf wird erstmals 1376/87 erw&auml;hnt."
"19487","4515","deu","settlement","Das Dorf wird erstmals 1395 erw&auml;hnt."
"19489","8845","deu","settlement","Das Dorf wird 1284 erstmals erw&auml;hnt."
"19491","4555","deu","settlement","Das Dorf wird erstmals 1251 erw&auml;hnt."
"19493","6321","deu","settlement","Erstmals 1237 erw&auml;hnt."
"19495","1474","deu","settlement","Das Dorf wird erstmals 1241 erw&auml;hnt."
"19503","5953","deu","settlement","Das Dorf wird erstmals 1344 erw&auml;hnt."
"19505","1679","deu","settlement","Das Dorf wird erstmals 973 erw&auml;hnt."
"19507","6131","deu","settlement","Das Dorf wird erstmals 1262 erw&auml;hnt."
"19509","2243","deu","settlement","Das Dorf wird erstmals 1209 erw&auml;hnt."
"19511","743","deu","settlement","Erstmals um 1370 erw&auml;hnt."
"19513","7393","deu","settlement","Siedlung bei einer Furt, erstmals 1229 erw&auml;hnt."
"19515","16283","deu","settlement","Das Dorf wird erstmals 1220 erw&auml;hnt."
"19517","16285","deu","settlement","Das Dorf wird erstmals 1377 erw&auml;hnt."
"19519","11477","deu","settlement","Erstmals in einer m&ouml;glich gef&auml;lschten Urkunde aus 966 erw&auml;hnt. Erste sichere Erw&auml;hnung 1004."
"19521","4596","deu","settlement","Das Dorf wird erstmals 1356 erw&auml;hnt."
"19523","8107","deu","settlement","Erstmals 1373 erw&auml;hnt."
"19525","6211","deu","settlement","Erstmals in einer gef&auml;lschten Urkunde aus 966 erw&auml;hnt. Erste sichere Erw&auml;hnung 1004."
"19527","1527","deu","settlement","Erstmals 1361 erw&auml;hnt."
"19529","16290","deu","ferry","In der Geleitsordnung aus 1566 wird auch ein F&auml;hrgeld erw&auml;hnt."
"19531","2416","deu","settlement","Erstmals 1454 erw&auml;hnt."
"19533","8047","deu","settlement","Rittergut, erstmals 1424 erw&auml;hnt."
"19535","5192","deu","settlement","Das Dorf wird erstmals 1249 erw&auml;hnt."
"19537","4042","deu","settlement","Rittergut und Dorf, erstmals 1251 erw&auml;hnt."
"19539","4991","deu","settlement","Das Dorf wird erstmals 1015 in der Kronik von Thietmar von Merseburg erw&auml;hnt."
"19541","4833","deu","settlement","Das Dorf wird erstmals 1251 erw&auml;hnt."
"19543","7346","deu","settlement","Das Dorf wird erstmals 1119 erw&auml;hnt."
"19545","6856","deu","settlement","Das Dorf wird erstmals 1130 erw&auml;hnt."
"19547","5325","deu","settlement","Das Dorf wird erstmals 1251 erw&auml;hnt."
"19549","7815","deu","settlement","Das Dorf und Rittergut werden erstmals 1251 erw&auml;hnt."
"19551","2369","deu","settlement","Das Dorf wird erstmals 1240 erw&auml;hnt. 1529 ist ein Vorwerk erw&auml;hnt."
"19553","8861","deu","settlement","Erstmals in einer gef&auml;lschten Urkunde aus 966 erw&auml;hnt. Erste gesicherte Erw&auml;hnung 981, zu der Zeit gab es eine Burg. Sp&auml;ter wird die Siedlung als Dorf und Rittergut genannt."
"19555","14289","deu","settlement","Das Dorf Zschackau wird erstmals 1250 als Kirchspiel erw&auml;hnt. Seit 1938 mit Zeckritz unter dem Namen Beilrode vereinigt."
"19563","11724","deu","toll","Der Magdeburger Erzbischof erhob einen Zoll auf der Flutrinne, der 1364 erw&auml;hnt wird."
"19929","2002","deu","fair","Markgraf Heinrich III. der Erlauchte von Mei&szlig;en verlieh Freiberg 1263 einen 14-t&auml;gigen Markt."
"19567","5735","deu","city","Die Siedlung wird erstmals 1215 als &quot;civitas&quot; bezeichnet, 1310 als &quot;oppidum&quot;. Eine Neustadt um die Nikolaikirche entwickelte sich im 13. Jh. und wurde 1488 mit der Altstadt um die Stephanikirche vereinigt."
"19575","16348","deu","toll","Eine Zollstelle des Amtes Mahndorf an der Stra&szlig;e Halberstadt-Derenburg wird 1657 erw&auml;hnt, als sie zur Brockenstedter M&uuml;hle an der Stra&szlig;e Derenburg-Quedlingburg verlegt werden sollte."
"19583","4444","deu","settlement","Nach der erstmals im 14. Jh. bezeugte &Uuml;berlieferung wurde die Abtei Liesborn 799 durch Karl den Gro&szlig;en gegr&uuml;ndet. Obwohl eine Siedlung zu dieser Zeit wahrscheinlich bereits existierte, wurde das Kloster wahrscheinlicher um 855 gegr&uuml;ndet, was auch durch arch&auml;ologische Funde belegt ist. 1019 wird es erstmals urkundlich erw&auml;hnt. Das urspr&uuml;ngliche Damenstift wurde 1130 in ein Benediktinerkloster umgewandelt, das bis 1803 bestand."
"19585","1437","deu","settlement","Das Kirchspiel Diestedde wird erstmals 1136 erw&auml;hnt."
"19587","14202","deu","fair","Ein Wochenmarkt am Freitag wird durch den Grafen Gerhard von Kleve 1432 gew&auml;hrt, obwohl bereits die Wigboldprivilegien des Grafen Adolf zwischen 1413 und 1417 einen Markttag erw&auml;hnen. Die Statuten der Freiheit aus dem Jahr 1581 erw&auml;hnen zudem Kirmesse und Jahrm&auml;rkte, deren Zahl und Termine allerdings nicht genannt wird. 1661-1689 erlaubt Markgraf Friedrich Wilhelm die Einrichtung eines dritten Jahrmarkts am Tag der Heimsuchung Mari&auml; (2. Juli) und am Tag zuvor."
"19589","9155","deu","settlement","Der Kreuzkrug wurde 1706 als Ersatz f&uuml;r den im Drei&szlig;igj&auml;hrigen Krieg zerst&ouml;rte Finkenkrug errichtet. 1811 wurde er nach dem Bau der neuen Stra&szlig;e Gausek&ouml;te an den neuen Wegekreuz verlegt."
"19591","2870","deu","settlement","Das Dorf Haustenbeck wurde 1659 auf Anlass des Grafen Hermann Adolf zur Lippe als Rastplatz auf dem Weg durch die Senne gegr&uuml;ndet. 1939 wurde es verlassen wegen Erweiterung eines Truppen&uuml;bungsplatzes."
"19707","16381","deu","city","1346 vom Deutschen Ritterorden zur Stadt mit kulmischen Recht erhoben."
"19613","1406","deu","fair","Das Marktprivileg des Jahres 1361 erw&auml;hnt erstmals den St. Veitsjahrmarkt, der damals bereits existierte und wahrscheinlich nach Lippst&auml;dter Vorbild entstanden war, mit Marktfreiheit von zwei Tagen vor- und nachher. Ein zweiter Jahrmarkt am St. Martini wurde 1469 gegr&uuml;ndet. Beide M&auml;rkte wurden zusammen mit einem Wochenmarkt am Mittwoch 1603 best&auml;tigt, ein Jahr sp&auml;ter wurde der Martinimarkt auf St. Andreas verlegt. Beide M&auml;rkte waren zugleich Viehm&auml;rkte."
"19615","4203","deu","toll","Eine Zollstelle in Lage wird 1395 und 1532 erw&auml;hnt."
"19617","2912","deu","settlement","Die Siedlung wird erstmals im &lt;cite&gt;Vita Meinwerci&lt;/cite&gt; zu 1024 erw&auml;hnt. Laut einer Sage geht das Dorf jedoch auf die Gr&uuml;ndung einer Kapelle durch Karl den Gro&szlig;en im Jahr 783 zur&uuml;ck."
"19619","3208","deu","toll","Horn wird 1482 als Zollstelle erw&auml;hnt."
"19621","517","deu","staple","Herzog Bogislaw IV. erteilte 1307 das Stapelrecht f&uuml;r Pelzwerk, Wachs und Holz."
"19623","16367","deu","bridge","Eine Br&uuml;cke &uuml;ber die Drage wird erstmals 1273 erw&auml;hnt."
"19625","3712","deu","toll","Bei Klein Dannewerk befand sich ein Zollhaus des Gottorfer Zolls am Ochsenweg. F&uuml;r mehr Informationen, sieh Gottorf."
"19627","16372","deu","city","1370 als Stadt erw&auml;hnt. Die &auml;lteste erhaltene Stadtrechturkunde von 1665 best&auml;tigt das Magdeburger Recht."
"19629","16372","deu","settlement","Erstmals 1370 erw&auml;hnt, dann bereits eine Stadt. Arch&auml;ologisch ist steinzeitliche Besiedlung sowie ein Burgwall um 700 nachgewiesen. Sp&auml;ter errichten die Herz&ouml;ge von Pommerellen eine Burg mit Suburbium."
"19631","4169","deu","toll","1510 als Zollstelle erw&auml;hnt."
"19633","7226","deu","toll","1501 als Zollstelle belegt, als Zoll erhoben wurde von Kaufleuten aus Ruthenien, Litauen, Masowien und Moskowien, die unter Umgehung Lublins nach Posen (Poznań), Gnesen (Gniezno) und Breslau (Wrocław) zogen."
"19635","4775","deu","settlement","Wahrscheinlich als Stadt ohne Vorg&auml;ngersiedlung gegr&uuml;ndet."
"19637","3324","deu","toll","Erstmals 1252 als polnische Zollstelle erw&auml;hnt. Preussische Kaufleute beschweren sich 1452 &uuml;ber Zollbeschwerungen."
"19639","4807","deu","toll","Eine Zollstelle an der Netze-&Uuml;bergang bei Mątwy ist bereits in der ersten H&auml;lfte des 13. Jh. belegt."
"19641","8668","deu","toll","Der Zoll der zugunsten des Kloster Trzemeszno in Wylatowo erhoben wurde, wurde am Ende des 14. Jh. nach Trzemeszno selbst verlegt."
"19643","7829","deu","toll","Der Zoll der zugunsten des Klosters Trzemeszno in Wylatowo erhoben wurde, wurde am Ende des 14. Jh. nach Trzemeszno selbst verlegt."
"19645","2242","deu","toll","Preussische Kaufleute beschwerten sich 1452 bei den Polen wegen Zollbeschwerungen in Gnesen."
"19647","1107","deu","toll","1257 als Zollstelle genannt."
"19649","546","deu","toll","Eine Zollstelle in Bentschen ist seit der ersten H&auml;lfte des 13. Jh. nachweisbar."
"19651","16373","deu","settlement","Das wendische Fischerdorf war um 1249-1254 im Besitz des Ritters Bartholomeus de Poliz."
"19653","16373","deu","city","Die Stadt wurde 1260 von Herzog Barnim I. mit Magdeburger Stadtrecht gegr&uuml;ndet."
"19655","3969","deu","toll","Die Zollstelle von Kosten, erstmals 1387 erw&auml;hnt, war eine der bedeutendsten in Gro&szlig;polen. 1474 erhielt die Stadt zudem das Recht, einen Br&uuml;ckensteuer zu erheben."
"19657","7024","deu","toll","1294 als Zollstelle an der Posener Stra&szlig;e erw&auml;hnt."
"19659","1997","deu","toll","Im 16. Jh. zu den f&uuml;nf wichtigsten Zollstellen Gro&szlig;polens gerechnet."
"19661","4947","deu","toll","Ein Zoll zu Militsch wird erstmals 1249 erw&auml;hnt."
"19663","16374","deu","bridge","Eine Br&uuml;cke &uuml;ber die Bartsch in Militsch wird erstmals 1249 erw&auml;hnt."
"19665","7791","deu","toll","Ein Zolltarif f&uuml;r Salz, Tuch und Bier ist aus 1224 &uuml;berliefert."
"19667","3265","deu","toll","Ein Zoll zu H&uuml;nern wurde 1436 eingerichtet, 1504 aufgehoben und im 17. Jh. wiederhergestellt."
"19669","8262","deu","toll","Die Zollstelle zu Weiden ist erstmals 1266 belegt."
"19671","16375","deu","bridge","Eine Br&uuml;cke &uuml;ber die Weide in Simsdorf wird erstmals 1337 erw&auml;hnt."
"19673","7348","deu","toll","Das Kloster Lubin besa&szlig; den Zoll zu Starogr&oacute;d auf der Stra&szlig;e Thorn-Breslau, laut einer Best&auml;tigung von 1294."
"19675","3929","deu","toll","Eine Zollstelle zu Konin ist seit 1328 nachweisbar."
"19677","6234","deu","toll","In einem Dokument aus wahrscheinlich 1349 wird indirekt ein Zoll in Radziej&oacute;w erw&auml;hnt."
"19679","7501","deu","toll","Ein Dokument aus wahrscheinlich 1349 erw&auml;hnt, dass Reisenden die Radziej&oacute;w umgehen, den dortigen Zoll stattdessen in Strzelno zu errichten haben."
"19681","16376","deu","bridge","1258 werden in Kalisch zwei Br&uuml;cken erw&auml;hnt."
"19683","16377","deu","bridge","1258 werden in Kalisch zwei Br&uuml;cken erw&auml;hnt."
"19685","5590","deu","toll","Der Zoll in Oels wurde in der zweiten H&auml;lfte des 13. Jh. eingerichtet."
"19687","16378","deu","bridge","Die Br&uuml;cke &uuml;ber die Weide bei Hundsfeld wird bereits 1206 erw&auml;hnt."
"19689","3264","deu","toll","Eine Zollstelle wird erstmals 1266 erw&auml;hnt."
"19691","7175","deu","toll","1363 und 1393 als Zollstelle bezeugt."
"19693","7536","deu","toll","Grenzzollstelle zwischen Polen und Schlesien im 16. Jh."
"19695","9938","deu","toll","Ein Zoll wird 1239 erw&auml;hnt."
"19697","16379","deu","settlement","Erstmals 1234 als bereits bestehende Stadt erw&auml;hnt. Vorher existierte m&ouml;glicherweise eine slawische Burg und eine Marktsiedlung, aber diese sind arch&auml;ologisch noch nicht nachgewiesen."
"19699","16379","deu","city","Die Siedlung wird erstmals 1234 als bereits bestehende Stadt in einer Schenkungsurkunde an den Templerorden erw&auml;hnt, die auch Marktrechte und das Brandenburger Stadtrecht enthielt. 1251 best&auml;tigt."
"19701","16380","deu","settlement","Bereits in pomeranisch-wendischer Zeit Sitz eines kleineren Verwaltungsbezirks, 1339 wird die Burg, die Stadt und das Land Bublitz erstmals erw&auml;hnt."
"19703","16380","deu","city","1340 erhebt der Kamminer Bischof Friedrich von Eickst&auml;dt Bublitz zur Stadt mit l&uuml;bischem Stadtrecht, das Privileg wurde allerdings erst 1350 ausgeh&auml;ndigt. 1614 best&auml;tigt."
"19705","16381","deu","settlement","Das Land B&uuml;tow wird erstmals 1321, die Burg 1329 erw&auml;hnt. Daneben existierte ein kleiner slawischer Flecken."
"19907","16442","deu","bridge","Muldebr&uuml;cke"
"19709","16382","deu","settlement","Die Burg Daber wird erstmals 1295 erw&auml;hnt."
"19711","16382","deu","city","Erste urkundliche Nennung als Stadt 1331. Das Jahr der Verleihung des l&uuml;bischen Stadtrechts ist unbekannt, aber es wurde 1461 best&auml;tigt."
"19713","16383","deu","settlement","Die Burg Viduchow wird 1159 erstmals erw&auml;hnt. Ein Flecken (&#039;oppidum&#039;) entwickelte sich vor 1283."
