"id","literatureid","nodesid","edgesid","pertainsto","pages","namesid"
"20194","920","13810","\N","\N","639","\N"
"20196","920","13811","\N","\N","642-643","\N"
"20200","920","13812","\N","\N","659","\N"
"20202","920","13813","\N","\N","664-665","\N"
"20210","1846","12144","\N","\N","138-139","\N"
"20212","942","12144","\N","\N","Walsoorden (Hulst, Zl)","\N"
"20214","1846","13830","\N","\N","138","\N"
"20216","1848","13830","\N","\N","277","\N"
"20218","942","12143","\N","\N","Hansweert (Reimerswaal, Zl)","\N"
"20220","1846","12143","\N","\N","138-139","\N"
"20222","1682","12143","\N","\N","100","\N"
"20224","942","13831","\N","\N","Waarde (Reimerswaal, Zl)","\N"
"20226","1846","13831","\N","\N","139","\N"
"20228","942","12141","\N","\N","Kapelle (Kapelle, Zl)","\N"
"20230","1846","13099","\N","\N","39-41","\N"
"20232","942","13099","\N","\N","Yersekendam (Reimerswaal, Zl)","\N"
"20234","1846","12774","\N","\N","39-41, 43-44, 45-47, 108","\N"
"20238","1846","12246","\N","\N","42-43, 108-111","\N"
"20240","1646","13833","\N","\N","284","\N"
"20242","942","12244","\N","\N","Scherpenisse (Tholen, Zl)","\N"
"20244","1846","12242","\N","\N","119-120, 125","\N"
"20246","1850","9557","\N","\N","\N","\N"
"20248","1852","9607","\N","\N","\N","\N"
"20250","942","13836","\N","\N","Overslag (Terneuzen, Zl)","\N"
"20252","1848","13836","\N","\N","258-260, 485","\N"
"20258","1646","11937","\N","\N","260","\N"
"20260","1848","11936","\N","\N","226-227, 352, 493, 547","\N"
"20262","1848","13840","\N","\N","367","\N"
"20266","1848","11924","\N","\N","29, 362-363","\N"
"20268","1848","11936","\N","tolls","367, 484-485","\N"
"20270","1848","11924","\N","tolls","46, 485","\N"
"20272","1848","11937","\N","\N","23-24, 42","\N"
"20274","1848","11937","\N","tolls","98-99, 218, 268, 345-347","\N"
"20276","1848","11937","\N","staple","218-219","\N"
"20278","1848","11910","\N","tolls","237, 347, 485","\N"
"20282","1848","13843","\N","tolls","288-289","\N"
"20284","1848","3512","\N","\N","38","\N"
"20288","1848","13384","\N","\N","227, 345, 547","\N"
"20290","1848","13846","\N","tolls","241, 344, 355, 396-397","\N"
"20292","1848","13848","\N","\N","163-164, 496","\N"
"20294","942","13848","\N","\N","Sint Jansteen (Hulst, Zl)","\N"
"20296","1848","13848","\N","fairs","238, 496","\N"
"20298","1848","11910","\N","\N","96","\N"
"20300","1848","13841","\N","\N","96","\N"
"20302","1848","13846","\N","\N","96, 99","\N"
"20304","1848","13843","\N","\N","80, 110-112, 196, 219, 551","\N"
"20306","1848","11937","\N","fairs","475","\N"
"20308","1848","11910","\N","fairs","538","\N"
"20316","1848","3996","\N","\N","122","\N"
"20318","1848","3512","\N","tolls","367, 485, 523","\N"
"20320","1848","13858","\N","\N","25-26, 77","\N"
"20322","1848","13858","\N","tolls","77, 347","\N"
"20324","1848","13859","\N","\N","77","\N"
"20326","1848","13856","\N","\N","85","\N"
"20328","1854","3946","\N","\N","\N","\N"
"20330","1646","13605","\N","\N","257","\N"
"20332","1846","13605","\N","\N","149","\N"
"20334","1646","13867","\N","\N","257","\N"
"20336","1646","8901","\N","\N","266-267","\N"
"20338","1846","13340","\N","tolls","18-19","\N"
"20340","1846","13340","\N","\N","17-19","\N"
"20342","1846","12145","\N","\N","17-19","\N"
"20344","1682","12145","\N","\N","99","\N"
"20346","1856","8005","\N","fairs","I:248","\N"
"20348","1792","8005","\N","fairs","X:527","\N"
"20350","1856","9705","\N","\N","I:248-251, II:35","\N"
"20352","1856","8236","\N","fairs","I:246-254, II:35-36","\N"
"20354","1856","4475","\N","tolls","I:393","\N"
"20356","244","4475","\N","tolls","242","\N"
"20358","4","9022","\N","\N","254n188","\N"
"20360","4","12455","\N","\N","254","\N"
"20362","1856","2805","\N","tolls","I:393","\N"
"20364","1858","2805","\N","tolls","92","\N"
"20366","1858","2805","\N","fairs","91-92","\N"
"20368","1856","10952","\N","\N","I:393","\N"
"20370","1858","10952","\N","\N","88, 92","\N"
"20371","1859","142","\N","\N","\N","\N"
"20373","1859","13766","\N","\N","23","\N"
"20375","1861","1372","\N","\N","\N","\N"
"20379","1646","11958","\N","\N","272","\N"
"20381","1646","13872","\N","\N","270-272","\N"
"20383","1863","1343","\N","\N","10-15","\N"
"20385","1863","13879","\N","\N","41-42, 77-78, 81-83","\N"
"20387","1863","13879","\N","tolls","77-78","\N"
"20389","1863","9031","\N","\N","13","\N"
"20391","1863","1343","\N","fairs","79","\N"
"20395","1800","4732","\N","\N","90","\N"
"20397","894","5001","\N","tolls","xxviii: 1.2.5","\N"
"20399","894","12464","\N","tolls","xxviii-xxx: 1.2.5 en account no. L","\N"
"20401","1856","3833","\N","\N","I:382","\N"
"20403","1856","465","\N","\N","I:382","\N"
"20405","1856","2351","\N","tolls","I:75-87","\N"
"20407","1867","9455","\N","\N","20","\N"
"20409","1867","907","\N","\N","20","\N"
"20411","1867","4377","\N","\N","18-21","\N"
"20415","1867","11276","\N","\N","26-30, 37-39","\N"
"20417","1867","9288","\N","\N","36","\N"
"20419","1869","13774","\N","tolls","6.1, no. 179","\N"
"20421","1871","13774","\N","tolls","18","\N"
"20423","1873","13774","\N","tolls","288, 306","\N"
"20425","1873","13776","\N","tolls","191, 306","\N"
"20427","1871","13776","\N","tolls","18","\N"
"20431","942","13208","\N","\N","Boxtel (Boxtel, NB)","\N"
"20433","942","13206","\N","\N","Best (Best, NB)","\N"
"20435","942","13173","\N","\N","Oirschot (Oirschot, NB)","\N"
"20437","942","13172","\N","\N","Oostelbeers (Oirschot, NB)","\N"
"20439","942","13171","\N","\N","Middelbeers (Oirschot, NB)","\N"
"20441","1875","7638","\N","fairs","69-72","\N"
"20443","1875","8333","\N","fairs","69n10","\N"
"20447","1877","1417","\N","\N","\N","\N"
"20449","942","13893","\N","\N","Katerveer (Zwolle, O), Katen (O)","\N"
"20451","1877","13893","\N","tolls","53","\N"
"20453","942","13893","\N","tolls","Katen (O)","\N"
"20455","1879","1428","\N","\N","\N","\N"
"20457","1881","1813","\N","\N","\N","\N"
"20459","1883","2156","\N","\N","\N","\N"
"20461","1885","2297","\N","\N","\N","\N"
"20463","1885","2297","\N","fairs","77","\N"
"20465","1885","2297","\N","tolls","77","\N"
"20467","1887","2377","\N","\N","\N","\N"
"20469","1889","2383","\N","\N","\N","\N"
"20471","1858","2805","\N","\N","\N","\N"
"20477","1895","9683","\N","\N","\N","\N"
"20495","1907","12835","\N","\N","99","\N"
"20497","1907","2854","\N","\N","\N","\N"
"20499","1909","5630","\N","\N","\N","\N"
"20501","1909","5630","\N","fairs","115-116","\N"
"20503","216","5630","\N","fairs","Plaatsnaam: Oldenzaal","\N"
"20505","1911","5630","\N","fairs","\N","\N"
"20511","1913","5649","\N","\N","\N","\N"
"20513","1911","5660","\N","fairs","\N","\N"
"20515","1915","5660","\N","fairs","131","\N"
"20517","1915","5660","\N","\N","\N","\N"
"20519","942","13908","\N","\N","Stroe (Barneveld, Gl)","\N"
"20521","942","13909","\N","\N","Jaarwoord generator van Genootschap Onze Taal Voer jaartal in    &#9; Gemert - (geografische naam) Thematische woordenboeken G. van Berkel &#38; K. Samplonius (2018), Nederlandse plaatsnamen verklaard  Gemert (Gemert-Bakel, NB)","\N"
"20523","942","13233","\N","\N","Oerle (Veldhoven, NB)","\N"
"20525","942","13186","\N","\N","Borkel (Valkenswaard, NB)","\N"
"20527","942","13121","\N","\N","Westelbeers (Oirschot, NB)","\N"
"20529","942","13910","\N","\N","Hilvarenbeek (Hilvarenbeek, NB)","\N"
"20531","942","13914","\N","\N","Venray (Venray, Lb)","\N"
"20533","942","13915","\N","\N","Horst (Horst aan de Maas, Lb)","\N"
"20535","942","13045","\N","\N","Tienray (Horst aan de Maas, Lb)","\N"
"20537","942","13920","\N","\N","Katwijk (Cuijk, NB)","\N"
"20539","942","13923","\N","\N","Pannerden (Zevenaar, Gl)","\N"
"20541","942","9334","\N","\N","Lobith (Zevenaar, Gl)","\N"
"20543","1800","1644","\N","\N","44","\N"
"20545","1796","1644","\N","\N","no. 375","\N"
"20547","1796","6482","\N","\N","no. 154","\N"
"20549","1800","2090","\N","\N","48","\N"
"20551","1796","2090","\N","\N","no. 154","\N"
"20553","1800","5852","\N","\N","104","\N"
"20555","1796","5852","\N","\N","no. 375","\N"
"20557","1800","2704","\N","\N","59","\N"
"20559","1796","2704","\N","\N","no. 375","\N"
"20561","1796","1072","\N","\N","no. 375","\N"
"20563","1796","3144","\N","\N","no. 375","\N"
"20565","1800","5203","\N","\N","99","\N"
"20567","1796","5203","\N","\N","no. 375","\N"
"20569","1800","8199","\N","\N","155","\N"
"20571","1796","8199","\N","\N","no. 375","\N"
"20573","1800","2553","\N","\N","124","\N"
"20575","1796","2553","\N","\N","no. 8237","\N"
"20577","1800","9039","\N","\N","92","\N"
"20579","1800","6214","\N","\N","114","\N"
"20581","1796","6214","\N","\N","no. 2758","\N"
"20583","1800","6475","\N","\N","121","\N"
"20585","1800","2252","\N","\N","52","\N"
"20587","1800","5087","\N","\N","44","\N"
"20589","1796","5087","\N","\N","no. 375","\N"
"20591","1796","2252","\N","\N","no. 154","\N"
"20593","1796","2506","\N","\N","no. 375","\N"
"20595","1800","3858","\N","\N","72","\N"
"20597","1796","3858","\N","\N","no. 375","\N"
"20599","1800","2555","\N","\N","125","\N"
"20601","1796","2555","\N","\N","no. 192","\N"
"20603","1800","3578","\N","\N","66","\N"
"20605","1796","3578","\N","\N","no. 375","\N"
"20607","1800","6022","\N","\N","108","\N"
"20609","1796","6022","\N","\N","no. 375","\N"
"20611","1800","2548","\N","\N","118","\N"
"20613","1796","2548","\N","\N","no. 375","\N"
"20615","1917","2409","\N","staple","244-245","\N"
"20617","38","8590","\N","\N","689","\N"
"20619","1919","8590","\N","\N","\N","\N"
"20621","1800","6184","\N","\N","113","\N"
"20623","1800","1564","\N","\N","42","\N"
"20625","1800","5843","\N","\N","104","\N"
"20627","1800","5811","\N","\N","102","\N"
"20629","1800","4263","\N","\N","81","\N"
"20631","1921","6428","\N","\N","\N","\N"
"20633","1911","6428","\N","fairs","\N","\N"
"20635","1921","6428","\N","fairs","137-138","\N"
"20637","1923","7369","\N","\N","\N","\N"
"20639","942","13930","\N","\N","Zelhem (Bronckhorst, Gl)","\N"
"20641","1925","13935","\N","\N","232-246","\N"
"20643","1925","13935","\N","tolls","234, 247-250","\N"
"20645","1925","11736","\N","tolls","249-256","\N"
"20647","1925","13936","\N","\N","67-69","\N"
"20649","1925","13774","\N","\N","264-265","\N"
"20651","1925","13941","\N","\N","401","\N"
"20653","920","13942","\N","\N","163","\N"
"20655","920","13943","\N","\N","179-180","\N"
"20657","920","13944","\N","\N","182","\N"
"20659","920","13945","\N","\N","197","\N"
"20661","920","13946","\N","\N","210-211","\N"
"20663","920","13947","\N","\N","257","\N"
"20665","38","13946","\N","\N","369","\N"
"20667","38","13944","\N","\N","293","\N"
"20669","38","13942","\N","\N","179","\N"
"20671","38","6407","\N","\N","179","\N"
"20673","1662","3669","\N","\N","1069-1070","\N"
"20675","1662","5462","\N","\N","820-821","\N"
"20677","1662","130","\N","\N","994-995","\N"
"20679","1662","13705","\N","\N","994, 997","\N"
"20681","1927","6324","\N","\N","16-24, 82-85","\N"
"20683","1800","6324","\N","\N","117","\N"
"20685","38","6324","\N","\N","506","\N"
"20687","1394","8572","\N","\N","120","\N"
"20689","4","6906","\N","tolls","189","\N"
"20691","866","6906","\N","tolls","50n241","\N"
"20693","866","1644","\N","tolls","50","\N"
"20695","4","1644","\N","tolls","189","\N"
"20697","474","11275","\N","\N","142","\N"
"20699","474","13883","\N","\N","152","\N"
"20701","682","13368","\N","\N","81","\N"
"20703","682","13367","\N","\N","108","\N"
"20705","1052","13027","\N","\N","195","\N"
"20707","1052","13712","\N","\N","598","\N"
"20709","1052","13086","\N","\N","668","\N"
"20711","1052","13593","\N","\N","675","\N"
"20713","1052","12946","\N","\N","654","\N"
"20715","1052","13609","\N","\N","459","\N"
"20717","1052","13602","\N","\N","583","\N"
"20719","1052","13601","\N","\N","651","\N"
"20721","1052","13611","\N","\N","315","\N"
"20723","1052","13612","\N","\N","291","\N"
"20725","1052","12949","\N","\N","354-355","\N"
"20727","1052","12948","\N","\N","621","\N"
"20729","1052","13081","\N","\N","630","\N"
"20731","1052","12947","\N","\N","375","\N"
"20733","1052","13826","\N","\N","387","\N"
"20735","1052","13823","\N","\N","501","\N"
"20737","1052","13806","\N","\N","401","\N"
"20739","1052","13774","\N","\N","589","\N"
"20741","1052","13940","\N","\N","597","\N"
"20743","1052","11736","\N","\N","634","\N"
"20745","1052","13937","\N","\N","487","\N"
"20747","1052","13938","\N","\N","239","\N"
"20749","1052","13935","\N","\N","645","\N"
"20751","1929","5622","\N","fairs","31-32, 67","\N"
"20753","1929","5622","\N","\N","17-34","\N"
"20755","1929","2911","\N","\N","127-134","\N"
"20757","1929","5310","\N","\N","73-99","\N"
"20759","1929","2920","\N","\N","114","\N"
"20761","1929","2920","\N","tolls","102","\N"
"20763","1929","2911","\N","tolls","155-157","\N"
"20765","1929","13949","\N","\N","123-124, 157-159","\N"
"20767","1931","11585","\N","\N","9-35","\N"
"20769","1931","11585","\N","fairs","13","\N"
"20771","1931","11585","\N","tolls","33","\N"
"20773","1925","11586","\N","tolls","254","\N"
"20775","4","9740","\N","\N","387","\N"
"20777","1933","6963","\N","\N","48 A6","\N"
"20779","340","13368","\N","\N","183","\N"
"20781","730","9602","\N","\N","138","\N"
"20783","1054","12947","\N","\N","299-300","\N"
"20785","1054","13774","\N","\N","541","\N"
"20787","1054","13823","\N","\N","451","\N"
"20789","4","9112","\N","\N","418","\N"
"20791","1937","13952","\N","\N","282-283","\N"
"20793","1937","13953","\N","\N","282-283","\N"
"20797","4","13954","\N","\N","418","\N"
"20799","1939","13954","\N","\N","\N","\N"
"20801","1941","5113","\N","fairs","11-14","\N"
"20803","1052","13956","\N","\N","634","\N"
"20805","1796","6893","\N","\N","no. 2876","\N"
"20807","1796","1887","\N","\N","no. 375","\N"
"20809","1796","3138","\N","\N","no. 375","\N"
"20811","1800","2069","\N","\N","46","\N"
"20813","1800","6252","\N","\N","115","\N"
"20815","1800","6784","\N","\N","126","\N"
"20817","1800","746","\N","\N","26","\N"
"20819","1800","8780","\N","\N","166","\N"
"20821","1800","4619","\N","\N","87","\N"
"20823","1800","3262","\N","\N","60","\N"
"20825","1800","2530","\N","\N","92","\N"
"20827","1800","1550","\N","\N","42","\N"
"20829","1796","1993","\N","\N","no. 375","\N"
"20831","1796","1577","\N","\N","no. 1363","\N"
"20833","1800","9019","\N","\N","122","\N"
"20835","1796","9019","\N","\N","no. 375","\N"
"20837","1796","9020","\N","\N","no. 5612","\N"
"20839","340","13367","\N","\N","242","\N"
"20841","730","13367","\N","\N","474-475","\N"
"20843","730","13366","\N","\N","528","\N"
"20845","340","13366","\N","\N","474","\N"
"20847","728","12822","\N","\N","579-580","\N"
"20849","1943","1775","\N","fairs","105, 211","\N"
"20851","1943","10692","\N","fairs","105, 211","\N"
"20853","1943","923","\N","fairs","\N","\N"
"20855","1943","5632","\N","fairs","114, 223","\N"
"20857","1943","7061","\N","fairs","117, 227","\N"
"20859","1943","10668","\N","fairs","117, 229","\N"
"20861","1943","5984","\N","fairs","119, 231","\N"
"20863","1943","5622","\N","fairs","119-120, 231-232","\N"
"20865","1943","10693","\N","fairs","120, 232","\N"
"20867","1943","5310","\N","fairs","120, 233","\N"
"20869","1945","5310","\N","fairs","92-93","\N"
"20871","1943","9997","\N","fairs","136, 261","\N"
"20873","1943","6364","\N","fairs","125, 242","\N"
"20875","1943","10645","\N","fairs","125, 242","\N"
"20877","1943","5294","\N","fairs","126, 243","\N"
"20879","1943","4858","\N","fairs","129, 247","\N"
"20881","1943","2895","\N","fairs","129, 249","\N"
"20883","1052","13957","\N","\N","441","\N"
"20885","1054","13957","\N","\N","384","\N"
"20887","1943","13957","\N","fairs","129, 249","\N"
"20889","1943","6880","\N","fairs","132, 255","\N"
"20891","1943","1676","\N","fairs","132, 255","\N"
"20893","1943","3280","\N","fairs","135, 259","\N"
"20895","1943","10676","\N","fairs","145, 278","\N"
"20897","1947","4618","\N","\N","9","\N"
"20899","1947","5079","\N","\N","9","\N"
"20901","1947","11453","\N","\N","9","\N"
"20903","1800","4070","\N","\N","76","\N"
"20905","1800","2070","\N","\N","47","\N"
"20909","1947","3837","\N","\N","9, 122","\N"
"20911","1947","11234","\N","\N","9","\N"
"20913","1800","4616","\N","\N","87","\N"
"20915","1796","4907","\N","\N","no. 375","\N"
"20917","1796","509","\N","\N","no. 375","\N"
"20919","1947","6741","\N","\N","120-122","\N"
"20921","1947","8505","\N","fairs","76-77","\N"
"20923","1947","8505","\N","\N","1-4","\N"
"20925","1947","13958","\N","\N","6, 13-14, 68","\N"
"20927","1947","8505","\N","tolls","18, 20, 27-28, 59-60","\N"
"20929","1947","2423","\N","tolls","105","\N"
"20931","4","2423","\N","tolls","170, 172","\N"
"20933","1947","6404","\N","tolls","105","\N"
"20935","4","6404","\N","tolls","170, 172","\N"
"20937","942","13960","\N","\N","Echten (De Wolden, D)","\N"
"20939","4","3627","\N","\N","382","\N"
"20941","1949","11136","\N","\N","177-178","\N"
"20943","1951","3627","\N","\N","\N","\N"
"20957","1953","12615","\N","\N","f.96","\N"
"20959","1955","13982","\N","\N","f.11v","\N"
"20961","1957","13982","\N","\N","220","\N"
"20963","1959","1962","\N","tolls","19-31, 148","\N"
"20965","1959","13984","\N","\N","24-25","\N"
"20967","1296","2615","\N","\N","&#60;a href=&#34;https://hov.isgv.de/Gro%C3%9Fharthau&#34;&#62;Harthau, Groß-&#60;/a&#62;","\N"
"20969","1935","2352","\N","\N","475, 476","\N"
"20971","1961","3966","\N","\N","f.151","\N"
"20973","420","1375","\N","\N","119","\N"
"20975","420","9182","\N","\N","119","\N"
"20977","1963","1621","\N","tolls","4 (accessed 2-7-2021)","\N"
"20979","1965","8063","\N","\N","\N","\N"
"20981","1967","8468","\N","\N","\N","\N"
"20983","1646","12223","\N","\N","258","\N"
"20987","1969","13992","\N","\N","9-15, 39, 40, 59, 78, 107, 121, 122, 145, 219-221","\N"
"20989","1971","13992","\N","\N","42-43, 196","\N"
"20991","1971","12223","\N","\N","51-52","\N"
"20993","1969","11671","\N","\N","38-39, 119-120, 218-221","\N"
"20995","1646","11671","\N","\N","258-259","\N"
"20997","1971","11671","\N","\N","40-49, 131-135","\N"
"20999","1971","11671","\N","fairs","48, 49","\N"
"21001","1969","11671","\N","fairs","39, 145/146","\N"
"21003","1971","13992","\N","tolls","45","\N"
"21005","1971","12463","\N","\N","26, 28, 46, 201","\N"
"21007","1971","11964","\N","\N","201","\N"
"21009","420","1621","\N","tolls","101","\N"
"21011","1971","7206","\N","\N","44-45, 53-55, 135-137","\N"
"21019","1971","7206","\N","tolls","45, 136-137","\N"
"21021","1646","11911","\N","\N","257","\N"
