"id","parentid","name","latitude","longitude","links","zoomlevel","Is_Settlement","Settlement_From","Settlement_To","Settlement_Description","Is_Town","Town_From","Town_To","Town_Description","Is_Fair","Fair_From","Fair_To","Gregorian_Calendar","Fair_Description","Is_Toll","Toll_From","Toll_To","Toll_Primary_Owner","Toll_Description","Is_Bridge","Bridge_From","Bridge_To","Bridge_Description","Is_Staple","Staple_From","Staple_To","Staple_Duration_Of_Stay","Staple_Description","Is_Ferry","Ferry_From","Ferry_To","Ferry_Description","Is_Harbour","Harbour_From","Harbour_To","Harbour_Description","Is_Lock","Lock_From","Lock_To","Lock_Description","ready"
"16540",null,null,"58.278454","27.48642",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16587","8878",null,"51.910515","5.335454",null,"15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y",null,null,null,null,null,null,null,null
"16362","949",null,"51.58835","4.771352",null,"15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1190",null,"An early version of the bridge might have existed from approximately 1190. The first mention of the bridge is from 1354-5. The Lord of Breda was responsible for its upkeep, and collected a toll for this at the bridge. The bridge and gate were the main western entrances to Breda.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16363",null,null,"52.02358","8.899457",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16364",null,null,"52.004632","8.915867",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16365",null,null,"53.271828","16.468978",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16366",null,null,"53.273455","16.475297",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16367","1552",null,"53.53011","15.813305",null,"15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1273",null,"A bridge across the Drawa is first mentioned in 1273.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16368",null,null,"53.223405","10.391398",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16369",null,null,"52.58725","14.6497",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16370",null,null,"52.642881","14.7788",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16371",null,null,"52.659056","14.818636",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16372",null,"Złotów","53.36265","17.03324","gn:3080071;wd:Q249166;wd:Q249166;gnd:4407953-9;gnd:119745-9;bnf:13575689b;loc:nr95032210;viaf:141170316;viaf:130378643","10","y","1350",null,"First mentioned in 1370, when it was already a town. Archaeological evidence attests Stone Age settlement and a Pomeranian castle mound around 700. Later the Pomeralian dukes built a castle with adjoining settlement.","y","1370",null,"Mentioned as town in 1370. The oldest surviving charter of town rights from 1665 confirms Magdeburg town law.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16424",null,"Luftkurort Lückendorf","50.825654","14.767873","gn:2875296;wd:Q1880205","12",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16693",null,null,"56.567639","25.607494",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16373",null,"Police","53.552163","14.573222","gn:3088461;wd:Q208022;wd:Q208022;viaf:143223737;loc:n94099415","10","y","1249",null,"The Slavic fishing village was property of the knight Bartholomeus de Poliz around 1249-1254.","y","1260",null,"The town was founded by Duke Barnim I in 1260, who granted Magdeburg town privileges.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16374","4947",null,"51.53434","17.272993",null,"15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1249",null,"A bridge across the Barycz in Milicz is first mentioned in 1249.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16376","3491",null,"51.76107","18.087044",null,"15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1258",null,"Two bridges are mentioned in Kalisz in 1258.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16377","3491",null,"51.764788","18.093062",null,"15",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1258",null,"Two bridges are mentioned in Kalisz in 1258.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16378","3264",null,"51.143201","17.098846",null,"13",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1206",null,"The bridge across the Widawa near Psie Pole is already mentioned in 1206.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16379",null,"Banie","53.100331","14.662516","gn:3103884;wd:Q557365","10","y","1234",null,"First mentioned as town in 1234. There might have existed a Slavic fortification and settlement before, but this is not confirmed by archaeological finds yet.","y","1234",null,"The settlement is first mentioned as already existing town in a donation charter to the Knights Templar in 1234, which also involved market privileges and the Brandenburg town law. Confirmed in 1251.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16380",null,"Bobolice","53.953204","16.586823","gn:3103179;wd:Q511956;wd:Q511956;viaf:152073493;loc:n84020127;gnd:4088506-9","9","y","1339",null,"Already in Pomeranian-Slavic times a small administrative centre; the castle, town and land Bublitz is mentioned in 1339.","y","1340",null,"Bishop of Kamień Friedrich von Eickst&auml;dt founded the town with L&uuml;beck town privileges in 1340, although the charter was only issued in 1350. Confirmed in 1614.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16452",null,null,"52.963762","14.453491",null,"11",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16382",null,"Dobra (Nowogard)","53.586216","15.309738","gn:3100363;wd:Q558579;wd:Q558579","10","y","1295",null,"The castle Dobra is first mentioned in 1295.","y","1331",null,"First mentioned as town in 1331. The year of acquisition of L&uuml;beck town rights is unknown, but they were confirmed in 1461.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16383",null,"Widuchowa","53.127938","14.386404","gn:3082376;wd:Q557633;wd:Q557633;loc:n98095574;viaf:315711194","10","y","1159",null,"The castle Viduchow is first mentioned in 1159. A borough (&#039;oppidum&#039;) developed before 1283.","y","1347",null,"Town privileges were granted by Duke Barnim III of Pomerania in 1347.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16384",null,"Chociwel","53.462484","15.333304","gn:3101697;wd:Q1021263;wd:Q1021263;gnd:4618909-9;viaf:234782201","9","y","1250",null,"A German settlement came into existence near an old Slavic fortification in the second half of the 13th century. It is first mentioned in 1321.","y","1338",null,"Brandenburg town privileges were granted in 1338. Around 1600 the town acquired the L&uuml;beck town law.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16385",null,"Dobrzany","53.357448","15.429429","gn:3100297;wd:Q988639;wd:Q988639;gnd:4618905-1;viaf:247837257","10","y","1386",null,null,"y","1336",null,"The town was founded before 1336, probably by the G&uuml;ntersberg family. However, in 1491 it was referred to as village (&#039;villa&#039;), in 1567 as borough (&#039;st&auml;dtlein&#039;).",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16386",null,"Krajenka","53.296773","16.990743","gn:3094813;wd:Q741667;wd:Q741667","10","y","1343",null,"Originally a Slavic fortification, later a castle of the lords of Danaborski.","y","1420",null,"Foundation of a town by Andreas of Danaborski in 1420. The privilege was endorsed in 1654, 1732 and 1751. The town had Magdeburg town law.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16387",null,"Łobez","53.639187","15.621293","gn:3093158;wd:Q196163;wd:Q196163;viaf:198700648;wd:Q33530349;wd:Q33530349","9","y","1271",null,"Probably already a settlement in Slavic times. First mentioned in 1271 as castle in possession of the noble Borcke family.","y","1295",null,"Town privileges probably granted before 1295 by the Borcke family, who also confirmed the privileges in 1460. L&uuml;beck town law is explicitly mentioned in 1348.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16388",null,"Łeba","54.757551","17.557075","gn:3093749;wd:Q33530240;wd:Q33530240;wd:Q345339;wd:Q345339;viaf:139624375;loc:n85207884","9","y","1000",null,"Around 1000 a Slavic fishing village.","y","1357",null,"L&uuml;beck town rights were granted by Gdańsk commander Wilhelm von Baldersheim in 1357. Later the Kulm town law was used. A new town was founded in 1373; town rights were transferred from the old to the new town in 1575.",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
"16389","2693",null,"52.069525","15.042622",null,"14",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"y","1211",null,"The manor Osiecznica / G&uuml;ntersberg was in possession of the monastery of Leubus (Lubiąż), who were active in shipping on the Oder river, according to a charter from 1211. The manor was used as a waystation and transshipment point.",null,null,null,null,null
