polity_name,truhart_id,dynasty,dynasty_id,ruler,duration,start_year,end_year,deposed,previous_duration,military_slave_corps,dynastic_order,parliament,son,father_to_son,IACW,core,core_latitude,core_longitude,core_region,state_hist,GRID_ID_250k,GRID_ID_500k,GRID_ID_1000k
Brittany,15.361,Dukes of Brittany,51,Conan IV,14,1156,1170,0,8,0,13,0,0,0,0,"Nantes, France",47.2181,-1.5528,Europe,12,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Geoffrey II Plantagenet,16,1170,1186,0,14,0,14,0,0,0,0,"Nantes, France",47.2181,-1.5528,Europe,12,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Arthur I,17,1186,1203,0,16,0,15,0,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,12,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Peter I of Dreux,24,1213,1237,0,17,0,16,0,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,13,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,John I,49,1237,1286,0,24,0,17,0,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,13,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,John II,19,1286,1305,0,49,0,18,0,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,13,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Arthur II,7,1305,1312,0,19,0,19,0,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,14,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,John III,29,1312,1341,0,7,0,20,0,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,14,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Charles,23,1341,1364,,29,0,21,0,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,14,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,John IV ofMontfort,58,1341,1399,0,23,0,22,0,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,14,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,John V,43,1399,1442,0,58,0,23,1,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,14,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Francis I,8,1442,1450,0,43,0,24,1,1,1,0,"Nantes, France",47.2181,-1.5528,Europe,15,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Peter II,7,1450,1457,0,8,0,25,1,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,15,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Arthur III,1,1457,1458,0,7,0,26,1,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,15,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Francis II,30,1458,1488,0,1,0,27,1,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,15,C-20,B-15,B-11
Brittany,15.361,Dukes of Brittany,51,Anne,26,1488,1514,0,30,0,28,1,0,1,0,"Nantes, France",47.2181,-1.5528,Europe,15,C-20,B-15,B-11
Normandy,15.365,Dukes of Normandy,87,Richard III,1,1027,1028,0,0,0,5,0,1,1,0,"Normandy, France",48.88,0.17,Europe,10,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,Robert I,7,1028,1035,0,1,0,6,0,0,1,0,"Normandy, France",48.88,0.17,Europe,10,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,William II,52,1035,1087,0,7,0,7,0,1,1,0,"Normandy, France",48.88,0.17,Europe,10,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,Robert II,19,1087,1106,1,52,0,8,0,1,1,0,"Normandy, France",48.88,0.17,Europe,10,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,Henry I,29,1106,1135,0,19,0,9,0,0,1,0,"Normandy, France",48.88,0.17,Europe,11,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,Geoffrey,6,1144,1150,0,29,0,10,0,0,1,0,"Normandy, France",48.88,0.17,Europe,11,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,Henry II,39,1150,1189,0,6,0,11,0,1,1,0,"Normandy, France",48.88,0.17,Europe,11,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,Richard IV,10,1189,1199,0,39,0,12,0,1,1,0,"Normandy, France",48.88,0.17,Europe,11,D-20,C-14,B-11
Normandy,15.365,Dukes of Normandy,87,John,5,1199,1204,1,10,0,13,0,0,1,0,"Normandy, France",48.88,0.17,Europe,11,D-20,C-14,B-11
Burgundy,15.4,Capet,61,Robert I Capet,44,1032,1076,0,0,0,1,0,0,1,0,"Dijon, France",47.316667,5.016667,Europe,11,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Hugh I,3,1076,1079,0,44,0,2,0,0,1,0,"Dijon, France",47.316667,5.016667,Europe,11,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Odo I,23,1079,1102,0,3,0,3,0,0,1,0,"Dijon, France",47.316667,5.016667,Europe,11,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Hugh II,41,1102,1143,0,23,0,4,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,12,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Odo II,19,1143,1162,0,41,0,5,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,12,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Hugh III,30,1162,1192,0,19,0,6,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,12,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Odo III,26,1192,1218,0,30,0,7,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,12,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Hugh IV,55,1218,1273,0,26,0,8,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,13,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Robert II,32,1273,1305,0,55,0,9,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,13,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Hugh V,10,1305,1315,0,32,0,10,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,14,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Odo IV,34,1315,1349,0,10,0,11,0,1,1,0,"Dijon, France",47.316667,5.016667,Europe,14,E-20,D-15,C-11
Burgundy,15.4,Capet,61,Philip of Rouvres,12,1349,1361,0,34,0,12,0,0,1,0,"Dijon, France",47.316667,5.016667,Europe,14,E-20,D-15,C-11
Burgundy,15.4,Valois,353,Philip the Bold of Valois,41,1363,1404,0,12,0,1,1,0,1,0,"Dijon, France",47.316667,5.016667,Europe,14,E-20,D-15,C-11
Burgundy,15.4,Valois,353,John the Fearless,15,1404,1419,0,41,0,2,1,1,1,0,"Dijon, France",47.316667,5.016667,Europe,15,E-20,D-15,C-11
Burgundy,15.4,Valois,353,Philip the Good,48,1419,1467,0,15,0,3,1,1,1,0,"Dijon, France",47.316667,5.016667,Europe,15,E-20,D-15,C-11
Burgundy,15.4,Valois,353,Charles the Rash,10,1467,1477,,48,0,4,1,1,1,0,"Dijon, France",47.316667,5.016667,Europe,15,E-20,D-15,C-11
Poitou,15.426,Ramnulf,275,William VI,9,1029,1038,,0,0,3,0,1,1,0,"Poitou, France",46.6486,-0.2478,Europe,11,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,Odo,1,1038,1039,,9,0,4,0,0,1,0,"Poitou, France",46.6486,-0.2478,Europe,11,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,William VII Peter,19,1039,1058,,1,0,5,0,0,1,0,"Poitou, France",46.6486,-0.2478,Europe,11,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,William VIII Geoffrey,28,1058,1086,,19,0,6,0,0,1,0,"Poitou, France",46.6486,-0.2478,Europe,11,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,William IX,41,1086,1127,,28,0,7,0,1,1,0,"Poitou, France",46.6486,-0.2478,Europe,11,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,William X,10,1127,1137,,41,0,8,0,1,1,0,"Poitou, France",46.6486,-0.2478,Europe,12,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,Louis,15,1137,1152,,67,0,10,0,0,1,0,"Poitou, France",46.6486,-0.2478,Europe,12,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,Eleanor,67,1137,1204,,10,0,9,0,0,1,0,"Poitou, France",46.6486,-0.2478,Europe,12,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,Henry,17,1152,1169,,15,0,11,0,0,1,0,"Poitou, France",46.6486,-0.2478,Europe,12,D-21,C-14,B-11
Poitou,15.426,Ramnulf,275,Richard,30,1169,1199,,17,0,12,0,1,1,0,"Poitou, France",46.6486,-0.2478,Europe,12,D-21,C-14,B-11
Navarre,15.523,Arista,24,Sancho III,31,1004,1035,1,0,0,1,0,1,1,0,"Pamplona, Spain",42.817546,-1.651163,Europe,12,C-21,B-16,B-12
Navarre,15.523,Arista,24,Garcia III,19,1035,1054,0,31,0,2,0,1,1,0,"Pamplona, Spain",42.817546,-1.651163,Europe,12,C-21,B-16,B-12
Navarre,15.523,Arista,24,Sancho IV,22,1054,1076,1,19,0,3,0,1,1,0,"Pamplona, Spain",42.817546,-1.651163,Europe,12,C-21,B-16,B-12
Navarre,15.523,Arista,24,Garcia IV,16,1134,1150,0,30,0,1,1,0,1,0,"Pamplona, Spain",42.817546,-1.651163,Europe,13,C-21,B-16,B-12
Navarre,15.523,Arista,24,Sancho VI,44,1150,1194,0,16,0,2,1,1,1,0,"Pamplona, Spain",42.817546,-1.651163,Europe,13,C-21,B-16,B-12
Navarre,15.523,Arista,24,Sancho VII,40,1194,1234,0,44,0,3,1,1,1,0,"Pamplona, Spain",42.817546,-1.651163,Europe,13,C-21,B-16,B-12
Leon,15.525,Kings of Leon,169,Bermudo III,9,1028,1037,0,0,0,1,0,1,1,0,"Leon, Spain",42.573544,-5.954401,Europe,12,B-22,B-16,B-12
Leon,15.525,Kings of Leon,169,Ferdinand I,28,1037,1065,0,9,0,2,0,0,1,0,"Leon, Spain",42.573544,-5.954401,Europe,12,B-22,B-16,B-12
Leon,15.525,Kings of Leon,169,Alfonso VI,44,1065,1109,0,28,0,3,0,1,1,0,"Leon, Spain",42.573544,-5.954401,Europe,12,B-22,B-16,B-12
Leon,15.525,Kings of Leon,169,Urraca,17,1109,1126,0,44,0,4,1,0,1,0,"Leon, Spain",42.573544,-5.954401,Europe,13,B-22,B-16,B-12
Leon,15.525,Kings of Leon,169,Alfonso II,31,1126,1157,0,17,0,5,1,1,1,0,"Leon, Spain",42.573544,-5.954401,Europe,13,B-22,B-16,B-12
Leon,15.525,Kings of Leon,169,Ferdinand II,31,1157,1188,0,31,0,6,1,1,1,0,"Leon, Spain",42.573544,-5.954401,Europe,13,B-22,B-16,B-12
Leon,15.525,Kings of Leon,169,Alfonso IX,42,1188,1230,0,31,0,7,1,1,1,0,"Leon, Spain",42.573544,-5.954401,Europe,13,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Ferdinand I,30,1035,1065,0,0,0,1,0,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,12,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Sancho II,7,1065,1072,1,30,0,2,0,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,12,B-22,B-16,B-12
Castillas,15.527,Castillas,62,"Alfonso VI, the Brave",37,1072,1109,0,7,0,3,0,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,12,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Urraca,17,1109,1126,0,37,0,4,1,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,13,B-22,B-16,B-12
Castillas,15.527,Castillas,62,"Alfonso VII, the Emperor",31,1126,1157,0,17,0,5,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,13,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Sancho III,1,1157,1158,0,31,0,6,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,13,B-22,B-16,B-12
Castillas,15.527,Castillas,62,"Alfonso VIII, the Noble",56,1158,1214,0,1,0,7,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,13,B-22,B-16,B-12
Castillas,15.527,Castillas,62,"Minority of Henry I (Queen Berengaria regent for less than a year, then Alvaro Nuñez de Lara.)",3,1214,1217,0,0,0,8,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,14,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Berengaria,0,1217,1217,0,56,0,9,1,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,14,B-22,B-16,B-12
Castillas,15.527,Castillas,62,"Ferdinand III, the Saint",35,1217,1252,0,3,0,10,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,14,B-22,B-16,B-12
Castillas,15.527,Castillas,62,"Alfonso X, the Wise",32,1252,1284,0,35,0,11,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,14,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Sancho IV,11,1284,1295,0,32,0,12,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,14,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Ferdinand IV,17,1295,1312,0,11,0,13,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,14,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Alfonso XI,38,1312,1350,0,17,0,14,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Peter the Cruel,16,1350,1366,1,38,0,15,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Henry II,1,1366,1367,1,16,0,16,1,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Peter the Cruel,2,1367,1369,1,1,0,17,1,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Henry II,10,1369,1379,0,2,0,18,1,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,John I,11,1379,1390,0,10,0,19,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Henry III,16,1390,1406,0,11,0,20,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,15,B-22,B-16,B-12
Castillas,15.527,Castillas,62,John II,48,1406,1454,0,16,0,21,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,16,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Henry IV,20,1454,1474,0,48,0,22,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,16,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Isabella,5,1474,1479,0,20,0,23,1,0,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,16,B-22,B-16,B-12
Castillas,15.527,Castillas,62,Ferdinand and Isabella,37,1479,1516,0,5,0,24,1,1,1,0,"Valladolid, Spain",41.489063,-4.89167,Europe,16,B-22,B-16,B-12
Aragon,15.528,Kings of Aragon,20,Ramiro I,28,1035,1063,0,0,0,1,0,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,12,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,Sancho I (Ramiro),31,1063,1094,0,28,0,2,0,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,12,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,Peter I,10,1094,1104,0,31,0,3,0,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,12,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Alfonso I, the Battler",30,1104,1134,0,10,0,4,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,13,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,Ramiro II (The Monk),3,1134,1137,0,30,0,5,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,13,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,Raymond  Berenger,25,1137,1162,0,3,0,6,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,13,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,Alfonso II,34,1162,1196,0,0,0,1,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,13,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,Peter II,17,1196,1213,0,34,0,2,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,13,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"James I, the Conqueror",63,1213,1276,0,17,0,3,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,14,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Peter III, the Great",9,1276,1285,0,63,0,4,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,14,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Alfonso III, the Magnificent",6,1285,1291,0,9,0,5,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,14,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"James II, the Justice",36,1291,1327,0,6,0,6,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,14,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Alfonso IV, the Benign",9,1327,1336,0,36,0,7,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,15,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Peter IV, the Ceremonious",51,1336,1387,0,9,0,8,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,15,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"John I, the Careless",8,1387,1395,0,51,0,9,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,15,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Martin, the Humane",15,1395,1410,0,8,0,10,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,15,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Ferdinand I, the Just",4,1412,1416,0,0,0,11,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,16,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,"Alfonso V, the Magnanimous",42,1416,1458,0,4,0,12,1,1,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,16,D-22,C-15,B-12
Aragon,15.528,Kings of Aragon,20,John II,21,1458,1479,0,42,0,13,1,0,1,0,"Jaca, Spain",42.572157,-0.549165,Europe,16,D-22,C-15,B-12
Mallorca,15.529,Kings of Mallorca,170,James I,47,1229,1276,0,0,0,1,0,0,1,0,"Palma de Mallorca, Spain",39.575748,2.656644,Europe,17,D-23,C-16,C-12
Mallorca,15.529,Kings of Mallorca,170,James II,35,1276,1311,0,47,0,2,0,1,1,0,"Palma de Mallorca, Spain",39.575748,2.656644,Europe,17,D-23,C-16,C-12
Mallorca,15.529,Kings of Mallorca,170,Sancho,13,1311,1324,0,35,0,3,0,1,1,0,"Palma de Mallorca, Spain",39.575748,2.656644,Europe,18,D-23,C-16,C-12
Mallorca,15.529,Kings of Mallorca,170,James III,19,1324,1343,1,13,0,4,0,0,1,0,"Palma de Mallorca, Spain",39.575748,2.656644,Europe,18,D-23,C-16,C-12
Spain ,15.53,Habsburgs,120,"Charles V (I), the Emperor",40,1516,1556,0,0,0,1,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,17,C-22,B-16,B-12
Spain ,15.53,Habsburgs,120,Philip II,42,1556,1598,0,40,0,2,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,17,C-22,B-16,B-12
Spain ,15.53,Habsburgs,120,Philip III,23,1598,1621,0,42,0,3,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,17,C-22,B-16,B-12
Spain ,15.53,Habsburgs,120,Philip IV,44,1621,1665,0,23,0,4,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,18,C-22,B-16,B-12
Spain ,15.53,Habsburgs,120,Charles II,35,1665,1700,0,44,0,5,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,18,C-22,B-16,B-12
Spain ,15.53,Bourbon,49,Philip V,24,1700,1724,0,0,0,1,1,0,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,19,C-22,B-16,B-12
Spain ,15.53,Bourbon,49,Louis,0,1724,1724,0,24,0,2,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,19,C-22,B-16,B-12
Spain ,15.53,Bourbon,49,Philip V,22,1724,1746,0,0,0,3,1,0,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,19,C-22,B-16,B-12
Spain ,15.53,Bourbon,49,Ferdinand VI,14,1745,1759,0,22,0,4,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,19,C-22,B-16,B-12
Spain ,15.53,Bourbon,49,Charles III,29,1759,1788,0,14,0,5,1,0,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,19,C-22,B-16,B-12
Spain ,15.53,Bourbon,49,Charles IV,20,1788,1808,,29,0,6,1,1,1,0,"Madrid, Spain",40.429913,-3.669245,Europe,19,C-22,B-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Berengar I,18,1017,1035,0,0,0,7,0,1,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,13,D-22,C-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Raymond I,41,1035,1076,0,18,0,8,0,1,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,13,D-22,C-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Raymond II,6,1076,1082,1,41,0,9,0,1,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,13,D-22,C-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Berengar II,21,1076,1097,1,6,0,9,0,0,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,13,D-22,C-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Raymond III,34,1097,1131,0,21,0,10,0,0,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,13,D-22,C-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Raymond IV,31,1131,1162,0,34,0,11,0,1,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,14,D-22,C-16,B-12
Barcelona,15.536,Counts of Barcelona,77,Alfonso I,34,1162,1196,0,31,0,12,0,1,1,0,"Barcelona, Spain",41.400347,2.159592,Europe,14,D-22,C-16,B-12
Portugal,15.573,Borgona,48,Alfonso I,46,1139,1185,0,18,0,1,0,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,13,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Sancho I,26,1185,1211,0,46,0,2,0,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,13,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Alfonso II,12,1211,1223,0,26,0,3,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,14,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Sancho II,24,1223,1247,1,12,0,4,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,14,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Alfonso III,32,1247,1279,0,24,0,5,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,14,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Diniz,46,1279,1325,0,32,0,6,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,14,A-23,A-16,A-12
Portugal,15.573,Borgona,48,"Alfonso IV, the Brave",32,1325,1357,0,46,0,7,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,15,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Peter the Severe,10,1357,1367,0,32,0,8,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,15,A-23,A-16,A-12
Portugal,15.573,Borgona,48,Ferdinand I,16,1367,1383,0,10,0,9,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,15,A-23,A-16,A-12
Portugal,15.573,Aviz,32,"John I, the Great",48,1385,1433,0,0,0,1,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,15,A-23,A-16,A-12
Portugal,15.573,Aviz,32,Edward,5,1433,1438,0,48,0,2,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,16,A-23,A-16,A-12
Portugal,15.573,Aviz,32,Alfonso V,39,1438,1477,0,5,0,3,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,16,A-23,A-16,A-12
Portugal,15.573,Aviz,32,John II,14,1481,1495,0,39,0,4,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,16,A-23,A-16,A-12
Portugal,15.573,Aviz,32,Emanuel,26,1495,1521,0,14,0,5,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,16,A-23,A-16,A-12
Portugal,15.573,Aviz,32,John III,36,1521,1557,0,26,0,6,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,17,A-23,A-16,A-12
Portugal,15.573,Aviz,32,Sebastian,21,1557,1578,0,36,0,7,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,17,A-23,A-16,A-12
Portugal,15.573,Aviz,32,Cardinal Henry,2,1578,1580,0,21,0,8,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,17,A-23,A-16,A-12
Portugal,15.573,Habsburgs,120,Philip II of Spain (occupation),18,1580,1598,0,0,0,1,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,17,A-23,A-16,A-12
Portugal,15.573,Habsburgs,120,Philip III of Spain (occupation),23,1598,1621,0,18,0,2,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,17,A-23,A-16,A-12
Portugal,15.573,Habsburgs,120,Philip IV of Spain,19,1621,1640,1,23,0,3,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,18,A-23,A-16,A-12
Portugal,15.573,Braganca,50,John IV,16,1640,1656,0,0,0,1,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,18,A-23,A-16,A-12
Portugal,15.573,Braganca,50,Alfonso VI,12,1656,1668,1,16,0,2,1,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,18,A-23,A-16,A-12
Portugal,15.573,Braganca,50,"Peter II, regent and king",38,1668,1706,0,12,0,3,1,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,18,A-23,A-16,A-12
Portugal,15.573,Braganca,50,John V,44,1706,1750,0,38,0,4,0,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,19,A-23,A-16,A-12
Portugal,15.573,Braganca,50,Joseph,27,1750,1777,0,44,0,5,0,1,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,19,A-23,A-16,A-12
Portugal,15.573,Braganca,50,Maria,11,1777,1788,1,27,0,6,0,0,1,0,"Lisbon, Portugal",38.748243,-9.140093,Europe,19,A-23,A-16,A-12
Kingdom of Sicily,15.614,Normans,232,William I,12,1154,1166,0,49,0,1,0,1,1,0,"Palermo, Italy",38.128635,13.334865,Europe,17,G-23,E-16,D-12
Kingdom of Sicily,15.614,Normans,232,William II,23,1166,1189,0,12,0,2,0,1,1,0,"Palermo, Italy",38.128635,13.334865,Europe,17,G-23,E-16,D-12
