terr_name,terr_id
Valothungau (Teil Flenithis),V010
Valothungen ,V011
Valtellina,V012
Varasci    ,V013
Varel (Häuptlinge; Herrschaft),V014
Varell (Reichsrittcr).,V015
Varna ,V016
Varnbüler von Hemmingen; Varnbühler von und zu Hemmingen (Freiheiten; Rcichsrit-ter),V017
Varrenbach (Reichsritter),V018
Vasolt (Reichsritter),V019
Vaßmann (Reichsritter),V020
Vatergau,V021
Vaud ,V022
Vaudemont (Grafen).,V023
Vechta (Herrschaft).,V024
Vechta-Fresenburg,V025
Veen (Herrlichkeit),V026
Veldenz (Grafen; Fürstentum),V027
Velen (Herren),V028
Vellberg (Herren; Reichsritter),V029
Veltheim (Grafen),V030
Veltlin (Tal; Landschaft; Untertanenland);ital. Valtellina,V031
Veluwe (Grafschaft),V032
Venaissin (Grafschaft),V033
Vendenheim ,V034
Venedig (Herzog; Stadtstaat),V035
Venetien,V036
Venningen (Freihcrren; Rcichsritter),V037
Veppo (Herrschaft),V038
Vercelli (Stadtkommune),V039
Verden (Hochstift; Fürstentum; Herzogtum),V040
Verden (Reichsstadt),V041
Verdun (Hochstift,V042
Verdun (Reichsstadt),V043
Verdungau ,V044
Vergagni (Markgrafschaft. Fürstentum),V045
Veringen (Grafschaft),V046
Vernagau,V047
Verona (Markgrafschaft; Stadtkommune;Stadtstaat),V048
Vestenberg (Reichsritter),V049
Vetzberg (Ganerbschaft),V050
Vetzer,V051
Vianden (Grafen).,V052
Vianen (Herrschaft),V053
Vicenza (Stadtkommune),V054
Vichtenstein;Viechtenstein (Herrschaft).,V055
Viechtenstein (Herrschaft),V056
Vienne (Erzstift),V057
Vienne (Grafschaft),V058
Vierraden (Herrschaft).,V059
Vilbel (Reichsritter).,V060
Vils (Herrschaft),V061
Vilsgau,V062
Viluesgau (Viluesgeuui),V063
Viminau,V064
Vinschgau (Uenusta),V065
Vinsterlohe (Reichsritter),V066
Viohbach,V067
Virdunensis (Verdungau ),V068
Virneburg (Grafen. Grafschaft),V069
Virten (Hochstift. Reichsstadt),V070
Vitzehagen (Reichsritter),V071
Vlotho (Herrschaft),V072
Voerde (Herrlichkeit),V073
Vogelius (Reichsritter),V074
Vogesen,V075
Vogt von Coburg (Reichsritter),V076
Vogt von Hunolstein; Vogt von Hunoltstein genannt von Steinkallenfels (Freiherren;Reichsritter),V077
Vogt von Kallstadt; Vogt zu Kallstadt (Reichs-ritter),V078
Vogt von Rieneck zu Urspringen. Voit von Rieneck zu Erspringen (Reichsritter).,V079
Vogt von Rieneck; Voit von Rieneck (Freiherren; Grafen; Rcichsritter),V080
Vogt von und zu Hunoltstein (Reichsritter),V081
Vogt von und zu Salzburg. Voit von Salzburg (Freiherren. Reichsrittcr),V082
Vogt zu Wallstadt (Reichsritter).,V083
Vogt; Voytt (Reichsritter),V084
Vogtland (Reichsland),V085
Vogtland (Ritterschaft); vogtländische Ritterschaft,V086
Vohburg (Grafen),V087
Vohenstein (Rcichsritter),V088
Vöhlin von Frickenhausen (Freiherren; Reichsritter),V089
Vöhlin von illertissen (Reichsritter),V090
Vöhlin von Neuburg (Freiherr; Reichsrittcr),V091
Voit ,V092
Vol von Wildenau (Reichstitter,V093
Völderndorff; Völderndorf (Reichsrirter),V094
Völkershausen (Reichsritter),V095
Volkfeld; Volcfeldgau (Uolcfeldon; Volcveld; Volcfelt; Vuoltefelt; Folchfelda; Folcuelt; Gau westlich Bambergs),V096
Volland von Vollandseck (Reichsritter),V097
Vollrads,V098
Volmar; Vollmar (Freiherren; Reichsritrer),V099
Volmarstein (Herren),V100
Volterra (Stadtkommune),V101
Volz von Altenau; Voltz von Altenau (Reichs-ritter; Freiherren),V102
Volz von Weitingen (Reichsritter),V103
Vorarlberg (Landvogtei. Bundesland),V104
Vorburg (Ganerben),V105
Vorburger zu Bödigheim (Reichsritter),V106
Vorderösterreich (Hcrrschaftsgruppe; GÃ¼ter-komplex),V107
Vorechheim (comitatus),V108
Vorlande (Gebiet),V109
Vornbach (Grafen),V110
Vorpommern (Landesteil),V111
Vorster,V112
Voytt,V113
Waadt; Waadtland,W001
Waadtland,W002
Waas,W003
Wabrense,W004
Wachau,W005
Wächter,W006
Wächtersbach,W007
Wagegg,W008
Wagrien,W009
Waibstadt,W010
Waischenfeld; Weischenfeld,W011
Waizagawi,W012
Waizenbach; Damenstift,W013
Walchengau; Walhogouwe,W014
Walcherun; Walcheren,W015
Wald (Herrschaft),W016
Wald (Reichsritter),W017
Waldahi,W018
Waldbott,W019
Waldbott von Bassenheim; Waldbott-Bassenheim,W020
Waldburg,W021
Waldburg-Scheer,W022
Waldburg-Scheer-Scheer,W023
Waldburg-Trauchburg,W024
Waldburg-Wolfegg-Waldsee,W025
Waldburg-Wolfegg-Wolfegg,W026
Waldburg-Zeil,W027
Waldburg-Zeil-Trauchburg,W028
Waldburg-Zeil-Wurzach,W029
Waldburg-Zeil-Zeil,W030
Waldeck (Grafschaft; Fürstentum; Freistaat),W031
Waldeck (reichsritterliche Herrschaft),W032
Waldecker zu Keimpt; Waldecker zu Kaimt,W033
Waldeck-Pyrmont,W034
Waldeck-Wildungen,W035
Waldeleuinga,W036
Walden,W037
Waldenburg(Württemberg) (Burg; Herrschaft),W038
Waldenburg(Sachsen) (Herrschaft),W039
Waldenburg genannt Schenkern; Schenkherr von Waldenburg; Schenkherr von Walderburg,W040
Waldenfels,W041
Waldenrod,W042
Waldensis (waadt),W043
Waldenstein (Herrschaft),W044
Waldenstein (Reichsritter) (=W087 Wallenstein; Waldstein (Reichsritter)),W045
Waldenstetten,W046
Walderburg,W047
Walderdorff; Walderdorf; Waldendorf; Walderndorf; Wallendorf; Wallerdorf,W048
Waldershub,W049
Waldgau,W050
Waldgouwe,W051
Waldhilbersheim,W052
Waldkappel,W053
Waldkirch (Grafen; Reichsritter),W054
Waldkirch (Reichskloster),W055
Waldmannshofen,W056
Waldner von Freundstein,W057
Waldpott-Bassenheim,W058
Waldrammeshuntari,W059
Waldrauingensis,W060
Waldsassen,W061
Waldsassen; Waldsassengau; Uualdsazzi; Waltsazin; Waltschin; Gau im Spessart),W062
Waldsazun; Waldsassen,W063
Waldsberg,W064
Waldsee,W065
Waldsee; Bad Waldsee,W066
Waldseton,W067
Waldstädte,W068
Waldstätte,W069
Waldstein,W070
Waldstetten,W071
Waledungun; Valothungon; Gau an der mittleren Leine,W072
Walem,W073
Walheim; Walem,W074
Walhogouwe; Walchengau,W075
Walkenried,W076
Wallbrunn,W077
Wallbrunn zu Gauersheim,W078
Wallbrunn zu Nieder-Saulheim; Niedersaulheim,W079
Wallbrunn zu Partenheim,W080
Walldorf (Ganerbschaft),W081
Walldorf (Reichsdorf),W082
Walldürn; Walthurn,W083
Wallenfels; Waldenfels,W084
Wallenrod; Waldenrod,W085
Wallenstein,W086
Wallenstein; Waldstein,W087
Wallerfangen,W088
Wallerstein,W089
Wallert; Wallhardt,W090
Wallhardt,W091
Wallis,W092
Wallmoden,W093
Wallmoden-Gimborn,W094
Wallsee,W095
Wallstadt,W096
Wallstein,W097
Walpoten,W098
Walramische Linie,W099
Waltenhausen,W100
Waltershofen,W101
Waltrams,W102
Wambolt von Umstadt,W103
Wampach; Wanbach; Wannbach,W104
Wanga,W105
Wangen (Freiherren; Reichsritter),W106
Wangen (Herrschaft),W107
Wangen (Reichsstadt),W108
Wangen (= U021 Ulm zu Wangen (Freiherren; Reichsritter)),W109
Wangenheim,W110
Wangeroog,W111
Waninctal,W112
Wannbach,W113
Wanscheid,W114
Warburg,W115
Warmazgouwe,W116
Warmsdorf,W117
Warnenfeld,W118
Warnsdorf,W119
Warrenbach,W120
Warsberg,W121
Warspach,W122
Warstatt,W123
Wartenberg(Schlesien) (freie Herrschaft),W124
Wartenberg(Pfalz) (Ganerben; Grafen),W125
Wartenberg(Bayern) (Grafen),W126
Wartenberg(Baden) (Herrschaft),W127
Wartenberg-Rot,W128
Wartenrode,W129
Wartensee,W130
Wartenstein,W131
Warthausen,W132
Wasa,W133
Wasdorf,W134
Wasen,W135
Wasgau,W136
Wassaga; Wessaga; Gau südlich der Aa; links der Werre; links der Weser,W137
Wasselnheim (Herrschaft),W138
Wasselnheim (=H021 Haffner von Wasselnheim; Wasslenheim (Reichsritter)),W139
Wasseralfingen,W140
Wasserburg,W141
Wasserlos,W142
Wauarensis; Uuauerensis,W143
Waudricia,W144
Wavra; Woevre,W145
Waxenberg; Waxenberg-Ottensheim,W146
Wealland,W147
Wechinger; Wechaimer; Wechanner,W148
Wechmar,W149
Wechselburg,W150
Weerdt,W151
Wees; Weeze,W152
Weesenstein,W153
Weeze,W154
Wegscheid,W155
Wehntal,W156
Wehr (Herrschaft),W157
Wehr (Reichsritter) (=W161 Wehrn (Reichsritter),W158
Wehrenbach,W159
Wehrheim,W160
Wehrn,W161
Wehrstein,W162
Wehrwag; Werenwag,W163
Wehsinga,W164
Weibenum; Weiblinger,W165
Weida,W166
Weiden; Weidenberg,W167
Weidenhofen,W168
Weier; Weyer; Weirich,W169
Weikersheim,W170
Weil,W171
Weil der Stadt; Weil,W172
Weilburg,W173
Weiler (Reichsritter),W174
Weiler (=S283 Schmidtburg zu Weiler (Reichsritter)),W175
Weilertal,W176
Weilnau,W177
Weimar,W178
Weimar (Askanier),W1781
Weingarten (Reichsritter),W179
Weingarten (Reichsstift; Reichsabtei),W180
Weinheim,W181
Weinsberg (Herrschaft),W182
Weinsberg (Reichsstadt),W183
Weischfeld,W184
Weiskirchen,W185
Weiß,W186
Weiß von Feuerbach,W187
Weißenau,W188
Weißenbach,W189
Weißenburg; Weißenburg im Elsass (gefürstete Propstei),W190
Weißenburg; Weißenburg im Elsass (Reichsstadt),W191
Weißenburg; Weißenburg in Bayern,W192
Weißenhorn,W193
Weißenstein(Baden) (Herrschaft),W194
Weißenstein(Württemberg) (Herrschaft),W195
Weiterdingen,W196
Weitersheim (Reichsritter; Freiherren),W197
Weitingen,W198
Weitoltshausen genannt Sehrautenbach; Weitelshausen (Reichsritter),W199
Weitra (Herrschaft),W200
Weittershausen (Reichsritter),W201
Welden (reichsritterschaftliche Herrschaft;Freiherren. Reichsritter); Walden,W202
Welfen (Geschlecht),W203
Wellenburg. Wöllenburg (Herrschaft).,W204
Wellendingen (reichsritterschaftlicher Ort),W205
Wellenstein (Reichsrittcr),W206
Wellwarth (Reichsritter),W207
Welsberg; Welschberg zu Langenstein (Gra-fen. Reichsritter),W208
Welsche Konfinen (Gebiete),W209
Welser (Reichstitter),W210
Wels-Lambach (Grafen),W211
Weltersburg (Herrschaft),W212
Welzheim (Herrschaft),W213
Wemding (Herrschaft),W214
Wemding; Wemdingen (Reichsritter),W215
Wenden (FÃ¼rstentum),W216
Wendler von Pregenrot; Wendler von Pregenroth (Reichsritter),W217
Wengen (Rcichsdorf?,W218
Wenk; Wenger (Reichsritter),W219
Wenkheim. Wenckheim (Reichsritter),W220
Wentsiga (Wenzengau),W221
Wenzengau (Ventsgoi; Venzigavvi),W222
Werd (Herrschaft),W223
Werden (Reichsabtei),W224
Werdenau; Wernau (Reichsritter),W225
Werdenberg (Grafschaft),W226
Werdenfels (Grafschaft).,W227
Werdenstein (Frcihcrren. Reichsrittcr),W228
Werdenstein (rcichsritterschaftliche Herr-schaft),W229
Werenafeld (Warnenfeld),W230
Werenwag (Herrschaft),W231
Weringouwe (Werngau),W232
Werl (Grafen),W233
Werle (Herren; FÃ¼rstentum),W234
Wernau; Werdenau (Reichsritter),W235
Werneck (Freiheiten; Reichsritter),W236
Werngau (Weringowe),W237
Wernheim (Reichsritter),W238
Wernigerode (Grafschaft),W239
Wernstein (Herrschaft),W240
Werra,W241
Werregau,W242
Werth (Herrschaft),W243
Wertheim (Grafschaft),W244
Wertingen (reichsritterschaftliche Herrschaft),W245
Wesel ,W246
Wesenberg (Land),W247
Wessenberg (Freiherren; Reichsritter).,W248
Wessenberg zu Aulfingen ,W249
Wessobrunn (Kloster),W250
Westargouwe I (Westergau in Bayern),W251
Westargouwe II (Westergau im Schwarzwald),W252
Westargouwe III (Westergau in Franken),W253
Westargouwe IV (Westergau in Thüringen),W254
Westarmannomarcha ,W255
Westarwald,W256
West-Berlin (Land),W257
Westerburg (Herrschaft),W258
Westerburg; christophische Linie (Grafen),W259
Westerburg; georgische Linie (Grafen),W260
Westergau ,W261
Westergau (Gau),W262
Westergoo,W263
Westernach (Freiherren. Reichsritter),W264
Westerried (Herrschaft),W265
Westerstetten (Reichsritter),W266
Westerun,W267
Westfalahun,W268
Westfalen (Herzogtum. Provinz; Landesteil),W269
Westfälischer Reichskreis,W270
Westfälisches Reichsgrafenkollegium (Grafenkollegium).,W271
Westflinge (Bevölkcrungsname),W272
Westgau (Uestgeuue; westergowi; Uuesterun; Vuestergouue),W273
Westheim (Reichsdorf).,W274
Westhofen (Reichshof [Rcichsdorf; Frei-heit]),W275
Westkroatien (Land),W276
Westphalen (Königreich),W277
Westpreußen (Landschaft. Gebiet; Provinz),W278
Westrahi (friesisch Westergoo),W279
Westrich; Westerreich (Landschaft) ,W280
Weta; Weitao,W281
Wetereiba (Wetterau),W282
Wetigau,W283
Wetrehen,W284
Wettenhausen (Reichsstift; Propstei),W285
Wetter (Grafschaft),W286
Wetterau (Landvogtei; Reichslandvogtei),W287
Wetterauisches Reichsgrafenkollegium (Grafenkollegium),W288
Wettiner (Geschlecht),W289
Wettingen (Kloster),W290
Wetzel genannt von Karben. Wetzel genannt von Carben (Freiherrcn; Reichsritter).,W291
Wetzel von Marsilien (Reichsritter),W292
Wetzhausen (Herrschaft),W293
Wetzlar (Reichsstadt; Grafschaft),W294
Weyhers (Gericht [Reichsritter]),W295
Wibital (Wipptal),W296
Wiblingen (Kloster; Herrschaft),W297
Wichsenstein (Reichsritter),W298
Wickisau (Grafschaft) Willisau,W299
Wickrath;Wickradt;Wickerad;Wykradt (Herr-schaft; freie Reichshcrrschaft),W300
Wickrath-Schwanenberg; Wickradt-Schwanen-berg,W301
Widdern (Gancrbschaft),W302
Widehr; wideho (Reichsdorf),W303
Widmann von Mühringen (Reichsritter),W304
Wied (Grafschaft; Fürstentum),W305
Wiederhold von Weidenhofen (Reichsritter),W306
Wied-Neuwied (Grafschaft),W307
Wied-Runkel (Grafschaft; Fürstentum),W308
Wiehe (Herrschaft),W309
Wiek; Wieck (Landschaft),W310
Wien (Bistum. Erzbistum),W311
Wien (Reichsstadt).,W312
Wiener (Reichsritter),W313
Wiener Neustadt (Stadt. Bistum); Wiener Neustadt (Bistum),W314
Wiesbaden (Herrschaft. Reichsstadt),W315
Wieselbeck (Reichsritter),W316
Wiesenfeld (Reichsritter),W317
Wiesensteig (reichsunmittelbare Herrschaft),W318
Wiesenthau (Reichsritter),W319
Wiesentheid,W320
Wiesentheid (reichsunmittelbare Herrschaft),W321
Wigoltingen (Herrschaft),W322
Wigsezi; Uuigsezi (Gau südlich der Unstrut),W323
Wihmodi ,W324
Wihseton (Gau),W325
Wijlre; wylre (reichsunmittclbarc Herrschaft,W326
Wikanafeld; Wikanauelde; Uikanauelde ,W327
Wilch von Alzey (Ganerben),W328
Wild,W329
Wild- und Rheingraf zu Stein und Grehweiler (später Dhaun) (Salm; Salm-Salm),W330
Wild- und Rheingrafen; Wildgrafen und Rheingrafen (Grafen),W331
Wild- und Rheingrafschaft ,W332
Wild- und Rheingrafschaft von Kyrburg (Salm-Kyrburg ältere Linie),W333
Wildberg (Herrschaft),W334
Wildeck,W335
Wildenau,W336
Wildenberg (reichsunmittelbarc Herrschaft),W337
Wildenberg; Wildberg; Wiltberg (Frcihcrren;Reichsritter),W338
Wildenburg; Wildenberg (reichsunmirtelbareHerrschaft),W339
Wildeneck; Wildenegg (Burg. Landgericht),W340
Wildenfels (Rcichsritter).,W341
Wildenfels (reichsunmittelbare Herrschaft).,W342
Wildenstein (Herrschaft).,W343
Wildenstein(Franken) (Reichsritter),W344
Wildenstein(Elsass) (Reichsritter),W345
Wildeshausen (Stift; Herrschaft),W346
Wildgrafen (Grafen),W347
Wildgrafschaft ,W348
Wildsen; Wild (Reichsritter),W349
Wildungen (Burg),W350
Wildungen (Reichsritter),W351
Wilgartswiesen (Reichsdorf),W352
Wilhering (Herren),W353
Wilhermsdorf (Herrschaft),W354
Wilhermsdorf; Wilhelmsdorf; Wilmersdorff (Reichsritter),W355
Willisau; Wickisau (Grafschaft),W356
Willstätt (Herrschaft),W357
Wilmersdorff (Reichsritter),W358
Wimpfen (Bad Wimpfen) (Reichsstadt),W359
Wimpfen (im Tal) (Ritterstift),W360
Winckler von Mohrenfels; winkler (Reichsritter).,W361
Windeck (Herrschaft),W362
Windeln zu Lautenbach (Rcichsritter),W363
Winden (reichsunmittelbares Kirchspiel. Ganerbschaft),W364
Windhausen (Reichsritter),W365
Windische Mark (Mark. Markgrafschaft).,W366
Windischgrätz (Herren; Grafen; Reichsfürsten),W367
Windisch-Matrei (Herrschaft). Matrei in Osttirol,W368
Windsheim (Bad Windsheim) (Reichsstadt),W369
Wingarteiba (Wingartuneiba; Wingarteiba),W370
Winingaland,W371
Winkler,W372
Winneburg (reichsunmittelbare Herrschaft [Fürstentuml),W373
Winneburg-Beilstein,W374
Winnenberg (Ganerben).,W375
Winnenden ,W376
Winnenthal (Freiheit),W377
Winterbach (Reichsgut),W378
Winterhausen (Reichsdorf),W379
Winternheim (Reichsdort),W380
Winterrieden (Burggrafschaft),W381
Winterstetten ,W382
Winterstetten (Winterstettenstadt) (Herrschaft),W383
Winterthur (Reichsstadt),W384
Winzenburg (Grafen).,W385
Winzerhausen (reichsritterschaftliche Herrschaft),W386
Wipfeld (Reichsritter),W387
Wippergouwe,W388
Wirah,W389
Wiringouwe (Würmgau),W390
Wiron (Wieringen),W391
Wirsberg (Reichsritter),W392
Wirziburgo marcha ,W393
Wisaha ,W394
Wiselbeck; Wieselbeck,W395
Wisichgau (Wisichgaw),W396
Wismar (Herrschaft),W397
Wissen (Herrlichkeit),W398
Withirothun ,W399
Wittelsbach (Grafen),W400
Wittem (Herrschaft),W401
Wittem-Eiß-Schlenacken ,W402
Witten (Herrschaft),W403
Wittenberg (Burg. Herrschaft; Stadt).,W404
Wittenburg (Land),W405
Wittenwil;  Wittenwyl ,W406
Wittgenstein (Grafen; Grafschaft; Fürsten),W407
Wittislingen (Grafschaft; Herrschaft),W408
Wittmund (Herrschaft),W409
Wittstadt genannt Hagenbach; Wittstatt genannt Hagenbach (Reichsritter),W410
Witzenhausen (Reichslehen),W411
Witzleben (Reichsritter),W412
Wlaschim. Wlaschitz (Herrschaft),W413
Wobidezgi (Reichsritter),W414
Woellwarth (Reichsritter),W415
Woevre (Gau),W416
Wohlau (Fürstentum. Herzogtum),W417
Wohldenberg (Grafen),W418
Wöhr,W419
Wöhrstein,W420
WoIfskehl; WoIfskeeI (Reichsritrer),W421
Wolauki (Uulauki in quo Broto) (973),W422
Wolbeck (Burg),W423
Woldenseradeel (Friesisch),W424
Wolf von Guttenberg (Reichsritter),W425
Wolf von Karsbach (Reichsritter),W426
Wolf von Wolfsthal (Rcichsritter),W427
Wolfach (Herrschaft),W428
Wolfegg (Grafschaft [Lande der Erbtruchsessen),W429
Wolfegg-Waldsee,W430
Wolfegg-Wolfegg,W431
Wolfenbüttel (Fürstentum),W432
Wolfskehl von Reichenberg (Reichsritter),W433
Wolfstein (Herren; Frciherren; Grafen; Reichs-grafschaft),W434
Wolfstein (Herrschaft),W435
Wolfstein (Reichsstadt),W436
Wolfstein zu Sulzbürg (Reichsritter,W437
Wolfsthal (Reichsritter),W438
Wolgast (Stadt [Herzogtum]),W439
Wolin,W440
Wolkenburg (Herrlichkeit),W441
Wolkenstein (Herrschaft),W442
Wölkern (Reichsritter),W443
Wöllenburg (Herrschaft),W444
Wollin; Wolin (Bistum),W445
Wollmarshausen; Wolmarshausen (Reichsritter),W446
Wollmerath (Herrschaft),W447
Wollmershausen (Reichsritter); Wollmarshausen; Wolmarshausen,W448
Wöllstein (Herrschaft),W449
Wöllwarth; Woellwarth (Freiherren. Reichs-ritter),W450
Wöllwarth-Fachsenfeld,W451
Wöllwarth-Iaubach,W452
Wöllwarth-Iauterberg ,W453
Wolmarshausen; Wollmershausen (Reichsritter),W454
Wölpe (Grafen),W455
Wolzogen (Freiherren. Reichsritter),W456
Worblingen ,W457
Wormatiensis pagus (Wormsgau),W458
Wormazfeld (Wormsfeld; Wormsgau),W459
Worms,W460
Worms (Hochstift),W461
Worms (Reichsstadt. freie Stadt),W462
Wormsfeldgau; Worms(gau) (Vuormacensis;Uurmacensis; Vuormazuelde; Uuormaciensis;Wormazgowe; Wormazweld; Wormacensis;Wormesveld; Wormazuelt; Gau westlich Worms'),W463
Wörth (Herrschaft),W464
Woyda; Woyde (Rieichsritter),W465
Wrede (Freiherren; Reichsritter).,W466
Wredenhagen (Land),W467
Wucherer von Huldenfeld (Reichsritter),W468
Wullenstetten (Herrschaft); Waldenstetten,W469
Wunschel (Reichsritter),W470
Wunstorf (Reichsstadt?),W471
Wurdenaland (Wührden,W472
Wurm (Reichsritter),W473
Wurmbrand (Grafen),W474
Wurmbrand-Stuppach (Grafen),W475
Würmgau ,W476
Wurmser von Vendenheim (Freiherren; Gra-fen; Reichstitter),W477
Wursten (Land),W478
Wurster von Kreuzberg; Creuzberg; Kreutzberg (Rcichsritter),W479
Württemberg (Grafen; Herzogtum; KÃönigreich; Land; Landesteil).,W480
Württemberg-Baden (Land),W481
Württemberg-Hohenzollern (Land),W482
Württemberg-Mömpelgard (Grafen),W483
Württemberg-Oels (Fürsten [Fürstentum]),W484
Würtzburg; Würzburg (Freiherren; Reichsritter),W485
Wurzach (Grafschaft),W486
Würzburg (Hochstift. Großherzogtum),W487
Würzburg; Domkapitel (Reichsritterschaft),W488
Würzburg; Jesuiten-Administration (Reichsrittcr),W489
Würzburg; julius-Hospital; juliusspital (Reichsritterschaft),W490
Würzburg; Julius-Universität; Universität (Reichsritterschaft),W491
Würzburg; Sankt Stephan (Reichsritter-schaft),W492
Würzburg; Stift Haug (Reichsritter),W493
Wurzen (Land),W494
Wurzen (Stift),W495
Wusterhausen,W496
Wustrow (Land),W497
Wykradt,W498
Wylre (reichsunmittelbare Herrschaft),W499
yberg,Y001
ylsgouwe; Ilzgau,Y002
Ysenburg,Y003
Zabergau (Zaberngouui; Gau um die Zaber; links des Neckar),Z001
Zabernahgouwe,Z002
Zähringen,Z003
Zandt von Merl,Z004
Zator,Z005
Zavelstein,Z006
Zazenhausen,Z007
Zedtwitz. Zettwitz ,Z008
Zeeland,Z009
Zehngerichtenbund,Z010
Zeil,Z011
Zeil-Wurzach,Z012
Zeil-Zeil,Z013
Zeiskam,Z014
Zeitlarngau,Z015
Zeitlofs,Z016
Zeitz,Z017
Zell(im Breisgau) (Herrschaft),Z018
Zell (=S303 Schönau zu Zell; Schönau-Zell (Freiherren; Reichsritter)),Z019
Zell (am Harmersbach),Z020
Zemzizi,Z021
Zerbst,Z022
Zerer,Z023
Zerwisti,Z024
Zevenbergen ,Z025
Zeyern,Z026
Zidelaregouwe (Zeitlarngau),Z027
Ziegenhain,Z028
Zilaristal (Zillertal),Z029
Zilgide,Z030
Zilhart,Z031
Zimmern,Z032
Zink; Zinck; Zingel,Z033
Zinzendorf ,Z034
Zips,Z035
Zisleithanien ,Z036
Zitdinesfeld,Z037
Zitice ,Z038
Zitice (mit Zurbici),Z039
Zitilinesfeld,Z040
Zitizi,Z041
Zobel,Z042
Zobel von Giebelstadt,Z043
Zöbing,Z044
Zocha,Z045
Zollern,Z046
Zollfeld (Saluelt),Z047
Zollner von Brand,Z048
Zollner von Hallburg. Zollner von der Hallburg,Z049
