terr_id,terr_name,ruler_type,subtype
0E0017,von Edeling,noble,family_line
0E0018,Estridsson (Dänemark),noble,family_line
0E0019,Haus Erik (Schweden),noble,family_line
0E0021,Erbach(-Fürstenau)-Michelstadt,noble,principality
0E0022,Erbach(-Fürstenau)-Erbach (jüngere Linie),noble,principality
1E0001,Ital von Erlbach,noble,family_line
1E0016,Fürsten von Eckmühl (Marschall Davout),noble,principality
1E0002,Ernst August von Hannover,noble,family_line
0F0001,Frundsberg,noble,family_line
0F0002,Herren von Flügelau,noble,knight_lord
0F0003,Herren von Falkenstein-Münzenberg,noble,knight_lord
0F0004,Faurndau,noble,family_line
0F0005,Herren von Faustberg,noble,knight_lord
0F0006,Faber,noble,family_line
0F0007,Fallingbostel-Soltau,noble,family_line
0F0008,Fränkisches Gesamtreich,noble,family_line
0F0009,Familie Förster,noble,family_line
0F0010,Familie von Friesen,noble,family_line
0F0011,von Falkenstein zu Ramstein (Falkenstein-Ramstein),noble,family_line
0F0012,von Fulach,noble,family_line
0F0013,Dietrich von Falkenstein,noble,family_line
0F0015,Fint von Fintenstein,noble,family_line
0F0017,von Flemming,noble,family_line
0F0018,von Fürstenfelde,noble,principality
0F0019,Fontana,noble,family_line
0F0020,von Falle,noble,family_line
0F0021,Familie von Freiburg,noble,family_line
0F0022,Familie von Flotow,noble,family_line
0F0023,Farenheid,noble,family_line
0F0024,Reichsgrafen von Flatow,noble,county
0F0025,Folkunga (Schweden),noble,family_line
0F0026,Französische Republik,noble,republic
0F0027,Fürstenberg-Wolfach,noble,principality
0F0028,Fürstenberg-Geisingen,noble,principality
0F0029,Fürstenberg-Donaueschingen,noble,principality
0F0030,Fürstenberg-Heiligenberg,noble,principality
0F0031,Fürstenberg-Möhringen,noble,principality
0F0032,Freiburg-Badenweiler,noble,family_line
0F0033,Ferdinand von Toskana,noble,family_line
1G0001,Gumbertus; Gründer des Stifts Ansbach,church,monastery_chapter
0G0004,Grüningen-Landau,noble,family_line
0G0005,Generalgouvernement Mittelrhein,noble,family_line
0G0006,Stift St Gangolf in Mainz,church,monastery_chapter
0G0007,Herren von Goßholz,noble,knight_lord
0G0008,Ritter von Grasewege,noble,knight_lord
0G0009,Ritter von Greiffenklaus,noble,knight_lord
0G0010,Herren von Guttenstein,noble,knight_lord
0G0011,Grafen von Giso,noble,county
0G0012,Germaramark,noble,family_line
0G0013,Herren von Gromberg,noble,knight_lord
0G0014,von Grundbach,noble,family_line
0G0015,von Guttesheim,noble,family_line
0G0016,Truchsess von Geiselheim,noble,family_line
0G0017,Grafen von Grüningen,noble,county
0G0018,Kloster St. Georg (Augsburg),church,monastery_chapter
0G0019,Gründerode,noble,family_line
0G0020,Herren von Griesbach,noble,knight_lord
0G0021,Germanenreich,noble,family_line
0G0022,Herzog von Geldern,noble,duchy
0G0023,Bischof v. Galen,church,bishopric
0G0024,Burggrafen von Golfen,noble,burgraviate
0G0025, Kloster Grünhain,church,monastery_chapter
0G0026,Herren von Günterode,noble,knight_lord
0G0027,Adligen von Gersdorf,noble,family_line
0G0028,von Gero,noble,family_line
0G0029,von Gleißberg,noble,family_line
0G0030,Herren von Gottfarth,noble,knight_lord
0G0031,Herren von Goechhausen,noble,knight_lord
0G0032,Reichsministerialen von Götznitz,noble,family_line
0G0033,Georgenstift in Altenburg,church,monastery_chapter
0G0034,von der Goltz,noble,family_line
0G0035,Herren von Greußen zu Gingen,noble,knight_lord
0G0036,Kloster Georgenthal,church,monastery_chapter
0G0037,von Greiffenberg,noble,family_line
0G0038,Junker von Gevertzhain-Lützenrode,noble,family_line
0G0039,Abtei Gladbach,church,monastery_chapter
0G0040,von Görne,noble,family_line
0G0041,Gorka; Grf.,noble,family_line
0G0042,reichsunmittelbares; exemtes Frauenstift bei Gernrode,church,monastery_chapter
0G0043,Gleichen-Blankenhain,noble,family_line
0G0044,Grieben,noble,family_line
0G0045,von Glasenapp,noble,family_line
0G0046,von Goretzen,noble,family_line
0G0047,von Güntersberg,noble,family_line
0G0048,von Goltz,noble,family_line
0G0049,Goldschmidt; Bruno (Frankfurter Bürger,noble,family_line
0G0050,Grudzinski,noble,family_line
0G0051,Ritter von Gerhard,noble,knight_lord
0G0052,Dzialynski,noble,family_line
0G0053,von Golßen,noble,family_line
0G0054,von Garstenbüttel,noble,family_line
0G0055,Gerulfinger (Bentheim),noble,family_line
0G0056,Geroldseck-Lahr (untere Herrschaft),noble,lordship
0G0057,Gräfrath (Kloster),church,monastery_chapter
1H0001,Andreas Hibschmann,noble,family_line
1H0002,Ritter Snewlin im Hof,noble,knight_lord
1H0023,Henricus de Haltenberc,noble,family_line
1H0003,Asche zu Holle,noble,family_line
0H0002,Heinrich Göldlin,noble,family_line
0H0003,Johann von Hessen-Braubach,noble,family_line
0H0004,Hohenstaufen,noble,family_line
0H0005,Kloster Heilsbruck,church,monastery_chapter
0H0006,Herren von Höhenrain,noble,knight_lord
0H0007,Hochschlitz,noble,family_line
0H0008,Herren von Hagen-Münzenberg,noble,knight_lord
0H0009,Herfeld,noble,family_line
0H0010,Hofer von Urfarn,noble,family_line
0H0011,Herren von Hellenstein,noble,knight_lord
0H0012,Grafen von Hörzhausen,noble,county
0H0013,Heimenhofen,noble,family_line
0H0014,Herren von Haune,noble,knight_lord
0H0015,die von Handschuchsheim,noble,family_line
0H0016,Die von Hundheim,noble,family_line
0H0017,von Hainhausen,noble,family_line
0H0018,Truchsess von Hohenreichen,noble,family_line
0H0019,Edelherren von Homburg,noble,knight_lord
0H0020,Vogtei Hammelwarden,noble,family_line
0H0021,von Harmuthsachsen,noble,family_line
0H0022,Hohenlohe-Speckfeld,noble,family_line
0H0024,die Eiringe,noble,family_line
0H0025,Konrad von Hohenriet; Hohenried; Hehenried,noble,family_line
0H0026,Hermann von Lichtenberg,noble,family_line
0H0027,Haller; Bürger von Nürnberg,noble,family_line
0H0028,Helchner; Bürger von Nürnberg,noble,family_line
0H0029,Holzschuher; Bürger von Nürnberg,noble,family_line
0H0030,Grafen von Hohenberg-Wildberg,noble,county
0H0031,Kloster Hl. Kreuz (Augsburg),church,monastery_chapter
0H0032,von Habel,noble,family_line
0H0033,Hundelshausen zu Friemen und Harmuthsachsen,noble,family_line
0H0034,von Honsberg,noble,family_line
0H0035,von Haugwitz,noble,family_line
0H0036,Bischofsheimer Linie von Helmstatt,church,bishopric
0H0037,Hochhausener Linie von Helmstatt,noble,family_line
0H0038,Eppe von Hadstatt,noble,family_line
0H0039,Ritter Konrad von Homburg,noble,knight_lord
0H0040,Pilgrim von Heudorf,noble,family_line
0H0041,Freiherren von Husen,noble,knight_lord
0H0042,Herren von Hostau,noble,knight_lord
0H0043,Reichsministerialen von Hirschberg,noble,family_line
0H0044,Herren von Hopffgarten,noble,knight_lord
0H0045,Baron von Hiller Gärtringen,noble,family_line
0H0046,von Holzendorf,noble,family_line
0H0047,Grafschaft Haholds,noble,county
0H0048,Herren von Harff,noble,knight_lord
0H0049,Herren von Holte,noble,knight_lord
0H0050,Herren von Heppendorf,noble,knight_lord
0H0051,Hohnstein-Bockstedt,noble,family_line
0H0052,Hohnstein-Clettenberg,noble,family_line
0H0053,Hohnstein-Kelbra,noble,family_line
0H0054,Heimburg,noble,family_line
0H0055,von Hohendorf,noble,family_line
0H0056,von der Hagen (Brandenburg),noble,family_line
0H0057,von Hockinborn (Hakeborn),noble,family_line
0H0058,Kloster Himmelstädt,church,monastery_chapter
0H0059,Domkapitel Halberstadt,church,monastery_chapter
0H0060,Herren von Hoym und Asseburg,noble,knight_lord
0H0061,von Haaens,noble,family_line
0H0062,Hadersleben,noble,family_line
0H0063,von Heydebreck,noble,family_line
0H0064,Horst; Heinrich,noble,family_line
0H0065,von Honens,noble,family_line
0H0066,von Hundorf,noble,family_line
0H0067,Bürger Hokemann (aus Frankfurt),noble,family_line
0H0068,von Hake,noble,family_line
0H0069,Hartmann; Amtmann,noble,family_line
0H0070,von Hoym; Grafen,noble,county
0H0071,Hunyadi (Ungarn),noble,family_line
0H0072,Hohnstein-Sondershausen,noble,family_line
0H0073,Henneberg-Coburg,noble,family_line
0H0074,Habsburg-Löwenstein,noble,family_line
0H0075,Habsburg-Burgau,noble,family_line
0H0076,Habsburg-d'Este,noble,family_line
0H0077,Helfenstein-Blaubeuren,noble,family_line
0H0078,Hohenlohe-Neuenstein (jüngere Linie),noble,family_line
0H0079,Hohenlohe-Uffenheim,noble,family_line
0H0080,Hohenlohe(-Brauneck)-Haltenbergstetten,noble,family_line
0H0081,Hohenlohe(-Neuenstein)-Künzelsau,noble,family_line
0H0082,Freiherren von Hohenberg (Habsburg),noble,knight_lord
0H0083,Heimhofen,noble,family_line
0H0084,von Hagen (Thüringen),noble,family_line
0I0001,Grafen von Isenburg-Sayn-Wied,noble,county
0I0002,Isenburg-Ronneburg,noble,family_line
0I0003,von Ibbenbüren,noble,family_line
0I0004,von Ileburg,noble,family_line
0I0005,von Irxleben,noble,family_line
0I0006,Itzehoer Linie von Schaumburg,noble,family_line
0I0007,Kloster Itzehoe,church,monastery_chapter
0I0008,Isenburg-Kempenich,noble,family_line
0J0001,Johann der Streitbare,noble,family_line
0J0002,Herrschaft Julbach,noble,lordship
0J0003,Familie von Jossa,noble,family_line
0J0004,von Jungingen,noble,family_line
0J0005,Hofkanzler Jonas (Triberg; Baden),noble,family_line
0J0006,Universität Jena,noble,family_line
0J0007,von Jagow,noble,family_line
0J0008,von Jeser,noble,family_line
0J0009,von Jena,noble,family_line
0J0010,Herzogtum Juliusburg,noble,duchy
0J0011,Jagiellonen (Polen),noble,family_line
0J0012,Jagiellonen (Böhmen),noble,family_line
0K0001,Karolinger,noble,family_line
0K0002,Konradiner,noble,family_line
0K0003,Herren von Kirkel,noble,knight_lord
0K0004,Kloster Korvey,church,monastery_chapter
0K0005,Grafen von der Königsmark,noble,county
0K0006,Kloster Klarenthal,church,monastery_chapter
0K0007,Herren von Knittlingen,noble,knight_lord
0K0008,Grafen von Kastl-Habesberg,noble,county
0K0009,Kötzel; Bürger von Nürnberg,noble,family_line
0K0010,von Klingenberg,noble,family_line
0K0011,Grafen von Kling,noble,county
0K0012,Kappel,noble,family_line
0K0014,Familie von Karras,noble,family_line
0K0015,Ritter von Kirneck,noble,knight_lord
0K0016,Grafschaft Kriebstein,noble,county
0K0017,von Klotzsche,noble,family_line
0K0018,von Körbitz,noble,family_line
0K0019,Reichsstadt Kenzingen,self,imperial_city
0K0020,Ortsadel von Kaufbeuren,noble,family_line
0K0021,von Kerßenbrock,noble,family_line
0K0022,Herren von Küssaburg,noble,knight_lord
0K0023,Ritterfamilie von Kertschitz,noble,family_line
0K0024,von Knesebeck,noble,family_line
0K0025,von Kanitz,noble,family_line
0K0026,von Kreytzen,noble,family_line
0K0027,von Kalnein,noble,family_line
0K0028,Ministerialen von Kale ,noble,family_line
0K0029,von Krummensee,noble,family_line
0K0030,Dobrogost von Kolno,noble,family_line
0K0031,vom Kloster,church,monastery_chapter
0K0032,von Klepzig,noble,family_line
0K0033,von Küstrin,noble,family_line
0K0034,von Kanne,noble,family_line
0K0035,Grafen von Kessel,noble,county
0K0036,von Krosigk,noble,family_line
0K0037,Grafen von Kevernburg (Rabinswald),noble,county
0K0038,von Kröcher,noble,family_line
0K0039,von Kittlitz,noble,family_line
0K0040,Schloss Kremmen,noble,family_line
0K0041,Kohlhans,noble,family_line
0K0042,von Knuth,noble,family_line
0K0043,Konarski,noble,family_line
0K0044,Kloster Kolbatz,church,monastery_chapter
0K0045,von Köckritz,noble,family_line
0K0046,von Köpping,noble,family_line
0K0047,von Krockow,noble,family_line
0K0048,Knuth,noble,family_line
0K0049,Koscielecki,noble,family_line
0K0050,von Knobelsdorf,noble,family_line
0K0051,von Kröcher-Redern,noble,family_line
0K0052,von Kalkreuth,noble,family_line
0K0053,von Kruge,noble,family_line
0K0054,Kruschina von Lichtenberg,noble,family_line
0K0056,von Kornitz,noble,family_line
0K0057,Vereinigung Kleve-Mark-Jülich-Berg,noble,family_line
0K0058,Kleve-Heinsberg,noble,family_line
0K0059,Küssenberg,noble,family_line
0K0060,von Kluge,noble,family_line
0K0061,Knigge,noble,family_line
0L0001,Kloster Limburg,church,monastery_chapter
0L0002,Abtei Laach,church,monastery_chapter
0L0003,Grafen von Leiningen-Landeck in Zabern,noble,county
0L0004,Grafen von Loen,noble,county
0L0005,Lutzmannsteiner,noble,family_line
0L0006,Linsingen,noble,family_line
0L0007,Herren von Lohr,noble,knight_lord
0L0008,Lutz von Landau,noble,family_line
0L0009,Grafen Lotterbeck,noble,county
0L0010,Grafen von Loon,noble,county
0L0011,Langenmantel,noble,family_line
0L0012,Herren von Leimberg,noble,knight_lord
0L0013,Herren von Lauda,noble,knight_lord
0L0014,Hermann von Liesberg,noble,family_line
0L0015,Auer von Luppurch,noble,family_line
0L0016,Ritter von Liebenzell,noble,knight_lord
0L0017,von Lüttichau,noble,family_line
0L0018,Herren von Lörrach,noble,knight_lord
0L0019,von Limbach,noble,family_line
0L0020,Ritter von Rohrdorf,noble,knight_lord
0L0021,Herren von Landau,noble,knight_lord
0L0022,Herren von Lichtenfels,noble,knight_lord
0L0023,Münch von Landskorn,noble,family_line
0L0024,Hofschenken von Lindenau,noble,family_line
0L0025,von Langlege,noble,family_line
0L0026,von Louwitz,noble,family_line
0L0027,von Lesgewang,noble,family_line
0L0028,Lobdeburg-Leuchtenburg,noble,family_line
0L0029,Lobdeburg-Arnshaugk,noble,family_line
0L0030,Herren von Langenberg,noble,knight_lord
0L0031,von Landsberg-Erwitte,noble,family_line
0L0032, Kloster Lindow,church,monastery_chapter
0L0033,Mroczko von Lopuchow,noble,family_line
0L0034,von Lauterbach (Loterbeck),noble,family_line
0L0035,Grafschaft Lon,noble,county
0L0036,Ritter van der Lecke,noble,knight_lord
0L0037,Harper von Lauvenberg,noble,family_line
0L0038,Grafen von Leon,noble,county
0L0039,Herrschaft Löwenburg,noble,lordship
0L0040,von Loe,noble,family_line
0L0041,von Lochow,noble,family_line
0L0042,Kloster Lehnin,church,monastery_chapter
0L0043,von Lochen,noble,family_line
0L0044,de Lindowe,noble,family_line
0L0045,Schenken von Landsberg,noble,family_line
0L0046,von Lützow,noble,family_line
0L0047,Familie von Lühe,noble,family_line
0L0048,von Lank,noble,family_line
0L0049,von Lossow,noble,family_line
0L0050,Loeper,noble,family_line
0L0051,Lasockis,noble,family_line
0L0052,Labyski,noble,family_line
0L0053,Livonius,noble,family_line
0L0054,von Löwendal,noble,family_line
0L0055,von Lindstett,noble,family_line
0L0056,von Lauer; Laur-Münchhofen,noble,family_line
0L0057,Leszczyinski,noble,family_line
0L0058,Lippe-Rheda,noble,family_line
0L0059,Leiningen-Leiningen,noble,family_line
0L0060,Leiningen-Schaumburg,noble,family_line
0L0061,Limburg-Styrum-Gemen,noble,family_line
0L0062,(Altena-Isenberg-)Limburg-Broich,noble,family_line
0L0063,Leobschütz,noble,family_line
0L0064,Lüchow,noble,family_line
0L0065,Ludolfinger,noble,family_line
0L0066,Lüben,noble,family_line
1L0001,Louis Bonaparte,noble,family_line
0M0001,Merowinger,noble,family_line
0M0002,Herren von Murach,noble,knight_lord
0M0003,Magenheimer,noble,family_line
0M0004,Herren von Minckwitz,noble,knight_lord
0M0005,Mehrfachherrschafft,noble,family_line
0M0006,Kloster Medingen,church,monastery_chapter
0M0007,Herzog von Meran,noble,duchy
0M0008,Mindelberger,noble,family_line
0M0009,Kloster der Franziskanerinnen von Maria Stern (Augsburg),church,monastery_chapter
0M0010,Mützel,noble,family_line
0M0011,von Marlau,noble,family_line
0M0012,Mittelfränkisches Reich,noble,family_line
0M0013,von Mahrenholz,noble,family_line
0M0014,Ritter von Mildenstein,noble,knight_lord
0M0015,die Münzer,noble,family_line
0M0016,Dynastie von Markdorf,noble,family_line
0M0017,von Metzsch,noble,family_line
0M0018,von Meckau,noble,family_line
0M0019,Stift St. Marienthal,church,monastery_chapter
0M0020,von Miltiz,noble,family_line
0M0021,von Mylau,noble,family_line
0M0022,Merseburg (Hochstift),church,bishopric
0M0023,von Münchenstein,noble,family_line
0M0024,von Mörsberg,noble,family_line
0M0025,von Mandelsloh,noble,family_line
0M0026,von Meusebach,noble,family_line
0M0027,Simon von Milowski,noble,family_line
0M0028,von Madela,noble,family_line
0M0029,von Maltitz,noble,family_line
0M0030,Kollegiatsstiftes St. Martin,church,monastery_chapter
0M0031,Monschau-Falkenburg,noble,family_line
0M0032,Herren von Mülheim,noble,knight_lord
0M0033,Domkapitel Magdeburg,church,monastery_chapter
0M0034,Mörner,noble,family_line
0M0035,von Möllendorf,noble,family_line
0M0036,von Mehendorf,noble,family_line
0M0037,Moritzkloster in Magdeburg,church,monastery_chapter
0M0038,von Möckern,noble,family_line
0M0039,Burggrafen von Magdeburg,noble,burgraviate
0M0040,Michaeliskloster in Hildesheim,church,monastery_chapter
0M0041,Marnstedts,noble,family_line
0M0042,von Maltzans,noble,family_line
0M0043,von Münchow,noble,family_line
0M0044,von Massow,noble,family_line
0M0045,von Mrotsek oder Mrochko,noble,family_line
0M0046,von Mogulicz,noble,family_line
0M0047,Moszenski,noble,family_line
0M0048,Mentschikow (russ. Fürsten),noble,principality
0M0049,Marck-Schleiden,noble,family_line
0M0050,(Querfurt-)Mansfeld,noble,family_line
0M0051,Montfort(-Tettnang)-Bregenz,noble,family_line
0M0052,Matuschka,noble,family_line
1M0001,Joachim Murat (Großherzogtum Berg),noble,grand_duchy
1M0008,Jürgen von Meltzahn,noble,family_line
0N0001,Grafen von Neuenahr-Saffenburg,noble,county
0N0002,Grafen von Neuenahr-Saffenburg-Virneburg,noble,county
0N0003,Grafen von Neuenahr,noble,county
0N0004,Nassau-Stauf-Kirchheim,noble,family_line
0N0005,Niederstedigen,noble,family_line
0N0006,Markgraf Ernst von Nordgau,noble,margraviate
0N0007,Kloster Niedernburg,church,monastery_chapter
0N0008,Grafen von Neiffen,noble,county
0N0009,Neustrien,noble,family_line
0N0010,Kloster Niederaltaich,church,monastery_chapter
0N0011,Neuenahr-Alpen,noble,family_line
0N0012,Nassau-Sonnenberg,noble,family_line
0N0013,Nassau-Saarbrücken (mittlere Linie),noble,family_line
0N0014,Nassau(-Usingen)-Saarbrücken (ältere Linie),noble,family_line
0N0015,Nassau-Beilstein (jüngere Linie) (1620-1739 Nassau-Dillenburg genannt),noble,family_line
0N0016,Nassau-Hadamar (jüngere Linie),noble,family_line
0N0017,Niederbayern (jüngere Linie) (Bayern-Landshut ab 1353),noble,family_line
1N0001,Napoleon (Frankreich),noble,family_line
0O0001,Herren von Orley,noble,knight_lord
0O0002,Ortsadel von Ottobeuren,noble,family_line
0O0003,Drost von Ovelgönne,noble,family_line
0O0004,Stift Oberhofen zu Göppingen,church,monastery_chapter
0O0005,Ostfränkisches Reich,noble,family_line
0O0006,Kloster Obra,church,monastery_chapter
0O0007,von Ögnitz,noble,family_line
0O0008,von Olzan,noble,family_line
0O0009,von Oinitz,noble,family_line
0O0010,Ostmark,noble,family_line
0O0011,von Oberg,noble,family_line
0O0012,v. d. Osten,noble,family_line
0O0013,Ossika; Herzog in,noble,duchy
0O0014,Nonnenkloster Ovinsk bei Posen,church,monastery_chapter
0O0015,Kloster Obernkirchen,church,monastery_chapter
1O0001,Bartholomäus von Oderfeld,noble,family_line
0P0001,Kloster Prüm,church,monastery_chapter
0P0002,Pflug von Rabenstein (Herren von Pflug),noble,knight_lord
0P0003,Puchberger,noble,family_line
0P0004,Herren von Parsberg,noble,knight_lord
0P0005,Grafen von Pettendorf-Lengenfeld-Hopfenohe,noble,county
0P0006,Plochingen,noble,family_line
0P0007,Grafen von Peilstein,noble,county
0P0008,Pfuser,noble,family_line
0P0009,Vögte von Plauen und Weida,noble,family_line
0P0010,Herren von Poppenburg,noble,knight_lord
0P0011,Pfullingen-Achalm,noble,family_line
0P0012,Edle von Planitz,noble,knight_lord
0P0013,von Promnitz; Grf.,noble,family_line
0P0014,von Pulsnitz,noble,family_line
0P0015,von Pondichau,noble,family_line
0P0016,Pflug zu Rötha,noble,family_line
0P0017,Pfalzeck,noble,family_line
0P0018,böhmischer adliger von Leipa,noble,family_line
0P0019,Fam. Polentz-Progen,noble,family_line
0P0020,Andreas von Padmohr,noble,family_line
0P0021,von Polentz (Polenz),noble,family_line
0P0022,von Paradis,noble,family_line
0P0023,Peterskirche in Aschaffenburg,noble,family_line
0P0024,Bischof von Posen,church,bishopric
0P0025,Pfuel,noble,family_line
0P0026,von Plote,noble,family_line
0P0027,Kloster Paradies,church,monastery_chapter
0P0028,Ritter von Padberg,noble,knight_lord
0P0029,von Pack,noble,family_line
0P0030,Plotzick oder Plötzke,noble,family_line
0P0031,Portales; Gr.,noble,family_line
0P0032,Peterskloster auf dem Lauteberg bei Halle,church,monastery_chapter
0P0033,von Pleiße,noble,family_line
0P0034,von Plessen,noble,family_line
0P0035,von Petersdorf,noble,family_line
0P0036,Pluge; Ritter Otto,noble,knight_lord
0P0037,von Polzin,noble,family_line
0P0038,von Ponitz,noble,family_line
0P0039,von Papstein,church,papacy
0P0040,Ritter de Polyz,noble,knight_lord
0P0041,Poniatowskis,noble,family_line
0P0042,Potulicki,noble,family_line
0P0043,Plotow,noble,family_line
0P0044,Plötze,noble,family_line
0P0045,von Prignitz,noble,family_line
0P0046,Podiebrad,noble,family_line
0P0047,Pfalz(-Zweibrücken)-Kleeburg,noble,family_line
0P0048,Pannwitz,noble,family_line
0Q0001,Stadtrat Quedlinburg,noble,family_line
0Q0002,von Quitzlow,noble,family_line
0Q0003,von Quast,noble,family_line
1R0001,Popp Rüd,noble,family_line
0R0001,Reichsbesitz/Kaiserlicher Besitz,noble,family_line
0R0002,Herren von Riet-Rietberg,noble,knight_lord
0R0003,Russland,noble,family_line
0R0004,Domkapitel Regensburg,church,monastery_chapter
0R0005,Kloster Rinchnach,church,monastery_chapter
0R0006,Marquardt von Randeck,noble,family_line
0R0007,Herren von Riexingen,noble,knight_lord
0R0008,Römisches Reich (Imperium Romanum),noble,family_line
0R0009,Hallgrafen von Reichenhall,noble,county
0R0010,Reichsstädte(Württemberg),noble,family_line
0R0011,Ritter Lappe,noble,knight_lord
0R0012,von Rindsmaul,noble,family_line
0R0013,Landgrafen Heinrich von Raspe,noble,landgraviate
0R0014,von Rispern,noble,family_line
0R0015,Remp,noble,family_line
0R0016,Grafen von Ronsberg,noble,county
0R0017,Herren von Reuberg ,noble,knight_lord
0R0018,Burgwarde Rochlitz,noble,family_line
0R0019,von Ratsamhausen,noble,family_line
0R0020,Albrecht Kese von Rotenfels,noble,family_line
0R0021,von Reudnitz,noble,family_line
0R0022,Grafen von Rohrdorf,noble,county
0R0023,Reichsstadt Radolfzell,self,imperial_city
0R0024,von Rabenswald,noble,family_line
0R0025,Plauen-Greiz/Reuß von Plauen,noble,family_line
0R0026,Reuß mittlere Linie/Reuß-Obergreiz,noble,family_line
0R0027,Reuß-Hirschberg,noble,family_line
0R0028,Herren von Remda,noble,knight_lord
0R0029,Familie von Rinkerode,noble,family_line
0R0030,von Ramin,noble,family_line
0R0031,von Rißling,noble,family_line
0R0032,von Röckeritz,noble,family_line
0R0033,von Rohr,noble,family_line
0R0034,von Redern,noble,family_line
0R0035,von Richow,noble,family_line
0R0036,Herren von Randerath,noble,knight_lord
0R0037,Herzog von Rohan-chevreuse,noble,duchy
0R0038,von Ronow; Freiherren ,noble,knight_lord
0R0039,Reinstein-Blankenburg,noble,family_line
0R0040,Grafen von Rabenswalde,noble,county
0R0041,Grafen von Rikdag,noble,county
0R0042,Ribes,noble,family_line
0R0043,Kloster Reinfeld,church,monastery_chapter
0R0044,von Rüthnick,noble,family_line
0R0045,von Rodstock,noble,family_line
0R0046,Woiewoden von Rawa,noble,family_line
0R0047,Radolinski,noble,family_line
0R0048,von Rochow,noble,family_line
0R0049,Romanov (Russland),noble,family_line
0R0050,Raugrafen von Neuenbaumburg,noble,county
0R0051,Raugrafen von Altenbaumburg,noble,county
0R0052,Rheydt,noble,family_line
0R0053,Rosdorf (Grafen),noble,county
1S0009,Stephan Schmid von Freihofen,noble,family_line
1S0010,der Münzmeister Senftleben,noble,family_line
0S0001,Friedrich von Schwaben,noble,family_line
0S0002,Salier,noble,family_line
0S0003,Sickinger,noble,family_line
0S0004,Grafen von Salm-Leuze-Kirburg,noble,county
0S0006,Herren von Siersberg,noble,knight_lord
0S0007,unteres Saargau,noble,family_line
0S0008,Herren von Schwarzenburg,noble,knight_lord
0S0009,die von Spörken,noble,family_line
0S0010,Herren von Schöneberg (ehem. Grafen von Eberschütz),noble,county
0S0011,von Schlutwinsdorf,noble,family_line
0S0012,Herren von Salza,noble,knight_lord
0S0013,Albrecht von Schenkenberg,noble,family_line
0S0014,Herren von Sternfels,noble,knight_lord
0S0015,Grafen von Schweinfurt,noble,county
0S0016,schwäbischer Bund,noble,family_line
0S0017,Scherer (Nebenlinie der Pfalzgrf. Von Tübingen),noble,family_line
0S0018,Ortsadel von Stein,noble,family_line
0S0019,Reichsministerialenfamilie Schüpfe,noble,family_line
0S0020,Ritter von Spaneck,noble,knight_lord
0S0021,Stader Grafen,noble,county
0S0022,Hans von Schwarzenberg-Kastelberg,noble,family_line
0S0023,Grafen von Sempt-Ebersberg,noble,county
0S0024,Brüder von Salder,noble,family_line
0S0025,Segeband von dem Berge,noble,family_line
0S0026,Graf Schlick,noble,county
0S0027,von Sloterheim,noble,family_line
0S0028,Herren von Stöffeln,noble,knight_lord
0S0029,Freiherren von Späth-Gammertingen,noble,knight_lord
0S0030,Herren von Schilteck,noble,knight_lord
0S0031,von Saalhausen,noble,family_line
0S0032,Kurz von Senftenau,noble,family_line
0S0033,Christoph von Sternsee,noble,family_line
0S0034,Obervogt am Schwarzwald,noble,family_line
0S0035,von Scheinitz,noble,family_line
0S0036,von Schlieben,noble,family_line
0S0037,Schaffhauser Geschlecht der Am Stadt zu Randeck-Gailingen,noble,family_line
0S0038,von Schellenstein,noble,family_line
0S0039,Wolf und Walter von Stein,noble,family_line
0S0040,von Schortmann,noble,family_line
0S0041,von Salders,noble,family_line
0S0042,Samptleben,noble,family_line
0S0043,von Schlippenbach,noble,family_line
0S0047,Hans von Schertwitz,noble,family_line
0S0048,Schwarzburg-Wachsenburg,noble,family_line
0S0049,Schwarzburg-Leutenberg,noble,family_line
0S0050,von Starkenberg,noble,family_line
0S0051,Schwarzburg-Ranis,noble,family_line
0S0052,Poppo von der Sorbenmark,noble,family_line
0S0053,Reichsministerialen von Sondershausen,noble,family_line
0S0054,Ministerialen von Sonneberg,noble,family_line
0S0055,Herren von Strünkede,noble,knight_lord
0S0056,von Strele,noble,family_line
0S0057,Kloster Semmrizt-Blesen,church,monastery_chapter
0S0058,Szwenka,noble,family_line
0S0059,Landvogt von Schlick,noble,family_line
0S0060,von Schiebell,noble,family_line
0S0061,von Stutterheim,noble,family_line
0S0062,Solms(-Laubach)-Baruth,noble,family_line
0S0063,von Sparr,noble,family_line
0S0064,von Sonnenwalde,noble,family_line
0S0065,von Schamotuli,noble,family_line
0S0067,Schönforst,noble,family_line
0S0068,Grafen von Saffenberg,noble,county
0S0069,Herren von Schönforst,noble,knight_lord
0S0070,Herren von Stolberg,noble,knight_lord
0S0071,von Saldern,noble,family_line
0S0072,Herren von Salza,noble,knight_lord
0S0073,von Steinberg,noble,family_line
0S0074,von Sandau,noble,family_line
0S0075,Grafen von Sangershausen,noble,county
0S0076,Schenken von Syden (Sydow),noble,family_line
0S0078,Pfalzgrafen von Goseck,noble,count_palatine
0S0080,Familie von Stralendorf,noble,family_line
0S0081,Freiherren von Schellenberg,noble,knight_lord
0S0082,von Schebelin,noble,family_line
0S0083,von Spening,noble,family_line
0S0084,von Sanitz,noble,family_line
0S0085,von Schindel,noble,family_line
0S0086,von Stegelitz,noble,family_line
