city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score,pop_rank_key,sort_key
11811,,51.43515,6.762927,1145,1650,,1600,,0.636,0.081,14.906,31,102,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -102)"
10587,,51.371192,6.167428,1343,1650,,1600,,2.273,0.077,0.154,31,102,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -102)"
11812,,51.436748,6.75724,1145,1650,,1600,,0.629,0.14,15.092,31,102,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -102)"
14704,,52.350668,5.615042,1231,1650,,1600,,19.821,0.118,0.236,45,101,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -101)"
8701,Zaltbommel,51.813647,5.24781,1231,1650,,1600,,3.822,0.072,0.0,39,99,1,local,0,1,0,0,0,1,3,-1.0,"(1.0, -99)"
12784,,51.814805,5.24686,1231,1650,,1600,,3.861,0.072,0.144,39,99,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -99)"
9542,,52.127033,11.651974,1188,1650,y,1600,,2.17,0.049,1.023,30,98,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -98)"
11519,,52.128172,11.642789,1188,1650,y,1600,,2.525,0.141,0.461,30,98,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -98)"
19942,,52.131943,11.63686,1188,1650,,1600,,3.091,0.074,0.149,30,98,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -98)"
13405,,52.129381,11.643691,1188,1650,,1600,,2.616,0.106,0.406,30,98,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -98)"
13407,,52.130336,11.635913,1188,1650,,1600,,2.976,0.095,0.25,30,98,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -98)"
12789,,51.690463,5.300092,1195,1650,,1600,,2.954,0.051,14.162,30,98,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -98)"
16278,,52.130509,11.641203,1188,1650,,1600,,2.805,0.097,0.195,30,98,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -98)"
2840,Haselünne,52.673601,7.486447,1220,1650,y,1600,,6.69,0.116,0.0,22,97,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -97)"
20307,,51.688541,5.314803,1195,1650,,1600,,3.681,0.383,14.656,30,97,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -97)"
11636,,51.316143,9.508501,1180,1650,,1600,,0.051,0.155,0.224,24,96,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -96)"
11637,Schlagd,51.316049,9.507041,1180,1650,,1600,,0.051,0.061,0.122,24,96,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -96)"
9344,,51.316588,9.510959,1180,1650,,1600,,0.089,0.174,0.401,24,96,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -96)"
9346,,51.314434,9.505886,1180,1650,,1600,,0.227,0.079,0.158,24,96,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -96)"
7369,Steenwijk,52.78694,6.116357,1296,1650,,1600,,0.932,0.137,0.0,29,93,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -93)"
8967,,52.62741,10.07964,1292,1650,y,1600,,0.128,0.092,0.397,15,93,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -93)"
8954,,52.62567,10.07715,1292,1650,,1600,,0.128,0.144,0.363,15,93,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -93)"
9121,,52.623592,10.082078,1292,1650,,1600,,0.411,0.029,0.059,21,93,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -93)"
9231,,52.626677,10.081072,1292,1650,,1600,,0.181,0.075,0.291,15,93,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -93)"
13630,,52.297088,5.161749,1353,1650,,1600,,0.583,0.035,20.147,25,91,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -91)"
5131,Naarden,52.296587,5.162391,1353,1650,,1600,,0.631,0.035,20.21,25,91,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -91)"
11440,,51.857343,12.213621,1382,1650,y,1600,,1.539,1.95,15.064,16,90,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -90)"
12525,,52.092846,5.11162,1114,1650,,1600,,0.41,0.065,0.51,33,87,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -87)"
10788,,52.093432,5.116996,1114,1650,,1600,,0.111,0.11,0.22,33,87,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -87)"
10460,,51.833659,12.251977,1382,1650,,1600,,4.363,0.198,18.752,15,86,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -86)"
11328,,51.202681,11.966501,1280,1650,,1600,,30.08,0.226,0.453,39,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19525,,52.36923,4.891019,1300,1650,,1600,,0.841,0.043,0.44,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19526,,52.372476,4.893958,1300,1650,,1600,,0.429,0.012,0.115,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19537,Paulusbroedersluis,52.371494,4.896887,1300,1650,,1600,,0.481,0.04,0.342,16,85,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -85)"
19535,Varkenssluis,52.371851,4.895852,1300,1650,,1600,,0.449,0.04,0.261,16,85,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -85)"
19527,,52.37622,4.899628,1300,1650,,1600,,0.176,0.044,0.593,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19538,,52.371052,4.898518,1300,1650,,1600,,0.538,0.009,0.462,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19528,Nieuwe Brug,52.376816,4.898797,1300,1650,,1600,,0.159,0.028,0.593,16,85,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -85)"
19539,Bushuissluis,52.370986,4.898754,1300,1650,,1600,,0.548,0.009,0.48,16,85,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -85)"
11849,Oudewater,52.022978,4.872386,1257,1650,,1600,,0.096,0.096,11.166,31,85,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -85)"
14910,Rokin,52.372306,4.892819,1300,1650,y,1600,,0.487,0.044,0.087,16,85,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -85)"
19529,,52.377477,4.89759,1300,1650,,1600,,0.188,0.008,0.597,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
12707,,52.021649,4.870602,1257,1650,,1600,,0.096,0.077,11.028,31,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
12840,,52.385612,4.882023,1300,1650,,1600,,1.496,0.688,1.567,13,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
10785,,52.377087,4.896699,1300,1650,,1600,,0.144,0.037,0.527,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19547,,52.377136,4.898164,1300,1650,,1600,,0.163,0.027,0.59,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
12481,,52.018818,5.0443,1363,1650,,1600,,0.165,0.049,9.589,30,85,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -85)"
19530,Oude Brug,52.375525,4.897005,1300,1650,,1600,,0.033,0.026,0.406,16,85,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -85)"
19531,,52.376066,4.895621,1300,1650,,1600,,0.106,0.03,0.392,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19532,,52.375158,4.897885,1300,1650,,1600,,0.089,0.036,0.429,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19533,Lange Brug,52.36923,4.89229,1300,1650,,1600,,0.802,0.043,0.428,16,85,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -85)"
10786,Damrak,52.374318,4.894645,1300,1650,y,1600,,0.237,0.047,0.197,16,85,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -85)"
19548,,52.377311,4.899601,1300,1650,,1600,,0.237,0.085,0.671,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19536,,52.372948,4.900213,1300,1650,,1600,,0.382,0.12,0.519,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
3300,IJsselstein,52.019446,5.043281,1363,1650,,1600,,0.194,0.049,9.568,30,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19540,,52.370508,4.900647,1300,1650,,1600,,0.637,0.07,0.618,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19534,,52.372653,4.894141,1300,1650,,1600,,0.406,0.012,0.116,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
19546,,52.375792,4.896372,1300,1650,,1600,,0.051,0.026,0.397,16,85,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -85)"
12842,,52.377573,4.897774,1300,1650,,1600,,0.2,0.008,0.612,16,85,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -85)"
13886,,52.021024,5.047642,1363,1650,,1600,,0.17,0.173,9.26,30,85,0,,0,1,1,1,0,1,3,-1.0,"(1.0, -85)"
13982,,52.021493,4.870933,1257,1650,,1600,,0.099,0.07,11.049,31,85,0,,0,1,1,1,0,1,3,-1.0,"(1.0, -85)"
10940,,51.199756,11.972437,1280,1650,,1600,,29.767,0.072,0.143,39,84,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -84)"
10941,,51.198936,11.974347,1280,1650,,1600,,29.664,0.081,0.269,39,84,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -84)"
2094,Gardelegen,52.526638,11.391921,1241,1650,y,1600,,36.143,0.326,0.0,20,83,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -83)"
12677,,52.086498,4.885618,1372,1650,,1600,,2.605,0.02,14.621,29,82,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -82)"
11903,Woerden,52.086272,4.885158,1372,1650,,1600,,2.57,0.02,14.581,29,82,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -82)"
9693,,53.549938,9.99918,1150,1650,,1600,,0.303,0.101,0.457,29,81,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -81)"
7973,Vechta,52.728249,8.285466,1269,1650,y,1600,,51.525,1.052,0.0,14,81,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -81)"
8980,,53.54469,9.98846,1150,1650,y,1600,,0.239,0.226,0.477,29,81,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -81)"
8981,,53.547151,10.000745,1150,1650,y,1600,,0.257,0.233,0.513,29,81,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -81)"
9450,Stadersand,53.625845,9.517738,1209,1650,,1600,,1.87,3.743,3.741,41,81,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -81)"
9697,,53.547316,9.993701,1150,1650,,1600,,0.166,0.042,0.084,29,81,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -81)"
9691,,53.552225,9.994677,1150,1650,y,1600,,0.539,0.133,0.483,29,81,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -81)"
9692,,53.549989,9.996123,1150,1650,,1600,,0.275,0.101,0.3,29,81,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -81)"
10816,,53.550134,10.005208,1150,1650,,1600,,0.617,0.085,0.835,29,81,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -81)"
10817,,53.551632,10.004629,1150,1650,,1600,,0.681,0.044,0.863,29,81,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -81)"
10818,,53.55239,10.0042,1150,1650,,1600,,0.72,0.044,0.882,29,81,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -81)"
14177,,52.701905,5.292399,1356,1650,,1600,,20.778,0.044,44.904,15,80,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -80)"
14902,,52.701929,5.293701,1356,1650,,1600,,20.757,0.044,44.863,15,80,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -80)"
11788,,53.247458,10.413513,1247,1650,,1600,,10.189,0.041,0.415,20,79,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -79)"
11789,,53.246835,10.414162,1247,1650,y,1600,,10.107,0.041,0.494,20,79,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -79)"
8982,Bäckerstraße,53.2488,10.40886,1247,1650,y,1600,,10.132,0.064,0.128,20,79,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -79)"
8983,,53.25136,10.41335,1247,1650,y,1600,,10.119,0.141,0.337,20,79,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -79)"
9655,,53.251462,10.409071,1247,1650,,1600,,9.918,0.084,0.169,20,79,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -79)"
11296,,51.344147,12.369851,1170,1650,y,1600,,8.133,0.285,0.57,29,78,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -78)"
11439,,51.879848,12.452752,1215,1650,y,1600,,6.749,0.109,27.045,13,77,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -77)"
1154,Buxtehude,53.476376,9.700347,1280,1650,y,1600,,5.474,0.084,0.0,24,77,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -77)"
1250,Coswig (Anhalt),51.882229,12.456696,1215,1650,y,1600,,6.538,0.119,27.204,13,77,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -77)"
9417,,53.247308,10.409138,1247,1650,,1600,,10.27,0.083,0.294,20,77,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -77)"
10624,,53.917185,9.515869,1238,1650,y,1600,,3.479,0.154,0.309,31,77,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -77)"
16289,,51.880142,12.455894,1215,1650,,1600,,6.543,0.109,27.235,13,77,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -77)"
16290,,51.877066,12.45281,1215,1650,,1600,,6.696,0.201,27.162,13,77,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -77)"
17772,,53.603244,9.475622,1209,1650,,1600,,1.876,0.016,0.032,41,77,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -77)"
19819,Mühlenbrücke,53.860829,10.689606,1143,1650,y,1600,,0.914,0.152,21.522,11,75,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -75)"
9664,,53.92515,9.516506,1238,1650,,1600,,3.71,0.149,0.578,31,74,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -74)"
3344,Itzehoe,53.919961,9.515891,1238,1650,y,1600,,3.523,0.154,0.0,31,74,1,regional,1,1,0,0,0,1,3,-1.0,"(1.0, -74)"
10625,,53.922846,9.518852,1238,1650,,1600,,3.783,0.149,0.375,31,74,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -74)"
8935,Kleine Schlachte,53.07209,8.80893,965,1650,,1600,,0.035,0.143,0.435,10,73,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -73)"
9651,,53.072094,8.807886,965,1650,,1600,,0.035,0.164,0.423,10,73,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -73)"
10075,Auebrücke,51.055019,12.137194,1147,1650,y,1600,,29.61,0.053,0.553,27,73,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -73)"
20547,,53.216851,6.573825,1245,1650,,1600,,0.038,0.008,0.498,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
20548,,53.217631,6.573445,1245,1650,,1600,,0.053,0.091,0.457,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
20544,Steentilbrug,53.216887,6.574072,1245,1650,,1600,,0.041,0.008,0.513,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
20545,A-brug,53.216613,6.559369,1245,1650,,1600,,0.454,0.009,0.508,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
20546,Boteringebrug,53.221307,6.562786,1245,1650,,1600,,0.363,0.221,0.443,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
10810,,53.216251,6.557344,1245,1650,,1600,,0.593,0.07,0.648,16,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
12046,,53.864913,10.693473,1143,1650,y,1600,,0.876,0.275,21.889,11,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
12656,,53.219279,6.557448,1245,1650,,1600,,0.54,0.166,0.625,16,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
12657,,53.216754,6.574033,1245,1650,,1600,,0.053,0.009,0.515,16,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
12699,,53.21659,6.559636,1245,1650,,1600,,0.439,0.009,0.492,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
9226,Neustadt,53.072859,8.799608,965,1650,,1600,,0.37,0.16,0.619,10,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
8939,Schlachte,53.077288,8.800285,965,1650,y,1600,,0.086,0.039,0.5,10,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
8940,Balge,53.07537,8.80635,965,1650,,1600,,0.16,0.042,0.09,10,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
8941,,53.073386,8.804305,965,1650,,1600,,0.079,0.16,0.346,10,71,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -71)"
9227,,53.074656,8.809272,965,1650,,1600,,0.177,0.093,0.186,10,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
9355,Stintbrücke,53.075689,8.806253,965,1650,,1600,,0.15,0.01,0.079,10,71,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -71)"
9650,,53.075981,8.801675,965,1650,,1600,,0.086,0.169,0.382,10,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
10272,,53.865335,10.681162,1143,1650,y,1600,,0.202,0.051,21.128,11,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
10489,,53.868134,10.686289,1143,1650,,1600,,0.386,0.128,21.54,11,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
10490,,53.866235,10.680918,1143,1650,,1600,,0.101,0.012,21.142,11,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
19818,Holstenbrücke,53.866251,10.68054,1143,1650,y,1600,,0.098,0.012,21.118,11,71,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -71)"
19820,Burgtorbrücke,53.874228,10.691355,1143,1650,y,1600,,1.056,0.282,22.066,11,71,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -71)"
10271,,53.868921,10.680143,1143,1650,y,1600,,0.202,0.206,21.183,11,71,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -71)"
13450,,53.217862,6.566126,1245,1650,,1600,,0.08,0.019,0.038,16,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
17880,,53.077782,8.801122,965,1650,,1600,,0.128,0.039,0.469,10,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
17881,,53.075815,8.806481,965,1650,,1600,,0.166,0.01,0.061,10,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
17883,,53.076412,8.797216,965,1650,,1600,,0.253,0.154,0.682,10,71,0,,0,1,0,0,0,0,3,-1.0,"(1.0, -71)"
17884,,53.074417,8.79403,965,1650,,1600,,0.526,0.154,0.907,10,71,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -71)"
8979,Stau,53.140241,8.217053,1345,1650,,1600,,27.533,0.113,0.226,16,69,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -69)"
9606,,53.140346,8.212924,1345,1650,,1600,,27.703,0.095,0.19,16,69,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -69)"
17882,,53.080478,8.79756,965,1650,,1600,,0.485,0.191,0.832,10,68,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -68)"
12800,,51.589834,4.773145,1198,1650,,1600,,8.905,0.138,0.276,16,66,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -66)"
16362,,51.58835,4.771352,1198,1650,,1600,,8.802,0.135,0.341,16,66,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -66)"
5421,Nieuwstadt,51.036805,5.860058,1242,1650,y,1600,,6.448,1.053,0.0,18,63,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -63)"
9182,,53.365262,7.209451,1433,1650,,1600,,19.146,0.137,0.273,25,62,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -62)"
280,Appingedam,53.321987,6.856009,1327,1650,,1600,,2.334,0.051,0.0,23,60,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -60)"
12625,,51.815016,4.660896,1220,1650,,1600,,0.623,0.214,5.728,24,56,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -56)"
11005,,52.406267,12.556468,1170,1650,y,1600,,0.202,0.063,0.877,12,56,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -56)"
12780,,51.819893,4.670869,1220,1650,,1600,,0.294,0.226,5.955,24,56,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -56)"
13437,,51.818733,4.675438,1220,1650,,1600,,0.463,0.167,6.29,24,56,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -56)"
14863,,51.818038,4.670721,1220,1650,,1600,,0.132,0.167,6.06,24,56,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -56)"
14903,,51.814815,4.667026,1220,1650,,1600,,0.33,0.018,6.067,24,56,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -56)"
16252,,52.405536,12.55787,1170,1650,,1600,,0.269,0.063,0.979,12,56,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -56)"
18157,haven dordrecht,51.813839,4.659768,1220,1650,,1600,,0.755,0.212,5.757,24,56,0,,0,1,0,0,1,0,3,-1.0,"(1.0, -56)"
12173,,52.3801,4.63971,1245,1650,,1600,,2.335,0.07,17.182,13,54,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -54)"
351,Aurich,53.469328,7.482427,1539,1650,y,1600,,27.884,0.145,0.0,19,54,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -54)"
12841,,52.380874,4.647114,1245,1650,,1600,,1.99,0.287,16.684,13,54,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -54)"
19313,,52.380711,4.637893,1245,1650,,1600,,2.361,0.07,17.308,13,54,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -54)"
19314,,52.379008,4.639224,1245,1650,,1600,,2.452,0.105,17.21,13,54,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -54)"
12889,,53.029386,5.65903,1317,1650,,1600,,0.168,0.168,31.3,8,54,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -54)"
11151,Neustadt,52.408777,12.563131,1170,1650,,1600,,0.104,0.187,0.858,10,52,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -52)"
12148,,52.629356,4.755565,1254,1650,,1600,,0.63,0.228,29.968,3,52,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -52)"
14261,,52.412922,12.552956,1170,1650,,1600,,0.637,0.066,0.131,12,50,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -50)"
16216,,52.411598,12.556328,1170,1650,,1600,,0.415,0.136,0.316,12,50,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -50)"
14483,Mühlendamm,52.411866,12.565349,1170,1650,,1600,,0.477,0.187,0.818,10,49,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -49)"
11843,,50.937765,6.956243,1475,1650,,1600,,10.809,0.053,23.589,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
11218,,50.936771,6.963378,1475,1650,,1600,,10.756,0.094,23.142,15,48,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -48)"
11838,,50.93682,6.956284,1475,1650,,1600,,10.909,0.053,23.517,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
11840,,50.941721,6.956296,1475,1650,,1600,,10.394,0.142,23.879,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
11841,,50.93746,6.960287,1475,1650,,1600,,10.917,0.049,23.355,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
11842,,50.939174,6.956318,1475,1650,,1600,,10.662,0.078,23.689,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
2873,Havelberg,52.825209,12.074538,1179,1650,,1600,,2.921,0.122,0.0,9,48,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -48)"
10639,,50.934108,6.956262,1475,1650,,1600,,10.71,0.151,23.321,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
10696,,50.935183,6.94315,1475,1650,,1600,,10.833,0.469,24.101,15,48,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -48)"
11094,,52.415057,12.555364,1170,1650,,1600,,0.805,0.08,0.16,12,47,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -47)"
10997,Homeyenbrücke,52.416971,12.561836,1170,1650,y,1600,,1.017,0.244,0.638,10,47,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -47)"
14484,,52.416709,12.568674,1170,1650,,1600,,1.06,0.075,1.053,10,47,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -47)"
12767,,51.90625,4.165864,1330,1650,,1600,,8.868,0.225,30.33,8,40,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -40)"
991,Brielle,51.902257,4.164831,1330,1650,,1600,,9.101,0.225,30.311,8,40,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -40)"
11909,Reimerswaal,51.503784,4.171237,1375,1631,,1600,,14.248,0.102,19.447,12,38,0,,0,1,0,0,0,0,3,-1.0,"(1.0, -38)"
16231,,51.503109,4.173991,1375,1631,,1600,,14.173,0.102,19.639,12,38,0,,1,1,0,0,1,0,3,-1.0,"(1.0, -38)"
16232,,51.507392,4.176376,1375,1631,,1600,,13.712,0.268,19.805,12,38,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -38)"
10727,Wyck,50.849472,5.698374,1204,1650,,1600,,3.378,0.086,0.584,10,37,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -37)"
11897,Goedereede,51.818178,3.977549,1312,1650,,1600,,19.087,8.369,35.385,6,37,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -37)"
11916,Brouwershaven,51.725469,3.91217,1403,1650,,1600,,8.661,3.97,24.607,6,37,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -37)"
13289,,50.849412,5.69456,1204,1650,y,1600,,3.387,0.048,0.348,10,37,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -37)"
12103,Sint Servaasbrug,50.849413,5.695923,1204,1650,y,1600,,3.384,0.048,0.429,10,37,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -37)"
9437,,53.89234,11.467337,1226,1650,,1600,,34.066,0.065,0.13,10,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
13958,,53.895276,11.46024,1226,1650,y,1600,,34.392,0.231,0.585,10,34,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -34)"
13959,,53.892216,11.464991,1226,1650,,1600,,34.051,0.062,0.124,10,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
13338,,51.648777,3.933342,1220,1650,,1600,,0.091,0.385,16.306,7,32,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -32)"
14550,,51.647484,3.92669,1220,1650,,1600,,0.121,0.197,16.087,7,32,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -32)"
