city_id,name,lat,lon,year,lat_band,dist_river_km,elev_m,voronoi_area_km2,centuries_since_first_mention,population,pop_growth_50yr,agricultural_surplus_score,agricultural_surplus_continuous,nodesid
19013,St. Ingbert,49.278889,7.1149998,1450,middle,95.1,,142.1,8.0,,,0,4.3855,
19014,St. Wendel,49.468056,7.1725001,1450,middle,76.1,,310.2,2.7,,,0,3.1061,
19015,Sulzbach,49.298889,7.0599999,1450,middle,95.7,,165.0,1.04,,,0,2.3567,
19016,Voelklingen,49.249443,6.8541665,1450,middle,109.6,,3714.2,6.28,,,0,5.1721,
20001,Adelsheim,49.401943,9.3913889,1450,middle,40.9,,76.6,2.11,,,0,2.3735,
20002,Ballenberg,49.403057,9.5500002,1450,middle,45.8,,122.3,2.38,,,0,2.6398,
20003,Boxberg,49.484722,9.6427774,1450,middle,43.1,,135.3,2.37,,,0,2.6768,
20004,Bretten,49.036945,8.7066669,1450,middle,44.0,,80.7,6.84,,,0,3.8132,
20005,Bruchsal,49.125557,8.5974998,1450,middle,31.9,114.0,94.1,4.74,1000.0,1.0,0,3.3458,
20006,Buchen,49.521667,9.3230553,1450,middle,26.7,,180.4,6.76,,,0,4.2746,
20007,Eberbach,49.462502,8.9877777,1450,middle,24.2,,177.9,8.0,,,0,4.6718,
20008,Eppingen,49.137501,8.9088888,1450,middle,38.5,,102.3,5.5,,,0,3.5234,
20009,Ettlingen,48.941944,8.4058332,1450,south,50.7,,140.6,6.62,,,0,4.1673,
20010,Freudenberg am Main,49.74139,9.3230553,1450,middle,8.5,,134.4,2.55,,,2,3.1219,
20011,Gochsheim,49.102222,8.7416668,1450,middle,38.3,,91.3,5.82,,,0,3.5778,
20012,Gruensfeld,49.607498,9.7444448,1450,middle,41.9,,204.9,7.5,,,0,4.381,
20013,Heidelberg,49.410557,8.7038889,1450,middle,5.0,311.0,99.8,2.54,6500.0,1.3,2,3.045,
20014,Heidelsheim,49.101112,8.643611,1450,middle,35.6,,37.4,6.8,,,0,3.554,
20015,Hilsbach,49.19611,8.8599997,1450,middle,31.1,,85.6,6.52,,,0,3.8516,
20016,Hockenheim,49.31889,8.5472221,1450,middle,10.9,,94.1,6.81,,,2,4.2286,
20017,Karlsruhe,49.009445,8.4047222,1450,middle,43.2,115.0,162.1,0.0,0.0,,0,2.0376,
20018,Karlsruhe-Durlach,48.999443,8.4705553,1450,south,44.2,,137.4,3.4,,,0,3.192,
20019,Koenigshofen,49.548332,9.7299995,1450,middle,43.9,,41.2,6.27,,,0,3.3779,
20020,Krautheim,49.384724,9.6341667,1450,middle,51.0,,93.6,0.85,,,0,2.0747,
20021,Kuelsheim,49.670834,9.5174999,1450,middle,24.1,,186.5,6.95,,,0,4.3773,
20022,Ladenburg,49.471943,8.6102781,1450,middle,4.6,,75.0,8.0,,,2,4.5747,
20023,Lauda,49.57,9.7008333,1450,middle,40.9,,36.4,3.0,,,0,2.3488,
20024,Mannheim,49.488888,8.4624996,1450,middle,1.0,95.0,66.6,6.84,1000.0,1.0,2,4.2249,
20025,Mosbach,49.352501,9.1477776,1450,middle,37.1,,222.0,7.14,,,0,4.3414,
20026,Neckarbischofsheim,49.294445,8.9608335,1450,middle,27.6,,141.3,4.62,,,0,3.5244,
20027,Neckargemuend,49.394444,8.7972221,1450,middle,11.6,,66.6,4.62,,,2,3.4265,
20028,Neudenau,49.2925,9.2705555,1450,middle,47.6,,97.4,1.99,,,0,2.4326,
20029,Obergrombach,49.077221,8.5847225,1450,middle,36.7,,116.6,6.61,,,0,3.9308,
20030,Osterburken,49.428333,9.4261112,1450,middle,39.1,,117.9,6.74,,,0,3.9447,
20031,Pforzheim,48.891109,8.6988888,1450,south,58.9,261.0,149.2,8.0,2000.0,2.0,0,4.6049,
20032,Philippsburg,49.236111,8.4533329,1450,middle,17.8,,126.7,2.59,,,0,2.9937,
20033,Rotenberg,49.258335,8.7155552,1450,middle,20.9,,96.6,4.5,,,0,3.4217,
20034,Schoenau,49.435833,8.8094444,1450,middle,11.3,,96.3,3.08,,,2,3.1146,
20035,Schwetzingen,49.384445,8.5741663,1450,middle,8.6,,89.1,6.85,,,2,4.2481,
20036,Sinsheim,49.252777,8.8786116,1450,middle,26.6,,78.9,6.8,,,0,3.9601,
20037,Tauberbischofsheim,49.621944,9.6625004,1450,middle,35.8,,160.3,7.5,,,0,4.3356,
20038,Unteroewisheim,49.143055,8.6683331,1450,middle,32.1,,70.5,6.79,,,0,3.8428,
20039,Waibstadt,49.299721,8.9200001,1450,middle,24.9,,61.6,6.55,,,0,3.8085,
20040,Walldorf,49.303055,8.6424999,1450,middle,15.4,,86.0,6.81,,,0,4.1365,
20041,Wallduern,49.582222,9.3680553,1450,middle,22.0,,162.0,6.55,,,0,4.228,
20042,Weinheim,49.550556,8.6705551,1450,middle,12.2,,126.2,8.0,,,2,4.686,
20043,Wertheim,49.759445,9.5166664,1450,middle,22.4,,120.2,6.5,,,0,4.0889,
20044,Wiesloch,49.293335,8.7011108,1450,middle,16.8,,53.2,6.49,,,0,3.8334,
21001,Aach,47.843056,8.8525,1450,south,175.2,,116.7,2.66,,,0,2.9053,
21002,Achern,48.628613,8.0741663,1450,south,89.8,,86.3,4.0,,,0,3.1879,
21003,Baden-Baden,48.761665,8.2397223,1450,south,72.3,161.0,110.0,4.04,1000.0,1.0,0,3.2958,
21004,St. Blasien,47.761391,8.125556,1450,south,183.4,,277.9,5.92,,,0,4.2283,
21005,Blumberg,47.839443,8.5341663,1450,south,173.2,,115.8,1.9,,,0,2.6741,
21006,Blumenfeld,47.813889,8.6830559,1450,south,176.8,,219.0,1.75,,,0,2.8825,
21007,Bonndorf,47.819443,8.3430557,1450,south,175.6,,171.2,2.27,,,0,2.9405,
21008,Braeunlingen,47.93,8.4486113,1450,south,163.1,,90.0,2.69,,,0,2.8111,
21009,Breisach,48.031113,7.5830555,1450,south,164.8,225.0,1974.9,5.12,2500.0,1.25,0,4.7715,
21010,Buehl,48.69611,8.1363888,1450,south,81.3,,114.1,1.67,,,0,2.5993,
21011,Burkheim,48.100277,7.5972223,1450,south,157.3,,2412.2,2.19,,,0,3.9725,
21012,Donaueschingen,47.951389,8.4975004,1450,south,160.7,,58.7,5.61,,,0,3.5186,
21013,Elzach,48.172222,8.0691671,1450,south,139.0,,184.0,2.72,,,0,3.1041,
21014,Emmendingen,48.11972,7.8488889,1450,south,148.8,,137.4,3.56,,,0,3.2401,
21015,Endingen,48.140556,7.7030554,1450,south,150.1,,176.8,6.87,,,0,4.3332,
21016,Engen,47.853889,8.771944,1450,south,173.1,,84.6,4.11,,,0,3.213,
21017,Ettenheim,48.254444,7.812778,1450,south,135.4,,70.3,8.0,,,0,4.3065,
21018,Freiburg/Br.,47.99472,7.8497224,1450,south,162.1,273.0,194.1,3.59,7500.0,0.833,1,3.3864,
21019,Freistett,48.664165,7.9397221,1450,south,89.7,,334.1,6.22,,,0,4.3917,
21020,Fuerstenberg (Suedbaden),47.891945,8.5522223,1450,south,167.5,,61.0,2.75,,,0,2.6756,
21021,Furtwangen,48.051388,8.2052774,1450,south,150.7,,162.1,2.71,,,0,3.0508,
21022,Gaggenau,48.803612,8.3194447,1450,south,66.7,,68.4,1.62,,,0,2.382,
21023,Geisingen,47.922779,8.6497221,1450,south,164.5,,115.3,6.86,,,0,4.1605,
21024,Gengenbach,48.405556,8.0133333,1450,south,114.8,,106.2,6.5,,,0,4.02,
21025,St. Georgen,48.12611,8.332222,1450,south,141.6,,100.8,3.66,,,0,3.1472,
21026,Gernsbach,48.763611,8.3374996,1450,south,70.9,,178.3,2.31,,,0,2.9685,
21027,Haslach,48.2775,8.0880556,1450,south,127.3,,95.7,3.51,,,0,3.0816,
21028,Hauenstein,47.581944,8.1072226,1450,south,203.4,,1679.3,3.42,,,0,4.1967,
21029,Hausach,48.28389,8.1711111,1450,south,125.5,,74.9,3.64,,,0,3.0238,
21030,Heitersheim,47.871666,7.6647224,1450,south,179.2,,83.4,6.73,,,0,3.9934,
21031,Herbolzheim,48.224167,7.7775002,1450,south,139.5,,123.5,5.5,,,0,3.7799,
21032,Hornberg,48.212502,8.2299995,1450,south,132.7,,92.4,1.75,,,0,2.5399,
21033,Huefingen,47.925278,8.4888887,1450,south,163.6,,29.2,8.0,,,0,3.9627,
21034,Kandern,47.714722,7.6627779,1450,south,195.9,,146.4,6.6,,,0,4.1772,
21035,Kehl,48.572224,7.8130555,1450,south,102.9,140.0,1614.9,1.51,18500.0,1.088,3,3.6081,
21036,Kenzingen,48.19278,7.769722,1450,south,143.0,,57.3,6.77,,,0,3.857,
21037,Konstanz,47.662498,9.1758337,1450,south,200.0,405.0,6039.8,8.0,1000.0,1.0,0,6.0792,
21038,Kuppenheim,48.827499,8.2541666,1450,south,64.9,,66.4,3.75,,,0,3.0095,
21039,Lahr,48.33889,7.8741665,1450,south,125.0,170.0,200.1,2.35,1000.0,1.0,0,3.0266,
21040,Laufenburg,47.564999,8.0605555,1450,south,205.7,,6039.8,2.43,,,0,4.4115,
21041,Lichtenau (Baden),48.725834,8.0086107,1450,south,81.4,,350.4,1.5,,,0,2.9947,
21042,Loeffingen,47.88361,8.3436108,1450,south,168.4,,108.8,6.31,,,0,3.9726,
21043,Loerrach,47.611946,7.6597223,1450,south,206.9,,83.6,3.48,,,0,3.0189,
21044,Mahlberg,48.288055,7.8097224,1450,south,132.0,,264.6,2.33,,,0,3.1318,
21045,Markdorf,47.720276,9.3888893,1450,south,198.7,,259.9,6.43,,,0,4.3547,
21046,Meersburg,47.695,9.2733335,1450,south,198.6,,263.5,3.37,,,0,3.4422,
21047,Messkirch,47.9925,9.1111107,1450,south,163.4,,230.9,4.5,,,0,3.7286,
21048,Moehringen,47.957779,8.7633333,1450,south,161.6,,82.7,5.68,,,0,3.675,
21049,Muellheim,47.808056,7.6308331,1450,south,186.7,,61.5,6.92,,,0,3.9302,
21050,Neuenburg,47.813889,7.5597224,1450,south,187.9,,6039.8,2.8,,,0,4.5225,
21051,Neustadt/Sch.,47.915833,8.2122221,1450,south,165.6,,238.7,1.75,,,0,2.9167,
21052,Oberkirch,48.531666,8.0769444,1450,south,100.1,,103.3,2.25,,,0,2.7338,
21053,Offenburg,48.472221,7.9433331,1450,south,109.4,,152.7,5.24,,,0,3.7861,
21054,Oppenau,48.474445,8.165,1450,south,104.7,,269.0,3.78,,,0,3.5734,
21055,Pfullendorf,47.923611,9.2552776,1450,south,174.0,,268.9,3.03,,,0,3.3483,
21056,Radolfzell,47.738888,8.9686108,1450,south,188.2,,737.2,6.5,,,0,4.7917,
21057,Rastatt,48.857498,8.2025003,1450,south,62.7,,255.7,3.65,,,0,3.5142,
21058,Renchen,48.587776,8.0133333,1450,south,95.5,,86.0,3.35,,,0,2.9915,
21059,Rheinfelden,47.561111,7.7836113,1450,south,210.0,,332.4,0.0,,,0,2.5238,
21060,Saeckingen,47.552502,7.9486113,1450,south,208.4,,332.4,5.72,,,0,4.2398,
21061,Schiltach,48.290001,8.3422222,1450,south,123.3,,97.3,5.5,,,0,3.6853,
21062,Schoenau i. W.,47.785831,7.893889,1450,south,183.8,,128.9,3.36,,,0,3.1548,
21063,Schopfheim,47.650002,7.8227777,1450,south,199.7,,87.2,6.43,,,0,3.9208,
21064,Singen,47.759445,8.835,1450,south,184.2,,1255.6,6.63,,,0,5.0435,
21065,Staufen,47.88028,7.729722,1450,south,176.8,,95.3,6.8,,,0,4.0672,
21066,Steinbach,48.728054,8.1594448,1450,south,77.4,,92.9,3.8,,,0,3.1568,
21067,Stockach,47.84861,9.0088892,1450,south,176.9,,194.9,3.0,,,0,3.211,
21068,Stuehlingen,47.745277,8.4458332,1450,south,183.6,,972.3,3.67,,,0,4.0533,
21069,Sulzburg,47.839722,7.71,1450,south,181.6,,81.2,6.1,,,0,3.7938,
21070,Tengen,47.82111,8.6608334,1450,south,175.8,,114.8,3.6,,,0,3.1806,
21071,Tiengen,47.981945,7.7144446,1450,south,166.4,,139.3,5.92,,,0,3.9535,
21072,Todtnau,47.829166,7.9475002,1450,south,178.2,,246.9,1.62,,,0,2.8913,
21073,Triberg,48.128887,8.2311115,1450,south,141.9,,84.1,2.11,,,0,2.6108,
21074,Ueberlingen,47.768333,9.1591663,1450,south,188.3,,196.8,8.0,,,0,4.7149,
21075,Villingen,48.058056,8.459444,1450,south,148.8,,130.0,6.33,,,0,4.049,
21076,Voehrenbach,48.045277,8.3044443,1450,south,150.7,,120.3,2.06,,,0,2.7375,
21077,Waldkirch,48.093887,7.9611111,1450,south,149.3,,240.6,5.24,,,0,3.9669,
21078,Waldshut,47.623333,8.2136106,1450,south,198.0,,2688.7,2.1,,,0,3.9889,
21079,Wehr,47.629723,7.9044442,1450,south,200.6,,126.7,3.58,,,0,3.2138,
21080,Weil,47.594166,7.6294446,1450,south,209.4,,332.4,6.64,,,0,4.5158,
21081,Wolfach,48.298611,8.2213888,1450,south,123.3,,113.4,4.2,,,0,3.3559,
21082,Zell a. H.,48.346111,8.061944,1450,south,120.3,,107.6,3.11,,,0,3.0079,
21083,Zell i. W.,47.7075,7.8519444,1450,south,193.0,,97.0,1.29,,,0,2.4212,
22001,Abenberg,49.24139,10.963333,1450,middle,139.0,,112.1,3.93,,,0,3.0703,
22002,Allersberg,49.251389,11.236389,1450,middle,156.8,,153.0,4.5,,,0,3.3648,
22003,Altdorf,49.385834,11.355278,1450,middle,160.2,,188.6,8.0,,,0,4.4979,
22004,Alzenau,50.086666,9.0716667,1450,middle,8.8,,172.0,4.97,,,2,3.9421,
22005,Amorbach,49.644444,9.2180557,1450,middle,11.7,,214.5,8.0,,,2,4.903,
22006,Ansbach,49.302502,10.571667,1450,middle,110.4,406.0,253.9,7.02,1500.0,1.5,0,4.3184,
22007,Arnstein,49.978611,9.9666662,1450,middle,59.3,,320.9,7.5,,,0,4.5597,
22008,Arzberg,50.056946,12.185278,1450,middle,135.8,,58.7,1.82,,,0,2.1818,
22009,Aschaffenburg,49.973331,9.1477776,1450,middle,7.3,138.0,330.0,7.5,1000.0,1.0,2,4.979,317.0
22010,Aub,49.551666,10.064167,1450,middle,65.6,,120.6,3.14,,,0,2.8624,
22011,Bad Berneck i. Fichtelgeb.,50.04361,11.666945,1450,middle,145.6,,76.7,4.5,,,0,3.0913,
22012,Bad Kissingen,50.199722,10.078889,1450,middle,74.2,,287.1,6.49,,,0,4.2123,
22013,Bad Neustadt a. d. Saale,50.322777,10.215555,1450,middle,71.7,,169.6,7.08,,,0,4.1796,
22014,Bad Windsheim,49.502499,10.416945,1450,middle,91.5,,239.3,6.59,,,0,4.1697,
22015,Baiersdorf,49.656944,11.031111,1450,middle,131.7,,92.6,3.88,,,0,2.9796,
22016,Bamberg,49.893612,10.886111,1450,middle,121.7,293.0,203.7,8.0,6000.0,1.2,2,4.5287,
22017,Baunach,49.988056,10.85,1450,middle,120.8,,137.4,6.46,,,0,3.9102,473.0
22018,Bayreuth,49.943333,11.577778,1450,middle,158.3,343.0,210.2,3.08,1500.0,1.5,0,3.065,479.0
22019,Betzenstein,49.68222,11.418056,1450,middle,159.3,,123.0,2.63,,,0,2.7172,
22020,Bischofsheim a. d. Rhoen,50.400833,10.009167,1450,middle,57.9,,244.3,1.8,,,0,2.741,
22021,Brueckenau,50.310276,9.790556,1450,middle,62.0,,402.9,1.56,,,0,2.8685,
22022,Burgbernheim,49.450279,10.324445,1450,middle,87.2,,154.0,7.09,,,0,4.1443,
22023,Burgkunstadt,50.141109,11.251667,1450,middle,135.8,,141.1,3.91,,,0,3.1556,
22024,Coburg,50.259167,10.96,1450,middle,111.4,292.0,166.5,3.93,3500.0,0.875,1,3.2273,1238.0
22025,Creussen,49.844166,11.624444,1450,middle,167.5,,177.0,4.5,,,0,3.4228,1256.0
22026,Dettelbach,49.801388,10.160277,1450,middle,68.8,,145.5,5.61,,,0,3.6777,
22027,Dinkelsbuehl,49.068611,10.32,1450,middle,110.6,442.0,286.5,7.5,3500.0,0.875,1,4.4865,
22028,Ebermannstadt,49.779167,11.184722,1450,middle,142.2,,226.2,8.0,,,0,4.5702,
22029,Ebern,50.098331,10.794723,1450,middle,115.7,,180.0,2.99,,,0,2.9763,1661.0
22030,Ebrach,49.847778,10.497222,1450,middle,93.4,,203.4,3.23,,,0,3.0971,
22031,Eibelstadt,49.724724,10.000834,1450,middle,57.2,,163.6,6.7,,,0,4.0513,
22032,Eichstaett,48.890835,11.185,1450,south,172.3,393.0,351.8,6.51,1500.0,1.5,0,4.4994,
22033,Ellingen,49.060555,10.967778,1450,middle,148.8,,113.1,5.51,,,0,3.5479,
22034,Eltmann,49.97139,10.664444,1450,middle,107.5,,215.3,6.75,,,0,4.1756,
22035,Erlangen,49.595001,11.004723,1450,middle,130.6,279.0,100.6,8.0,1000.0,1.0,0,4.2483,1831.0
22036,Feuchtwangen,49.1675,10.331388,1450,middle,104.0,,181.9,6.33,,,0,3.9826,
22037,Fladungen,50.522221,10.143056,1450,middle,50.1,,157.7,6.61,,,0,4.0098,
22038,Forchheim,49.720001,11.058056,1450,middle,133.2,,187.7,8.0,,,0,4.496,1973.0
22039,Fuerth,49.477222,10.989722,1450,middle,132.1,304.0,70.5,7.0,2000.0,1.0,0,3.808,
22040,Gefrees,50.094723,11.738611,1450,middle,138.5,,124.1,0.84,,,0,2.1835,
22041,Gemuenden a. Main,50.051109,9.7005558,1450,middle,42.8,,134.5,2.07,,,0,2.5847,
22042,Gerolzhofen,49.899723,10.350833,1450,middle,83.9,,170.3,7.0,,,0,4.1575,
22043,Goldkronach,50.010834,11.686666,1450,middle,148.6,,138.3,4.43,,,0,3.3035,
22044,Graefenberg,49.645832,11.248611,1450,middle,147.4,,155.9,5.5,,,0,3.6723,
22045,Greding,49.046391,11.353056,1450,middle,174.0,,251.5,8.0,,,0,4.6125,
22046,Gunzenhausen,49.113335,10.759167,1450,middle,132.8,,208.3,6.27,,,0,4.0184,
22047,Hallstadt,49.928333,10.875,1450,middle,121.4,,80.3,7.09,,,0,3.8861,
22048,Hammelburg,50.115276,9.8908329,1450,middle,58.1,,290.9,7.34,,,0,4.4725,
22049,Hassfurt,50.031387,10.506389,1450,middle,98.3,,177.8,2.2,,,0,2.7344,
22050,Heideck,49.132221,11.126389,1450,middle,154.9,,204.6,2.75,,,0,2.9555,
22051,Heilsbronn,49.337776,10.790277,1450,middle,123.2,,196.0,3.18,,,0,3.0673,
22052,Helmbrechts,50.236668,11.715834,1450,middle,124.3,,75.9,2.18,,,0,2.3911,
22053,Herrieden,49.232777,10.497222,1450,middle,109.6,,178.3,7.5,,,0,4.3256,
22054,Hersbruck,49.509445,11.4325,1450,middle,162.6,,219.1,4.74,,,0,3.5797,
22055,Herzogenaurach,49.568333,10.883611,1450,middle,122.5,,147.0,4.48,,,0,3.3429,
22056,Hilpoltstein,49.189167,11.191667,1450,middle,156.5,,104.7,2.81,,,0,2.7071,
22057,Hoechstadt a. d. Aisch,49.702778,10.805555,1450,middle,115.2,,297.6,6.5,,,0,4.2296,
22058,Hof,50.316387,11.913333,1450,middle,111.3,500.0,167.7,2.9,1500.0,1.5,0,2.8545,
22059,Hofheim i. Ufr.,50.139168,10.524445,1450,middle,100.5,,218.6,3.5,,,0,3.2068,
22060,Hohenberg a. d. Eger,50.096668,12.222777,1450,middle,131.1,,146.1,2.28,,,0,2.6805,
22061,Hollfeld,49.936668,11.293056,1450,middle,151.2,,236.6,4.33,,,0,3.4873,
22062,Iphofen,49.703609,10.259167,1450,middle,75.9,,137.7,7.09,,,0,4.0998,
22063,Karlstadt,49.961945,9.7638893,1450,middle,44.7,,258.6,8.0,,,0,4.6236,
22064,Kirchenlamitz,50.151669,11.950556,1450,middle,128.2,,49.1,1.26,,,0,1.9436,
22065,Kitzingen,49.736946,10.161111,1450,middle,68.7,,41.0,7.05,,,0,3.61,
22066,Klingenberg a. Main,49.783333,9.1830559,1450,middle,4.1,,103.9,6.74,,,2,4.3318,
22067,Koenigsberg i. Bay.,50.080833,10.569167,1450,middle,103.6,,110.1,2.16,,,0,2.5323,
22068,Koenigshofen i. Grabfeld,50.299168,10.467222,1450,middle,83.7,,280.3,6.28,,,0,4.1397,
22069,Kronach,50.238888,11.325277,1450,middle,133.7,,179.5,4.47,,,0,3.4194,
22070,Kulmbach,50.108055,11.455556,1450,middle,145.0,,209.9,5.5,,,0,3.7905,
22071,Kupferberg,50.139446,11.576667,1450,middle,138.1,,130.5,1.58,,,0,2.4256,
22072,Langenzenn,49.495277,10.795555,1450,middle,118.0,,227.7,5.47,,,0,3.814,
22073,Lauf a. d. Pegnitz,49.511391,11.277778,1450,middle,151.6,,75.5,3.0,,,0,2.6347,
22074,Leutershausen,49.299999,10.4075,1450,middle,100.1,,177.1,4.5,,,0,3.4229,
22075,Lichtenberg,50.383057,11.675278,1450,middle,110.6,,63.9,1.13,,,0,2.0079,
22076,Lichtenfels,50.146946,11.068334,1450,middle,125.4,,173.4,3.08,,,0,2.9884,
22077,Lohr a. Main,49.993057,9.5758333,1450,middle,32.2,,301.5,6.11,,,0,4.2148,
22078,Ludwigsstadt,50.484722,11.388611,1450,middle,112.0,,61.4,0.81,,,0,1.8966,
22079,Mainbernheim,49.707779,10.218333,1450,middle,73.0,,51.5,2.78,,,0,2.4181,
22080,Marktbreit,49.666389,10.143333,1450,middle,68.1,,68.4,1.94,,,0,2.2782,
22081,Marktheidenfeld,49.843887,9.6002779,1450,middle,30.2,,181.0,6.5,,,0,4.1536,
22082,Marktleuthen,50.129444,12.001111,1450,middle,129.8,,61.6,1.36,,,0,2.0626,
22083,Marktredwitz,50.000832,12.086111,1450,middle,142.9,,63.4,4.5,,,0,3.016,
22084,Marktsteft,49.696667,10.135,1450,middle,67.1,,35.3,2.34,,,0,2.1383,
22085,Mellrichstadt,50.426666,10.3025,1450,middle,65.3,,185.3,7.09,,,0,4.218,
22086,Merkendorf,49.203335,10.701389,1450,middle,124.0,,42.4,2.01,,,0,2.111,
22087,Miltenberg,49.701111,9.2572222,1450,middle,6.5,,75.3,8.0,,,2,4.5522,4955.0
22088,Muenchberg,50.191387,11.789444,1450,middle,127.2,,104.8,4.75,,,0,3.2897,
22089,Muennerstadt,50.249722,10.194722,1450,middle,78.4,,199.6,8.0,,,0,4.5206,
22090,Naila,50.330276,11.706667,1450,middle,115.0,,38.2,1.07,,,0,1.7882,
22091,Neunkirchen a. Brand,49.612778,11.129444,1450,middle,139.3,,140.3,5.5,,,0,3.6305,
22092,Neustadt a. d. Aisch,49.580555,10.608611,1450,middle,102.7,,308.3,7.08,,,0,4.4177,
22093,Neustadt b. Coburg,50.326946,11.121944,1450,middle,116.2,,127.5,3.0,,,0,2.8423,
22094,Nuernberg,49.450832,11.075,1450,middle,138.8,301.0,164.1,4.11,22000.0,3.667,3,3.2755,5492.0
22095,Obernburg a. Main,49.842499,9.143611,1450,middle,2.6,,156.6,8.0,,,2,4.8909,
22096,Ochsenfurt,49.664722,10.062222,1450,middle,62.3,,86.7,7.25,,,0,3.9644,
22097,Ornbau,49.175835,10.655833,1450,middle,122.7,,117.4,6.5,,,0,3.8598,
22098,Ostheim v. d. Rhoen,50.457779,10.230278,1450,middle,59.5,,137.9,6.46,,,0,3.9114,
22099,Pappenheim,48.934723,10.974444,1450,south,156.9,,194.9,6.48,,,0,4.2549,
22100,Pegnitz,49.75639,11.541111,1450,middle,167.8,,135.3,3.31,,,0,2.959,
22101,Pottenstein,49.770832,11.408055,1450,middle,158.2,,132.0,4.0,,,0,3.1561,
22102,Prichsenstadt,49.81778,10.350278,1450,middle,82.6,,137.8,1.92,,,0,2.5491,
22103,Rehau,50.248333,12.035556,1450,middle,116.4,,140.6,2.04,,,0,2.5933,
22104,Rieneck,50.093056,9.648056,1450,middle,41.5,,254.6,3.35,,,0,3.2225,
22105,Rodach b. Coburg,50.341389,10.778889,1450,middle,95.7,,92.6,5.7,,,0,3.5254,
22106,Roethenbach a. d. Pegnitz,49.481945,11.238611,1450,middle,149.5,,151.4,1.39,,,0,2.4275,
22107,Roettingen,49.510277,9.9694443,1450,middle,61.1,,110.6,3.36,,,0,2.8941,
22108,Roth b. Nuernberg,49.246113,11.091666,1450,middle,147.3,,136.9,3.93,,,0,3.1497,
22109,Rothenburg o. d. Tauber,49.376945,10.179167,1450,middle,81.5,430.0,230.7,8.0,6000.0,1.0,1,4.5582,
22110,Rothenfels,49.890556,9.5897226,1450,middle,31.7,,127.1,3.02,,,0,2.9504,
22111,Schauenstein,50.2775,11.740833,1450,middle,119.4,,39.1,2.2,,,0,2.1363,
22112,Scheinfeld,49.665001,10.462222,1450,middle,90.9,,234.9,6.74,,,0,4.2074,
22113,Schesslitz,49.974724,11.036111,1450,middle,133.6,,271.2,8.0,,,0,4.6426,
22114,Schillingsfuerst,49.286388,10.259722,1450,middle,91.9,,195.4,4.5,,,0,3.462,
22115,Schluesselfeld,49.756668,10.619166,1450,middle,101.6,,256.2,1.14,,,0,2.5619,
22116,Schnaittach,49.559444,11.340834,1450,middle,155.2,,100.8,4.39,,,0,3.1661,
22117,Schoenwald,50.198612,12.088333,1450,middle,121.1,,67.9,3.25,,,0,2.6679,
22118,Schwabach,49.329445,11.020555,1450,middle,139.1,,126.1,7.5,,,0,4.1879,
22119,Schwarzenbach am Wald,50.285,11.623889,1450,middle,122.0,,129.5,0.62,,,0,2.1345,
22120,Schwarzenbach an der Saale,50.220833,11.938056,1450,middle,121.0,,82.7,5.5,,,0,3.421,
22121,Schweinfurt,50.046665,10.233611,1450,middle,79.3,226.0,365.6,7.5,3500.0,1.167,2,4.6117,
22122,Selb,50.169724,12.130555,1450,middle,123.8,,72.9,2.2,,,0,2.3811,
22123,Selbitz,50.314999,11.748055,1450,middle,115.4,,50.1,0.76,,,0,1.8014,
22124,Sesslach,50.1875,10.843056,1450,middle,110.7,,113.0,6.51,,,0,3.8474,
22125,Spalt,49.176388,10.924723,1450,middle,139.6,,122.5,6.58,,,0,3.9005,
22126,Stadtprozelten,49.783054,9.4083338,1450,middle,15.1,,258.0,3.23,,,0,3.5034,
22127,Stadtsteinach,50.163055,11.503889,1450,middle,138.0,,77.9,3.5,,,0,2.7971,
22128,Staffelstein,50.101387,10.999722,1450,middle,125.3,,146.1,3.8,,,0,3.1366,
22129,Teuschnitz,50.398335,11.380834,1450,middle,120.0,,156.2,2.63,,,0,2.8121,
22130,Thiersheim,50.075832,12.128889,1450,middle,134.2,,37.5,2.68,,,0,2.2644,
22131,Thierstein,50.106667,12.103611,1450,middle,131.0,,46.3,1.1,,,0,1.8723,
22132,Treuchtlingen,48.955002,10.909166,1450,south,151.8,,139.6,5.57,,,0,3.8493,
22133,Uffenheim,49.543888,10.234167,1450,middle,77.5,,190.9,8.0,,,0,4.5028,
22134,Velden,49.612778,11.511111,1450,middle,166.6,,192.5,5.61,,,0,3.7891,
22135,Volkach,49.864166,10.226666,1450,middle,74.4,,165.2,5.61,,,0,3.7283,
22136,Waischenfeld,49.845833,11.344167,1450,middle,153.9,,169.2,3.75,,,0,3.1798,
22137,Wallenfels,50.268333,11.471111,1450,middle,128.7,,162.6,2.02,,,0,2.6451,
22138,Wassertruedingen,49.041111,10.596945,1450,middle,127.8,,220.2,6.15,,,0,4.0046,
22139,Weismain,50.084721,11.239166,1450,middle,139.1,,174.3,6.5,,,0,4.0166,
22140,Weissenburg i. Bay.,49.029724,10.971945,1450,middle,150.8,,89.2,5.83,,,0,3.5497,
22141,Weissenstadt,50.101112,11.885,1450,middle,134.8,,150.6,2.51,,,0,2.7615,
22142,Windsbach,49.248333,10.826667,1450,middle,129.7,,114.3,2.99,,,0,2.7959,
22143,Woerth a. Main,49.796112,9.1580553,1450,middle,2.6,,71.3,8.0,,,2,4.5795,
22144,Wolframs-Eschenbach,49.226112,10.723056,1450,middle,124.1,,84.8,3.93,,,0,2.9596,
