nodesid,city_id,viabundus_name,bairoch_name,lat_v,lon_v,lat_b,lon_b,dist_km,match_method,confidence
4875,15094.0,Mengeringhausen,Mengeringhausen,51.36565,8.988907,51.36639,8.9861107,0.21084866001864921,exact,0.95
3175,12064.0,Holzminden,Holzminden,51.82771,9.44346,51.827778,9.4505558,0.48769370222154307,exact,0.95
12410,10007.0,Bad Berka,Bad Berka,50.899674,11.283646,50.899445,11.283055,0.04864334695987514,exact,0.95
3344,5020.0,Itzehoe,Itzehoe,53.919961,9.515891,53.924999,9.5163889,0.5611487239001127,exact,0.95
3392,3025.0,Jastrowie,Jastrow,53.420472,16.814976,53.416668,16.816668,0.4375951025685394,exact,0.95
3413,11071.0,Jerichow ,Jerichow,52.500653,12.022283,52.498333,12.024722,0.3062811958333409,exact,0.95
5193,1049.0,Nidzica,Neidenburg,53.361474,20.425986,53.358334,20.424999,0.35524268924632707,exact,0.95
3422,11072.0,Jessen,Jessen,51.785791,12.957102,51.790001,12.954722,0.49592873196630294,exact,0.95
12692,9110.0,Pausa,Pausa,50.580706,11.995713,50.580555,11.996944,0.08852528566438134,exact,0.95
3474,10040.0,Kahla ,Kahla,50.802638,11.5886,50.800278,11.583333,0.4537314209041163,exact,0.95
3497,13084.0,Kallenhardt ,Kallenhardt,51.453243,8.424779,51.451389,8.4238892,0.21517837882979612,exact,0.95
3500,3026.0,Kalisz Pomorski ,Kallies,53.297911,15.905313,53.283333,15.9,1.6590227526022217,exact,0.95
3515,9061.0,Kamenz ,Kamenz,51.269705,14.095641,51.270557,14.098056,0.1928795195182161,exact,0.95
3538,3027.0,Kamień Pomorski,Kammin,53.972486,14.769204,53.9725,14.768611,0.038814621567167064,exact,0.95
1257,10016.0,Creuzburg,Creuzburg,51.052583,10.248421,51.051666,10.242222,0.44513776720979215,exact,0.95
5381,13109.0,Nieheim,Nieheim,51.804193,9.111212,51.80389,9.1099997,0.08990678058623784,exact,0.95
3580,15075.0,Kassel,Kassel,51.315808,9.50533,51.314445,9.4949999,0.7337748226306011,exact,0.95
5534,13110.0,Obermarsberg,Obermarsberg,51.449376,8.851422,51.452778,8.851944,0.3800111180045465,exact,0.95
3646,5023.0,Kiel,Kiel,54.323309,10.139494,54.321667,10.137222,0.23461910617864984,exact,0.95
5642,13116.0,Olpe,Olpe,51.029894,7.844644,51.0275,7.8433332,0.2815426946588314,exact,0.95
1242,9018.0,Colditz,Colditz,51.129601,12.806502,51.125557,12.806666,0.449818521304376,exact,0.95
3773,13086.0,Kleinenberg,Kleinenberg,51.583581,8.976569,51.583611,8.9761114,0.03179268821951911,exact,0.95
3852,18045.0,Koblenz,Koblenz,50.360368,7.595445,50.360001,7.5925002,0.2128467192454509,exact,0.95
3913,7064.0,Chojna,Koenigsberg (Neumark),52.963513,14.427399,52.963055,14.43,0.1814954940289649,exact,0.95
5972,9115.0,Plauen,Plauen,50.493533,12.136025,50.495834,12.135278,0.26125921847384964,exact,0.95
5849,1055.0,Pasym,Passenheim,53.65217,20.792244,53.633335,20.783333,2.1751733397171398,exact,0.95
3911,1036.0,Kaliningrad,Koenigsberg Pr.,54.708932,20.51082,54.710278,20.509445,0.17378953323487178,exact,0.95
3958,3028.0,Karlino,Koerlin,54.033224,15.877268,54.038055,15.876667,0.5386152325199349,exact,0.95
3976,3029.0,Koszalin,Koeslin,54.19001,16.182474,54.190277,16.181667,0.06031620817332762,exact,0.95
4017,4017.0,Krakow am See,Krakow,53.652221,12.269533,53.652222,12.267777,0.11572687946410992,exact,0.95
4044,7067.0,Kremmen,Kremmen,52.760559,13.024312,52.762779,13.026111,0.27493576884292287,exact,0.95
4186,13087.0,Bad Laasphe,Laasphe,50.927237,8.41022,50.927223,8.4122219,0.14031585774909663,exact,0.95
4190,1038.0,Polessk,Labiau,54.861712,21.109811,54.866665,21.1,0.8351776275716215,exact,0.95
4220,7071.0,Gorzów Wielkopolski,Landsberg (Warthe),52.731058,15.240125,52.733334,15.233334,0.5226242101681567,exact,0.95
4279,3036.0,Lębork,Lauenburg,54.543184,17.750255,54.543056,17.745832,0.28565230718623086,exact,0.95
4282,9068.0,Lauenstein,Lauenstein,50.783552,13.822766,50.783611,13.822778,0.006614530557671953,exact,0.95
4303,7072.0,Lebus,Lebus,52.424947,14.541721,52.425556,14.539722,0.15151929172539638,exact,0.95
4339,9071.0,Leisnig,Leisnig,51.159715,12.926684,51.159168,12.926389,0.06420858831855226,exact,0.95
4353,13089.0,Lemgo,Lemgo,52.028386,8.901262,52.027779,8.9008331,0.07359801815332516,exact,0.95
4424,9074.0,Lichtenstein,Lichtenstein,50.756308,12.634434,50.756111,12.630834,0.25418544640818697,exact,0.95
4433,7076.0,Lieberose,Lieberose,51.988255,14.300615,51.988056,14.300555,0.02250602233515871,exact,0.95
4475,12073.0,Lingen,Lingen,52.522354,7.316653,52.522221,7.3166666,0.014817542364426608,exact,0.95
4502,13094.0,Lippstadt,Lippstadt,51.676271,8.346519,51.671391,8.3466663,0.5427270474354339,exact,0.95
4526,10050.0,Bad Lobenstein,Lobenstein,50.447554,11.639987,50.447777,11.64,0.024813582209342985,exact,0.95
4532,11091.0,Loburg,Loburg,52.115508,12.074474,52.115833,12.079166,0.3224085177225186,exact,0.95
4558,2014.0,Loitz,Loitz,53.969367,13.128414,53.97361,13.129444,0.4765858381159806,exact,0.95
4586,1042.0,Giżycko,Loetzen,54.036103,21.770242,54.033333,21.766666,0.38653047666028406,exact,0.95
4625,7079.0,Luckau,Luckau,51.852601,13.715322,51.852501,13.715834,0.03688222158511471,exact,0.95
4626,7080.0,Luckenwalde,Luckenwalde,52.089293,13.173398,52.089169,13.172778,0.04454719252269905,exact,0.95
4716,18058.0,Mainz,Mainz,49.999541,8.27359,50.001945,8.2716665,0.30059422974679845,exact,0.95
4742,11095.0,Mansfeld,Mansfeld,51.592795,11.45182,51.593334,11.452778,0.08928383723443453,exact,0.95
4753,9082.0,Marienberg,Marienberg i. S.,50.651123,13.16372,50.65139,13.159722,0.2834263195772177,exact,0.95
7015,13134.0,Schwelm,Schwelm,51.283264,7.292642,51.28389,7.2916665,0.09720191279706235,exact,0.95
7020,13135.0,Schwerte,Schwerte,51.441127,7.569081,51.441113,7.5688887,0.013418908949950684,exact,0.95
4769,1045.0,Kwidzyn,Marienwerder,53.734843,18.921858,53.735832,18.922222,0.11254788896373344,exact,0.95
12415,10025.0,Geisa,Geisa,50.714151,9.949703,50.716667,9.9497223,0.2797701217722844,exact,0.95
8516,4052.0,Wittenburg,Wittenburg,53.512395,11.071876,53.511391,11.074166,0.18812721867746907,exact,0.95
4827,9086.0,Meerane,Meerane,50.849699,12.46657,50.849167,12.463889,0.19729469539396202,exact,0.95
3616,11075.0,Kemberg ,Kemberg,51.773539,12.635816,51.772221,12.633611,0.2109409115010084,exact,0.95
4881,12078.0,Meppen,Meppen,52.690982,7.291888,52.690556,7.2916665,0.04966579707112232,exact,0.95
4891,11096.0,Merseburg,Merseburg,51.354851,11.999072,51.358055,11.992778,0.5638581796715512,exact,0.95
4903,7085.0,Międzyrzecz,Meseritz,52.444498,15.577958,52.433334,15.566667,1.458358839962868,exact,0.95
4955,22087.0,Miltenberg,Miltenberg,49.699422,9.252039,49.701111,9.2572222,0.41741064581261583,exact,0.95
4958,13104.0,Minden,Minden,52.28806,8.916805,52.288055,8.914444,0.16058941826780856,exact,0.95
4975,7087.0,Mittenwalde,Mittenwalde,52.263991,13.536279,52.264721,13.536111,0.08197361281022497,exact,0.95
7286,15132.0,Spangenberg,Spangenberg,51.116857,9.666456,51.116665,9.6583338,0.5673402095214707,exact,0.95
12517,11131.0,Bad Schmiedeberg,Bad Schmiedeberg,51.687997,12.737457,51.683887,12.7325,0.5706447919979761,exact,0.95
5008,7088.0,Moryń,Mohrin,52.85829,14.397971,52.858055,14.393056,0.33101866873329266,exact,0.95
5010,1047.0,Morąg,Mohrungen,53.91211,19.928022,53.916668,19.933332,0.6146681062068161,exact,0.95
7397,13140.0,Steinheim (Westfalen),Steinheim (Westfalen),51.865943,9.094328,51.866665,9.0963888,0.1626888804535041,exact,0.95
12416,10030.0,Greiz,Greiz,50.657338,12.200274,50.654724,12.201389,0.3011042378157971,exact,0.95
5127,9092.0,Mylau,Mylau,50.619726,12.263892,50.618889,12.261945,0.16592183301687471,exact,0.95
5161,3040.0,Nowogard,Naugard,53.671789,15.119178,53.666668,15.116667,0.59297000283236,exact,0.95
5168,9093.0,Naunhof,Naunhof,51.277856,12.588656,51.275276,12.593611,0.4484386633985331,exact,0.95
5190,13106.0,Neheim,Neheim-Huesten,51.453187,7.960471,51.451111,7.9644446,0.3593071404708157,exact,0.95
5227,4027.0,Neubukow,Neubukow,54.031598,11.672531,54.031387,11.671389,0.07818658606427711,exact,0.95
5230,7092.0,Dębno,Neudamm,52.73899,14.697999,52.733334,14.7,0.6431869576310383,exact,0.95
5250,12082.0,Neuenhaus,Neuenhaus,52.497971,6.966591,52.498055,6.9663887,0.01657660725586092,exact,0.95
5280,4028.0,Neukalen,Neukalen,53.822667,12.791047,53.823055,12.790833,0.04537262337697842,exact,0.95
5297,7093.0,Neuruppin,Neu Ruppin,52.925287,12.806009,52.923332,12.806389,0.21887382171443232,exact,0.95
5304,14079.0,Neuss,Neuss,51.197927,6.692717,51.198612,6.6913891,0.11984399421247088,exact,0.95
5310,5032.0,Neustadt in Holstein,Neustadt (Holstein),54.107681,10.814535,54.105556,10.816112,0.2576857931662591,exact,0.95
5314,4029.0,Neustadt-Glewe,Neustadt-Gleve,53.383093,11.585349,53.383057,11.585278,0.006180507266498992,exact,0.95
5356,7042.0,Niederfinow,Finow,52.833654,13.928611,52.833611,13.928056,0.03758827368587677,exact,0.95
5398,12084.0,Nienburg (Weser),Nienburg (Weser),52.639108,9.205423,52.640278,9.206111,0.13813288110256336,exact,0.95
7809,15138.0,Treysa,Treysa,50.912709,9.187832,50.911945,9.1883335,0.09194149272436167,exact,0.95
5387,7095.0,Niemegk,Niemegk,52.074524,12.689059,52.076668,12.688056,0.24806137651340845,exact,0.95
12425,10034.0,Heldburg,Heldburg,50.280018,10.725805,50.279999,10.725278,0.03750695021650462,exact,0.95
12429,10052.0,Magdala,Magdala,50.906848,11.448317,50.906666,11.447778,0.042870825082597645,exact,0.95
5453,12085.0,Norden,Norden,53.595914,7.205715,53.594723,7.2022223,0.26582940393834664,exact,0.95
5461,12088.0,Nordhorn,Nordhorn,52.435794,7.070657,52.437778,7.0702777,0.22210436275446346,exact,0.95
7938,15140.0,Usingen,Usingen,50.334201,8.536793,50.333611,8.5369444,0.06647935161439761,exact,0.95
5460,11104.0,Nordhausen,Nordhausen,51.501815,10.794585,51.500278,10.791389,0.27955167192327895,exact,0.95
5574,7096.0,Oderberg,Oderberg,52.865779,14.044556,52.86639,14.044444,0.06835490023763562,exact,0.95
5579,11105.0,Oebisfelde,Oebisfelde,52.42817,10.985896,52.435001,10.987223,0.7648829529025358,exact,0.95
5582,9104.0,Oederan,Oederan,50.861761,13.166677,50.859444,13.167222,0.2604632009880816,exact,0.95
8062,15143.0,Volkmarsen,Volkmarsen,51.41272,9.115035,51.411945,9.1199999,0.35495372257648605,exact,0.95
5632,5035.0,Bad Oldesloe,Bad Oldesloe,53.809975,10.37313,53.810001,10.373055,0.005710222018426005,exact,0.95
8192,13151.0,Warendorf,Warendorf,51.952104,7.989496,51.950554,7.9883332,0.1898837869654335,exact,0.95
5692,9108.0,Oschatz,Oschatz,51.297485,13.108974,51.297222,13.109167,0.03217601571034935,exact,0.95
5724,11109.0,Osterburg,Osterburg,52.790585,11.753873,52.787777,11.753612,0.3127286728941448,exact,0.95
5733,1054.0,Ostróda,Osterode in Ostpreussen,53.702788,19.963285,53.700001,19.966667,0.3815767759027911,exact,0.95
5734,12094.0,Osterode am Harz,Osterode am Harz,51.727765,10.251132,51.727501,10.250834,0.03581901825290435,exact,0.95
5735,11111.0,Osterwieck,Osterwieck,51.970251,10.709105,51.9725,10.706667,0.30071704979468533,exact,0.95
5745,9109.0,Ostritz,Ostritz,51.014746,14.932836,51.013889,14.931111,0.15376316082931762,exact,0.95
12430,10058.0,Neustadt an der Orla,Neustadt an der Orla,50.736721,11.746649,50.735554,11.7425,0.3195207831063075,exact,0.95
5801,13117.0,Paderborn,Paderborn,51.718207,8.755377,51.719444,8.7572222,0.18728826776873375,exact,0.95
8367,13160.0,Westhofen,Westhofen,51.421916,7.527051,51.422501,7.5275002,0.07212155755256254,exact,0.95
8374,15149.0,Wetter (Hessen),Wetter,50.901157,8.722544,50.903057,8.7238894,0.23137946589038288,exact,0.95
8375,13161.0,Wetter (Ruhr),Wetter (Ruhr),51.388653,7.400241,51.38361,7.3905554,0.8753220658279366,exact,0.95
2065,4010.0,Gadebusch,Gadebusch,53.701557,11.117989,53.701668,11.118333,0.025789631144697633,exact,0.95
5844,2015.0,Pasewalk,Pasewalk,53.503672,13.988961,53.503887,13.997222,0.5468679357032832,exact,0.95
5863,13118.0,Peckelsheim,Peckelsheim,51.597381,9.128831,51.598331,9.1283331,0.1110925468266381,exact,0.95
5867,9111.0,Pegau,Pegau,51.166945,12.25489,51.1675,12.2475,0.5189489840158562,exact,0.95
5869,12098.0,Peine,Peine,52.323333,10.225704,52.321667,10.226944,0.20351983076962937,exact,0.95
5872,7098.0,Peitz,Peitz,51.858397,14.411579,51.858334,14.411389,0.014809811716894968,exact,0.95
5877,9112.0,Penig,Penig,50.933655,12.705545,50.933334,12.705833,0.04100441002718804,exact,0.95
8428,15151.0,Wiesbaden,Wiesbaden,50.081953,8.241527,50.081665,8.2388887,0.19095540512249412,exact,0.95
5887,7099.0,Perleberg,Perleberg,53.075855,11.86297,53.075832,11.864166,0.07993522924171005,exact,0.95
2430,9047.0,Grimma,Grimma,51.236741,12.729999,51.235279,12.726944,0.26770462771499054,exact,0.95
5917,7100.0,Brody,Pfoerten,51.785753,14.774097,51.799999,14.783334,1.7067213059290773,exact,0.95
5949,9113.0,Pirna,Pirna,50.962273,13.941934,50.960556,13.938889,0.28623455854555047,exact,0.95
5968,4033.0,Plau am See,Plau,53.457995,12.26491,53.459167,12.264444,0.13392278501265895,exact,0.95
5971,7101.0,Plaue (Havel),Plaue (Havel),52.409013,12.418116,52.406944,12.4125,0.4450295063843103,exact,0.95
6110,3048.0,Debrzno,Preussisch Friedland,53.535796,17.235543,53.536388,17.235277,0.06813417714236661,exact,0.95
6122,7106.0,Pritzwalk,Pritzwalk,53.149555,12.177073,53.149166,12.174444,0.18057758452594191,exact,0.95
8783,15158.0,Ziegenhain,Ziegenhain,50.911153,9.234996,50.910557,9.2347221,0.06899848910448954,exact,0.95
6195,11114.0,Quedlinburg,Quedlinburg,51.789323,11.141566,51.789165,11.143888,0.16067145990114323,exact,0.95
12431,10066.0,Rastenberg,Rastenberg,51.175864,11.419365,51.175556,11.419723,0.042376618991742665,exact,0.95
3048,10035.0,Hildburghausen,Hildburghausen,50.426024,10.729165,50.425556,10.728889,0.055591017291760726,exact,0.95
6200,11115.0,Querfurt,Querfurt,51.378527,11.597706,51.38028,11.601111,0.30633723191664514,exact,0.95
6215,9120.0,Radeburg,Radeburg,51.214963,13.723804,51.215279,13.723611,0.0376213500102722,exact,0.95
6267,1060.0,Kętrzyn ,Rastenburg,54.075136,21.374615,54.083332,21.383333,1.0742450282360088,exact,0.95
6271,7108.0,Rathenow,Rathenow,52.607698,12.332608,52.60611,12.338611,0.4421515801874569,exact,0.95
6277,5039.0,Ratzeburg,Ratzeburg,53.699294,10.774168,53.698891,10.774445,0.04837971426044143,exact,0.95
6308,14090.0,Rees,Rees,51.757265,6.396968,51.759445,6.396111,0.24947858413908616,exact,0.95
6312,3052.0,Recz,Reetz (Neumark),53.259754,15.54608,53.260277,15.546389,0.0616801488678736,exact,0.95
6315,3053.0,Resko,Regenwalde,53.77303,15.406004,53.772778,15.405833,0.03019041325011883,exact,0.95
6364,5041.0,Rendsburg,Rendsburg,54.304771,9.664155,54.306389,9.6630554,0.19354149481883975,exact,0.95
6373,7109.0,Rzepin,Reppen,52.343759,14.839404,52.343334,14.838611,0.0716609200800787,exact,0.95
6390,13124.0,Rheda,Rheda,51.85209,8.291668,51.855278,8.2930555,0.36707560236859266,exact,0.95
12432,10067.0,Remda,Remda,50.759298,11.228178,50.759167,11.228333,0.0181948585563254,exact,0.95
6404,4035.0,Ribnitz,Ribnitz,54.243302,12.432117,54.242779,12.431666,0.06512111069714831,exact,0.95
6418,1062.0,Prabuty,Riesenburg,53.758686,19.19863,53.755833,19.1975,0.3258209220136708,exact,0.95
6416,9123.0,Riesa,Riesa,51.302461,13.310231,51.302502,13.304444,0.40233893137120497,exact,0.95
6398,13125.0,Rheine,Rheine,52.278889,7.437977,52.279167,7.438611,0.05306510649740631,exact,0.95
6525,1064.0,Susz,Rosenberg,53.718136,19.338594,53.719723,19.336945,0.20715545895638235,exact,0.95
6545,4037.0,Rostock,Rostock,54.088618,12.139895,54.088333,12.135834,0.2667469332205604,exact,0.95
6610,14025.0,Ruhrort,Duisburg-Ruhrort,51.453462,6.733224,51.452778,6.7358332,0.1961426366247306,exact,0.95
6660,1065.0,Zalewo,Saalfeld (Ostpreussen),53.845934,19.606004,53.849998,19.6,0.5994377005055055,exact,0.95
6709,13128.0,Salzkotten,Salzkotten,51.671819,8.604644,51.671112,8.6049995,0.08234866058704757,exact,0.95
6710,13129.0,Bad Salzuflen,Bad Salzuflen,52.083394,8.747815,52.083889,8.7469444,0.08104605878898995,exact,0.95
6718,11122.0,Sandau,Sandau,52.788035,12.045764,52.789722,12.046111,0.18903182703381,exact,0.95
6723,11123.0,Sandersleben,Sandersleben,51.676806,11.566973,51.676388,11.5675,0.058998113084236664,exact,0.95
6774,12110.0,Sarstedt,Sarstedt,52.234124,9.853393,52.234165,9.8555555,0.1473365356317235,exact,0.95
6787,9128.0,Sayda,Sayda,50.712155,13.420819,50.711113,13.423056,0.19553575389956826,exact,0.95
6859,3056.0,Świdwin,Schivelbein,53.773176,15.77115,53.766666,15.783334,1.0794284469661193,exact,0.95
6860,11127.0,Schkeuditz,Schkeuditz,51.393867,12.220381,51.396111,12.221666,0.2649705762794708,exact,0.95
6880,5042.0,Schleswig,Schleswig,54.513788,9.570986,54.514721,9.5663891,0.3143379572896593,exact,0.95
6881,11129.0,Schleusingen,Schleusingen,50.509745,10.752507,50.508888,10.749166,0.25475266253045725,exact,0.95
6885,11130.0,Schlieben,Schlieben,51.724105,13.383413,51.722221,13.384722,0.22807124479320856,exact,0.95
7010,7115.0,Schwedt,Schwedt,53.0554,14.287757,53.055279,14.287778,0.013527608228028235,exact,0.95
7018,4040.0,Schwerin,Schwerin,53.628788,11.414916,53.628334,11.414166,0.07067060121226976,exact,0.95
7019,7116.0,Skwierzyna,Schwerin (Warthe),52.599844,15.501834,52.599724,15.502222,0.029406220411500778,exact,0.95
7026,7117.0,Świebodzin,Schwiebus,52.249836,15.532497,52.25,15.533334,0.05982638773056563,exact,0.95
7049,11139.0,Seehausen (Altmark),Seehausen i. Altmark,52.891054,11.753284,52.890278,11.753056,0.08763266149038676,exact,0.95
7060,12115.0,Seesen,Seesen,51.890461,10.173983,51.890835,10.175834,0.13366036382502602,exact,0.95
7061,5044.0,Bad Segeberg,Bad Segeberg,53.936368,10.309914,53.936668,10.303889,0.3957954902036912,exact,0.95
7071,15127.0,Seligenstadt,Seligenstadt,50.044153,8.975316,50.044167,8.9724998,0.20110846474291202,exact,0.95
7114,14099.0,Siegburg,Siegburg,50.797116,7.207879,50.796391,7.2049999,0.2178204697905249,exact,0.95
7241,7120.0,Myślibórz,Soldin,52.924936,14.866848,52.933334,14.866667,0.9338950914519369,exact,0.95
5688,11107.0,Ortrand,Ortrand,51.375944,13.757082,51.375557,13.756945,0.04407059932468305,exact,0.95
7271,7124.0,Żary,Sorau,51.638619,15.143361,51.633335,15.133333,0.907845081233363,exact,0.95
7281,7016.0,Spandau,Berlin-Spandau,52.537525,13.20375,52.538334,13.205277,0.13695997078656322,exact,0.95
7312,7125.0,Spremberg,Spremberg,51.571458,14.379523,51.571667,14.379723,0.027039688228486774,exact,0.95
7314,12117.0,Springe,Springe,52.209097,9.555055,52.209167,9.5547218,0.024000866887545144,exact,0.95
11875,7102.0,Potsdam,Potsdam,52.395737,13.061349,52.400276,13.053333,0.7419788367814826,exact,0.95
7321,12118.0,Stade,Stade,53.603069,9.476003,53.601112,9.4758329,0.21789801616745802,exact,0.95
7322,12119.0,Stadthagen,Stadthagen,52.323768,9.205827,52.323612,9.2027779,0.207948955723896,exact,0.95
7323,13139.0,Stadtlohn,Stadtlohn,51.993016,6.917081,51.9925,6.917778,0.07462972483033262,exact,0.95
7324,12120.0,Stadtoldendorf,Stadtoldendorf,51.884203,9.625755,51.882221,9.6225004,0.31380318310011623,exact,0.95
7343,3062.0,Stargard,Stargard in Pommern,53.336981,15.045666,53.336945,15.046667,0.06658228522654963,exact,0.95
7342,4041.0,Burg Stargard,Stargard in Mecklenburg,53.495378,13.31024,53.495277,13.31,0.01944648635231276,exact,0.95
7396,15135.0,Steinheim am Main,Steinheim (Hessen),50.107311,8.915722,50.106388,8.9136114,0.18218007858834165,exact,0.95
7405,11145.0,Stendal,Stendal,52.605896,11.860586,52.605,11.859167,0.13823318668238,exact,0.95
7411,4043.0,Sternberg,Sternberg,53.711659,11.829353,53.711113,11.828055,0.10480016678033464,exact,0.95
7413,3064.0,Szczecin,Stettin,53.424101,14.559637,53.424721,14.555278,0.29693796744476747,exact,0.95
7463,7128.0,Strasburg,Strasburg,53.506544,13.745003,53.509998,13.745,0.38406785836404517,exact,0.95
7476,7129.0,Strausberg,Strausberg,52.580512,13.881565,52.579445,13.881945,0.12139160542984255,exact,0.95
7485,4044.0,Strelitz-Alt,Strelitz,53.331209,13.095646,53.3325,13.092778,0.23848836305017695,exact,0.95
7480,9141.0,Strehla,Strehla,51.352327,13.226468,51.352501,13.225555,0.06628922001409307,exact,0.95
7535,12121.0,Sulingen,Sulingen,52.682107,8.801228,52.681946,8.8011112,0.019557332640331312,exact,0.95
12437,10080.0,Sonneberg,Sonneberg,50.369273,11.176186,50.357498,11.175555,1.3100868803182002,exact,0.95
7626,9142.0,Taucha,Taucha,51.380737,12.500181,51.381668,12.501667,0.14612549309912135,exact,0.95
7638,13142.0,Telgte,Telgte,51.984275,7.785749,51.982777,7.7838888,0.2097015095909782,exact,0.95
7640,7130.0,Teltow,Teltow,52.402572,13.263911,52.400555,13.268333,0.3745691930002743,exact,0.95
7643,3072.0,Czaplinek,Tempelburg,53.560472,16.231774,53.549999,16.233334,1.1690962541814713,exact,0.95
7645,7131.0,Templin,Templin,53.119848,13.500445,53.120556,13.498889,0.13030595598175648,exact,0.95
