cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop800,pop900,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l800,l1000,l1200,l1300,l1400,l1500,elev_z
2076,Vercelli,Italy,45.32,8.42,126,land mediterranean,False,True,2000.0,2000.0,3000.0,4000.0,4000.0,5000.0,3000.0,7000.0,0,0,1,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.85366542803745,-0.28989425859176504
2077,Verden,Germany,52.92,9.22,20,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.8129110003263251
2078,Verdun,France,49.17,5.4,194,river north sea,False,True,1000.0,2000.0,3000.0,5000.0,7000.0,5000.0,3000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,8.006367567650246,8.85366542803745,8.517193191416238,8.006367567650246,8.006367567650246,0.045625915351160326
2079,Verdun sur Garonne,France,43.85,1.23,110,river north sea,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.3688401818724533
2080,Veroli,Italy,41.68,13.43,594,land mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,2.019273997368368
2081,Verona,Italy,45.45,11.0,92,river mediterranean,False,True,10000.0,12000.0,16000.0,19000.0,24000.0,30000.0,22000.0,39000.0,1,0,0,0,0,0,1,9.210340371976184,9.680344001221918,10.085809109330082,10.308952660644293,9.998797732340453,10.571316925111784,-0.4576543455632277
2082,Versailles,France,48.8,2.13,135,land north sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,,,,,,,-0.24548717674637785
2083,Verviers,Belgium,50.58,5.87,250,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,8.006367567650246,0.32193664683356943
2084,Vesoul,France,47.63,6.17,213,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,1,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.1393741992469777
2085,Veszprem,Hungary,47.1,17.92,260,land black sea,False,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.3712778488839996
2086,Veurne,Belgium,51.07,2.67,3,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.8967910438120564
2087,Vevey,Switzerland,46.47,6.85,383,river mediterranean,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.9781746341042911
2089,Vibo Valentia,Italy,38.67,16.1,475,land mediterranean,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,1000.0,3000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,1.4321136929682488
2090,Vicari,Italy,37.82,13.57,642,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,1,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,2.256111767210433
2091,Vicenza,Italy,45.55,11.55,35,river mediterranean,False,True,2000.0,3000.0,4000.0,5000.0,7000.0,9000.0,6000.0,17000.0,1,0,0,0,0,0,1,7.600902459542082,8.294049640102028,8.85366542803745,9.104979856318357,8.699514748210191,9.740968623038354,-0.7388991972506798
2093,Vico del Gargano,Italy,41.9,15.95,462,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.3679701303026894
2095,Vienne,France,45.52,4.87,262,river mediterranean,False,True,4000.0,4000.0,5000.0,5000.0,5000.0,4000.0,4000.0,6000.0,1,0,0,0,0,0,1,8.294049640102028,8.517193191416238,8.517193191416238,8.294049640102028,8.294049640102028,8.699514748210191,0.38114608929408567
2096,Viersen,Germany,51.25,6.38,41,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,,6.907755278982137,6.907755278982137,7.600902459542082,-0.7092944760204217
2097,Vierzon,France,47.23,2.05,102,river north sea,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,5000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.517193191416238,-0.4083131435127975
2098,Vieste,Italy,41.88,16.17,43,med,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,1,0,0,0,0,1,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.6994262356103357
2099,Vigevano,Italy,45.32,8.85,110,land mediterranean,False,True,0.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,6000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,8.699514748210191,-0.3688401818724533
2101,Vigon,Italy,44.85,7.5,160,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.12213417162030235
2107,Villafranca di Piemonte,Italy,44.78,7.55,255,land mediterranean,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.34660724785878455
2117,Villefranche de Rouergue,France,44.35,2.03,440,river north sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,,,,6.907755278982137,6.907755278982137,8.006367567650246,1.2594194857917431
2118,Villefranche sur Saone,France,45.98,4.72,167,river mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.08759533018500121
2120,Villeneuve,France,44.25,0.43,81,river north sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2000.0,1,0,0,0,0,1,0,,,,6.907755278982137,,7.600902459542082,-0.5119296678187009
2121,Villeurbanne,France,45.77,4.88,165,river mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1,0,0,0,0,0,1,,,,6.907755278982137,,6.907755278982137,-0.09746357059508724
2124,Vire,France,48.83,-0.88,85,land north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,3000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.006367567650246,-0.4921931869985288
2127,Viterbo,Italy,42.42,12.1,337,land mediterranean,False,True,1000.0,1000.0,2000.0,3000.0,20000.0,9000.0,9000.0,12000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,9.903487552536127,9.104979856318357,9.104979856318357,9.392661928770137,0.7512051046723122
2129,Vitre,France,48.13,-0.88,67,river north sea,False,True,0.0,0.0,0.0,1000.0,2000.0,2000.0,4000.0,6000.0,1,0,0,0,0,1,0,,,7.600902459542082,7.600902459542082,8.294049640102028,8.699514748210191,-0.5810073506893032
2130,Vitry le Francois,France,48.73,4.6,92,river north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.4576543455632277
2131,Vittoria,Italy,36.95,14.53,161,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,,-0.11720005141525933
2134,Vizzini,Italy,37.17,14.85,586,land mediterranean,False,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,4000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,8.294049640102028,1.979801035728024
2136,Vlaardingen,Netherlands,51.9,4.35,1,north sea + river,True,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,1,0,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.9066592842221425
2139,Vlissingen,Netherlands,51.43,3.58,1,north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4000.0,0,1,0,0,0,1,0,,,,,6.907755278982137,8.294049640102028,-0.9066592842221425
2141,Voghera,Italy,44.98,9.02,96,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.4379178647430556
2142,Voiron,France,45.37,5.58,222,land mediterranean,False,True,0.0,0.0,0.0,0.0,4000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,8.294049640102028,6.907755278982137,6.907755278982137,7.600902459542082,0.18378128109236488
2148,Volterra,Italy,43.4,10.85,531,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,1.708424424450658
2156,Walbrzych,Poland,50.78,16.28,450,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,1.3087606878421731
2158,Warburg,Germany,51.48,9.17,230,river north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.22325424273270902
2159,Waregem,Belgium,50.88,3.42,17,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8277133609414542
2162,"Warszawa, Warsaw, Worszewa, Werszewa",Poland,52.25,21.0,94,river baltic,False,True,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0,5000.0,1,0,0,0,1,0,0,,,,7.600902459542082,6.907755278982137,8.517193191416238,-0.44778610515314166
2165,Wavre,Belgium,50.72,4.62,20,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8129110003263251
2166,Weert,Netherlands,51.25,5.72,35,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,5000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,8.517193191416238,-0.7388991972506798
2167,Weimar,Germany,50.98,11.32,208,river north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,0.1147035982217626
2168,Weissenfels,Germany,51.2,11.97,100,river north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.4181813839228835
2170,Wels,Austria,48.17,14.03,317,river black sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,4000.0,1,0,0,0,0,0,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.294049640102028,0.6525227005714518
2171,Werden,Germany,51.38,7.0,58,river north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.6254144325346903
2172,Wesel,Germany,51.67,6.63,23,river north sea,True,True,0.0,0.0,0.0,1000.0,2000.0,3000.0,6000.0,6000.0,1,0,0,0,0,1,0,,,7.600902459542082,8.006367567650246,8.699514748210191,8.699514748210191,-0.798108639711196
2175,Wetteren,Belgium,51.0,3.88,16,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8326474811464972
2176,Wetzlar,Germany,50.55,8.55,148,river north sea,True,True,1000.0,2000.0,2000.0,3000.0,4000.0,6000.0,4000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.294049640102028,8.699514748210191,8.294049640102028,7.600902459542082,-0.1813436140808186
2180,Wien,Austria,48.22,16.33,170,river black sea,True,True,3000.0,5000.0,8000.0,11000.0,17000.0,20000.0,20000.0,20000.0,1,0,0,0,0,0,0,8.006367567650246,8.987196820661973,9.740968623038354,9.903487552536127,9.903487552536127,9.903487552536127,-0.07279296956987215
2181,Wiener Neustadt,Austria,47.82,16.25,265,land black sea,True,True,0.0,0.0,0.0,0.0,1000.0,3000.0,7000.0,4000.0,0,0,1,0,0,0,0,,,6.907755278982137,8.006367567650246,8.85366542803745,8.294049640102028,0.39594844990921474
2182,Wiesbaden,Germany,50.08,8.23,117,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.3343013404371522
2186,Wingene,Belgium,51.07,3.27,16,land north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.8326474811464972
2187,Winterswijk,Netherlands,51.97,6.73,37,land north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.7290309568405938
2188,Winterthur,Switzerland,47.5,8.72,439,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.2544853655867
2189,Wismar,Germany,53.88,11.47,13,baltic,True,True,0.0,0.0,0.0,1000.0,3000.0,8000.0,6000.0,9000.0,0,1,0,0,1,0,0,,,8.006367567650246,8.987196820661973,8.699514748210191,9.104979856318357,-0.8474498417616263
2190,Wissembourg,France,49.03,7.95,133,land north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,5000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.517193191416238,-0.25535541715646387
2191,Wittenberg,Germany,51.87,12.65,75,river north sea,True,True,0.0,0.0,1000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.541534389048959
2192,Wolfenbuettel,Germany,52.17,10.53,77,land north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.531666148638873
2193,Wolfsburg,Germany,52.42,10.78,63,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,,,,,,,-0.6007438315094753
2194,Wolin,Poland,53.84,14.62,10,baltic,False,True,1000.0,3000.0,9000.0,2000.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,6.907755278982137,9.104979856318357,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8622522023767553
2199,Workum,Netherlands,52.95,5.43,-1,river north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,1,0,0,0,0,1,0,,,,,6.907755278982137,7.600902459542082,-0.9165275246322285
2200,Worms,Germany,49.63,8.37,96,river north sea,True,True,3000.0,4000.0,6000.0,8000.0,12000.0,17000.0,10000.0,6000.0,1,0,0,0,0,1,0,8.006367567650246,8.699514748210191,9.392661928770137,9.740968623038354,9.210340371976184,8.699514748210191,-0.4379178647430556
2201,Wroclaw,Poland,51.1,17.0,118,river baltic,False,True,0.0,0.0,0.0,1000.0,5000.0,12000.0,10000.0,25000.0,1,0,0,0,1,0,0,,,8.517193191416238,9.392661928770137,9.210340371976184,10.126631103850338,-0.3293672202321092
2202,Wschowa,Poland,51.8,16.32,93,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.4527202253581847
2203,Wuelfrath,Germany,51.28,7.03,262,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.38114608929408567
2204,Wuerzburg,Germany,49.8,9.93,186,river north sea,True,True,1000.0,2000.0,1000.0,2000.0,5000.0,7000.0,6000.0,7000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,8.517193191416238,8.85366542803745,8.699514748210191,8.85366542803745,0.006152953710816166
2205,Wuppertal,Germany,51.27,7.22,160,river north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1,0,0,0,0,1,0,,,,,,6.907755278982137,-0.12213417162030235
2211,Yssingeaux,France,45.15,4.12,589,land north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.9946033963431529
2212,Yvetot,France,49.62,0.77,83,land north sea,False,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.5020614274086148
2213,Zaandam,Netherlands,52.43,4.82,-2,river north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,,,,6.907755278982137,6.907755278982137,8.006367567650246,-0.9214616448372716
2214,Zabrze,Poland,50.3,18.78,258,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,0.36140960847391357
2216,Zagan,Poland,51.62,15.32,100,river baltic,False,True,0.0,0.0,0.0,0.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,1,0,0,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.4181813839228835
2221,Zamosc,Poland,50.72,23.25,212,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,,,,,,,0.13444007904193467
2225,Zeitz,Germany,51.05,12.13,160,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.12213417162030235
2226,Zele,Belgium,51.07,4.03,6,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.8819886831969274
2229,Zerbst,Germany,51.97,12.1,67,river north sea,True,True,0.0,0.0,1000.0,2000.0,4000.0,9000.0,5000.0,6000.0,1,0,0,0,0,1,0,,6.907755278982137,8.294049640102028,9.104979856318357,8.517193191416238,8.699514748210191,-0.5810073506893032
2232,Zielona Gora,Poland,51.98,15.52,166,land baltic,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,1,0,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.09252945039004423
2233,Zierikzee,Netherlands,51.63,3.92,7,north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,4000.0,0,1,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,-0.8770545629918843
2235,Zittau,Germany,50.9,14.83,242,river baltic,True,True,0.0,0.0,0.0,0.0,1000.0,2000.0,5000.0,5000.0,1,0,0,0,1,0,0,,,6.907755278982137,7.600902459542082,8.517193191416238,8.517193191416238,0.2824636851932253
2238,Zlotoryja,Poland,51.13,15.92,276,land baltic,False,True,0.0,0.0,0.0,0.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,0.45022377216468795
2240,Zoetermeer,Netherlands,52.05,4.48,-3,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0,0,1,0,0,1,0,,,,6.907755278982137,6.907755278982137,,-0.9263957650423146
2243,Zomergem,Belgium,51.12,3.55,5,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.8869228034019704
2245,Zuerich,Switzerland,47.38,8.53,449,river north sea,True,True,2000.0,2000.0,3000.0,4000.0,5000.0,6000.0,5000.0,5000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.517193191416238,8.699514748210191,8.517193191416238,8.517193191416238,1.3038265676371301
2246,Zutphen,Netherlands,52.13,6.2,10,river north sea,True,True,1000.0,1000.0,2000.0,2000.0,3000.0,4000.0,6000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.294049640102028,8.699514748210191,8.006367567650246,-0.8622522023767553
2247,Zweibruecken,Germany,49.25,7.35,300,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.5686426570857204
2248,Zwickau,Germany,50.73,12.48,267,river north sea,True,True,0.0,0.0,0.0,1000.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,,,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,0.4058166903193008
2249,Zwolle,Netherlands,52.5,6.08,1,river north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,3000.0,3000.0,7000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,8.006367567650246,8.006367567650246,8.85366542803745,-0.9066592842221425
2250,la Charite sur Loire,France,47.18,3.02,153,river north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.1566730130556035
