cid,city,year,lpop,has_staple,has_fair,ever_staple,ever_fair,staple_year,fair_year,on_river,on_coast
2246,Zutphen,1500,8.006367567650246,0,1,0,1,,1294.0,1,0
2248,Zwickau,1200,7.600902459542082,0,0,0,0,,,1,0
2248,Zwickau,1300,8.006367567650246,0,0,0,0,,,1,0
2248,Zwickau,1400,7.600902459542082,0,0,0,0,,,1,0
2248,Zwickau,1500,8.294049640102028,0,0,0,0,,,1,0
2249,Zwolle,1200,7.600902459542082,0,0,1,1,1450.0,1265.0,1,0
2249,Zwolle,1300,8.006367567650246,0,1,1,1,1450.0,1265.0,1,0
2249,Zwolle,1400,8.006367567650246,0,1,1,1,1450.0,1265.0,1,0
2249,Zwolle,1500,8.85366542803745,1,1,1,1,1450.0,1265.0,1,0
2255,le Cateau,1200,6.907755278982137,0,0,0,0,,,0,0
2255,le Cateau,1300,7.600902459542082,0,0,0,0,,,0,0
2255,le Cateau,1400,6.907755278982137,0,0,0,0,,,0,0
2255,le Cateau,1500,6.907755278982137,0,0,0,0,,,0,0
2260,s Gravenhage,1200,6.907755278982137,0,0,0,1,,1334.0,1,0
2260,s Gravenhage,1300,8.294049640102028,0,0,0,1,,1334.0,1,0
2260,s Gravenhage,1400,8.006367567650246,0,1,0,1,,1334.0,1,0
2260,s Gravenhage,1500,8.85366542803745,0,1,0,1,,1334.0,1,0
2261,s Hertogenbosch,1200,7.600902459542082,0,0,1,0,1585.0,,1,0
2261,s Hertogenbosch,1300,8.006367567650246,0,0,1,0,1585.0,,1,0
2261,s Hertogenbosch,1400,9.104979856318357,0,0,1,0,1585.0,,1,0
2261,s Hertogenbosch,1500,9.680344001221918,0,0,1,0,1585.0,,1,0
