city_id,year,pop_pers,pop_pers_lag,log_pop,log_pop_lag,buringh_city,country,transport,p_lat,p_lon,elev_m,legal_capacity_cont,legal_capacity_score,merchant_capital_cont,merchant_capital_score,trade_access_cont,trade_access_score,agricultural_surplus_cont,agricultural_surplus_score,noble_extraction_cont,noble_extraction_score,conflict_risk_cont,conflict_risk_score,yr_1400,yr_1500,pred_lag_only,residual_lag_only,z_legal_capacity_cont,z_merchant_capital_cont,z_trade_access_cont,z_agricultural_surplus_cont,z_noble_extraction_cont,z_conflict_risk_cont
7104,1400,1000.0,4000.0,6.907755278982137,8.294049640102028,Prenzlau,Germany,river north sea,53.32,13.87,34,3.5,3,1.0,2,2.5311,2,4.1888,1,1.0,2,0.0,0,1,0,8.013415042297055,-1.105659763314918,0.3710396379155492,-0.050788418976354825,0.13549288968106443,0.6925482804422028,-0.055509171507291795,-0.37234730701128815
8034,1400,8000.0,5000.0,8.987196820661973,8.517193191416238,Goerlitz,Germany,river baltic,51.15,14.99,201,3.6868,3,1.5,3,1.995,3,3.1678,2,35.0,2,0.0,0,1,0,8.213875113369621,0.773321707292352,0.45556205968373675,0.2715227014505121,-0.20263465819504436,-0.5874187419864918,3.8309988117177562,-0.37234730701128815
9008,1400,5000.0,3000.0,8.517193191416238,8.006367567650246,Bautzen,Germany,river north sea,51.18,14.48,205,2.9961,3,0.3,1,1.9925,2,3.6051,2,51.0,2,0.0,0,1,0,7.754977062125342,0.7622161292908958,0.14303723786742437,-0.5020239875739685,-0.20421145146064842,-0.03920172052903,5.659943745000132,-0.37234730701128815
9017,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Chemnitz,Germany,river north sea,50.83,12.92,297,0.466,1,0.3,1,2.7628,2,2.7905,0,1.0,2,0.5,1,1,0,7.390729187113451,-0.48297390813131447,-1.0017710025806028,-0.5020239875739685,0.2816300895372376,-1.0604173292169978,-0.055509171507291795,0.12411576900376273
9023,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Doebeln,Germany,river north sea,51.12,13.12,158,1.4341,2,0.3,1,2.9487,2,3.4066,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.5637294794875493,-0.5020239875739685,0.3988804367675467,-0.28804937376320844,-0.16981822983744027,-0.37234730701128815
9025,1400,4000.0,5000.0,8.294049640102028,8.517193191416238,Dresden,Germany,river north sea,51.05,13.73,111,0.506,1,0.0,0,2.498,2,2.791,2,0.0,1,0.5,1,1,0,8.213875113369621,0.08017452673240655,-0.9836719829300273,-0.6954106598300887,0.11461614684446846,-1.0597905089317736,-0.16981822983744027,0.12411576900376273
9035,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Frankenberg,Germany,river north sea,50.9,13.02,262,0.4642,1,0.0,0,0.769,2,2.4147,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-1.0025854584648788,-0.6954106598300887,-0.9758940756472166,-1.5315354555918306,-0.16981822983744027,-0.37234730701128815
9037,1400,4000.0,6000.0,8.294049640102028,8.699514748210191,Freiberg,Germany,land north sea,50.9,13.33,348,2.0014,2,1.8,3,2.0344,3,2.8911,1,0.0,1,0.5,1,1,0,8.377662917308948,-0.08361327720692024,-0.3070401332932622,0.46490937370663227,-0.1777843963291262,-0.9343010878298027,-0.16981822983744027,0.12411576900376273
9045,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Glauchau,Germany,land north sea,50.82,12.53,266,0.5316,1,0.0,0,0.9704,2,2.3775,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9720886103536591,-0.6954106598300887,-0.8488676101701632,-1.5781708848125429,-0.16981822983744027,-0.37234730701128815
9047,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Grimma,Germany,river north sea,51.23,12.72,128,3.6958,3,1.8,1,3.5864,2,2.681,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,0.4596343391051164,0.46490937370663227,0.8010888629577996,-1.197690971681192,-0.16981822983744027,-0.37234730701128815
9049,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Grossenhain,Germany,river north sea,51.28,13.52,115,0.4302,1,0.3,1,2.397,2,3.1345,2,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-1.017969625167868,-0.5020239875739685,0.05091369891406901,-0.6291649729824523,-0.16981822983744027,-0.37234730701128815
9070,1400,3000.0,4000.0,8.006367567650246,8.294049640102028,Leipzig,Germany,river north sea,51.32,12.37,110,3.7453,3,4.5,3,4.2552,3,3.4957,2,0.0,1,0.0,0,1,0,8.013415042297055,-0.007047474646808993,0.48203187592270347,2.2053894240117136,1.222912597372166,-0.1763499989361796,-0.16981822983744027,-0.37234730701128815
9082,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Marienberg,Germany,land north sea,50.65,13.17,620,0.2268,0,0.0,0,0.0,0,1.6427,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-1.1100031400910446,-0.6954106598300887,-1.4609156841469886,-2.4993459759786596,-0.16981822983744027,-0.37234730701128815
9087,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Meissen,Germany,river north sea,51.17,13.47,106,1.4578,2,0.0,0,2.4349,2,3.8294,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.5530058103445833,-0.6954106598300887,0.07481788482062476,0.24198985942273912,-0.16981822983744027,-0.37234730701128815
9088,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Mittweida,Germany,river north sea,50.98,12.98,280,0.46,1,0.0,0,0.769,2,2.451,0,0.0,1,0.5,1,1,0,7.390729187113451,-0.48297390813131447,-1.0044858555281893,-0.6954106598300887,-0.9758940756472166,-1.486028302884522,-0.16981822983744027,0.12411576900376273
9113,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Pirna,Germany,river north sea,50.97,13.97,118,3.0428,3,1.8,3,2.5172,3,2.6484,2,51.0,2,0.5,1,1,0,6.7680433319298485,0.1397119470522883,0.16416784330947126,0.46490937370663227,0.1267259191243065,-1.2385596542778379,5.659943745000132,0.12411576900376273
9115,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Plauen,Germany,river north sea,50.5,12.13,412,1.5641,2,0.0,0,1.9994,2,2.8518,0,51.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.5049076656231788,-0.6954106598300887,-0.19985950204758146,-0.9835691622484586,5.659943745000132,-0.37234730701128815
9122,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Reichenbach,Germany,land north sea,50.62,12.3,380,2.7558,3,0.3,1,2.4831,2,2.4549,0,44.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,0.03430737731659182,-0.5020239875739685,0.10521845898146875,-1.4811391046597702,4.859780336689092,-0.37234730701128815
9159,1400,5000.0,2000.0,8.517193191416238,7.600902459542082,Zittau,Germany,river baltic,50.9,14.83,242,1.5651,2,0.0,0,1.9884,2,3.9685,2,51.0,2,0.0,0,1,0,7.390729187113451,1.126464004302787,-0.5044551901319145,-0.6954106598300887,-0.20679739241623887,0.4163712627722313,5.659943745000132,-0.37234730701128815
9163,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Zwickau,Germany,river north sea,50.73,12.48,267,3.0339,3,0.0,0,2.4756,2,2.4938,0,1.0,2,1.5,3,1,0,7.754977062125342,-0.15407460258326022,0.16014081143721814,-0.6954106598300887,0.10048807918465703,-1.432372486469294,-0.055509171507291795,1.1170419210338645
10002,1400,3000.0,1000.0,8.006367567650246,6.907755278982137,Altenburg,Germany,river north sea,50.98,12.43,227,2.0542,2,0.0,0,3.5347,2,3.2701,2,0.0,1,0.0,0,1,0,6.7680433319298485,1.2383242357203974,-0.28314942735450255,-0.6954106598300887,0.7684807782251102,-0.4591713116295329,-0.16981822983744027,-0.37234730701128815
10019,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Eisenach,Germany,river north sea,50.98,10.32,215,1.8756,2,1.5,0,4.0624,2,2.2888,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.36396155009432213,0.2715227014505121,1.10131030072879,-1.689368803411392,-0.16981822983744027,-0.37234730701128815
10028,1400,3000.0,5000.0,8.006367567650246,8.517193191416238,Gotha,Germany,land north sea,50.95,10.72,290,3.2417,3,0.0,0,4.093,2,4.0688,1,1.0,2,0.0,0,1,0,8.213875113369621,-0.20750754571937513,0.2541652185219578,-0.6954106598300887,1.1206102502997821,0.5421114119882925,-0.055509171507291795,-0.37234730701128815
10039,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Iena,Germany,river north sea,50.93,11.58,143,3.2012,3,1.8,1,3.6769,2,3.3346,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,0.2358399611257502,0.46490937370663227,0.8581687791726622,-0.37831149483555526,-0.16981822983744027,-0.37234730701128815
10053,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Meiningen,Germany,river north sea,50.57,10.42,287,2.1436,2,1.5,0,4.0538,2,3.4498,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.24269811843546613,0.2715227014505121,1.0958861318951123,-0.2338921011198002,-0.16981822983744027,-0.37234730701128815
10098,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Weimar,Germany,river north sea,50.98,11.32,208,3.248,3,0.0,0,3.6072,2,3.1413,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,0.25701581411692365,-0.6954106598300887,0.8142077829276246,-0.6206402171033971,-0.16981822983744027,-0.37234730701128815
11008,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Aschersleben,Germany,land north sea,51.75,11.45,114,2.0719,2,1.0,2,3.9846,2,3.9442,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.27514061115912286,-0.050788418976354825,1.0522404943031953,0.385907796910314,-0.16981822983744027,-0.37234730701128815
11013,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Bernburg,Germany,river north sea,51.8,11.73,85,3.7425,3,0.0,0,4.2343,2,2.8616,1,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,0.4807649445471633,-0.6954106598300887,1.209730605671717,-0.9712834846580555,-0.16981822983744027,-0.37234730701128815
11020,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Burg,Germany,river north sea,52.28,11.85,54,2.6141,3,0.0,0,3.7967,2,3.8606,1,0.0,1,0.5,1,1,0,7.390729187113451,-0.48297390813131447,-0.029808399795571778,-0.6954106598300887,0.9337287124604031,0.28110344522075564,-0.16981822983744027,0.12411576900376273
11028,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Dessau,Germany,river north sea,51.83,12.23,60,0.4837,1,0.0,0,3.7257,2,2.7658,1,1.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9937621863852234,-0.6954106598300887,0.8889477837172511,-1.0913822513070948,-0.055509171507291795,-0.37234730701128815
11034,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Eilenburg,Germany,river north sea,51.45,12.62,106,1.9909,2,0.0,0,3.5124,2,3.581,0,15.0,3,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.31179112595153824,-0.6954106598300887,0.7544157822959231,-0.06941445827685748,1.5448176451147866,-0.37234730701128815
11035,1400,4000.0,4000.0,8.294049640102028,8.294049640102028,Eisleben,Germany,river north sea,51.52,11.53,114,0.6229,1,0.0,0,4.0129,2,4.3541,1,0.0,1,0.0,0,1,0,8.013415042297055,0.2806345978049727,-0.9307775980012205,-0.6954106598300887,1.070089794069832,0.8997750667374659,-0.16981822983744027,-0.37234730701128815
11039,1400,11000.0,16000.0,9.305650551780507,9.680344001221918,Erfurt,Germany,river north sea,50.97,11.02,194,1.7989,2,8.0,3,3.8457,3,4.2155,2,1.5,2,0.0,0,1,0,9.258786752664262,0.046863799116245275,-0.39866642027430066,4.461567266999782,0.9646338604662403,0.726020483673198,0.0016453576577824412,-0.37234730701128815
11058,1400,4000.0,6000.0,8.294049640102028,8.699514748210191,Halberstadt,Germany,river north sea,51.9,11.07,120,3.045,3,2.8,2,3.6723,2,3.0694,1,0.0,1,0.0,0,1,0,8.377662917308948,-0.08361327720692024,0.1651632893902528,1.109531614560366,0.855267479563951,-0.7107769741186993,-0.16981822983744027,-0.37234730701128815
11060,1400,3000.0,4000.0,8.006367567650246,8.294049640102028,Halle,Germany,river north sea,51.48,11.97,105,3.085,3,2.5,2,3.9459,2,4.7109,1,0.0,1,0.0,0,1,0,8.013415042297055,-0.007047474646808993,0.18326230904082833,0.9161449423042459,1.0278317345516463,1.3470740222737618,-0.16981822983744027,-0.37234730701128815
11081,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Koethen,Germany,land north sea,51.75,11.97,80,0.5303,1,0.0,0,3.4465,2,2.9953,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9726768284923029,-0.6954106598300887,0.7128515118146032,-0.8036717403889897,-0.16981822983744027,-0.37234730701128815
11084,1400,5000.0,4000.0,8.517193191416238,8.294049640102028,Langensalza,Germany,river north sea,51.12,10.67,185,3.2241,3,0.0,0,4.0597,2,3.8846,2,1.0,2,0.0,0,1,0,8.013415042297055,0.5037781491191833,0.24620164987570464,-0.6954106598300887,1.099607364001938,0.31119081891153794,-0.055509171507291795,-0.37234730701128815
11094,1400,10000.0,15000.0,9.210340371976184,9.615805480084347,Magdeburg,Germany,river north sea,52.12,11.63,42,3.6646,3,6.5,3,4.2596,3,3.9604,2,0.0,1,0.0,0,1,0,9.200808843565117,0.009531528411066859,0.44551710377766746,3.4946339057191813,1.2256877535196287,0.406216774151592,-0.16981822983744027,-0.37234730701128815
11096,1400,3000.0,5000.0,8.006367567650246,8.517193191416238,Merseburg,Germany,river north sea,51.35,11.98,88,0.6022,1,1.3,2,3.7144,2,3.6186,1,0.0,1,0.0,0,1,0,8.213875113369621,-0.20750754571937513,-0.9401438406703935,0.14259825327976536,0.8818206781567214,-0.022277572827965452,-0.16981822983744027,-0.37234730701128815
11101,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Naumburg,Germany,river north sea,51.15,11.8,130,3.156,3,5.5,3,3.6072,3,2.9028,0,0.0,1,1.0,2,1,0,7.390729187113451,-0.48297390813131447,0.21538806892059992,2.8500116648654474,0.8142077829276246,-0.919633493155546,-0.16981822983744027,0.6205788450188136
11104,1400,3000.0,4000.0,8.006367567650246,8.294049640102028,Nordhausen,Germany,river north sea,51.5,10.78,180,7.149,3,2.8,2,3.9335,2,3.3274,1,-2.0,0,1.5,2,1,0,8.013415042297055,-0.007047474646808993,2.0221227055393,1.109531614560366,1.0200108399542507,-0.38733770694279007,-0.3984363464977372,1.1170419210338645
11114,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Quedlinburg,Germany,land north sea,51.8,11.15,123,3.0739,3,1.3,2,3.7944,2,3.017,0,0.0,1,0.0,0,1,0,7.754977062125342,-0.15407460258326022,0.17823983108779368,0.14259825327976536,0.9322780626560475,-0.7764677400102407,-0.16981822983744027,-0.37234730701128815
11121,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Salzwedel,Germany,river north sea,52.86,11.15,19,1.8,2,2.5,2,3.9597,2,3.3695,1,3.0,3,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.3981686972339098,0.9161449423042459,1.0365356333777802,-0.3345594389268762,0.17310894515300515,-0.37234730701128815
11145,1400,6000.0,2000.0,8.699514748210191,7.600902459542082,Stendal,Germany,river north sea,52.6,11.85,32,3.5261,3,1.3,2,3.7464,2,3.5461,2,0.0,1,0.0,0,1,0,7.390729187113451,1.30878556109674,0.38284924823754973,0.14259825327976536,0.9020036319564518,-0.1131665141855366,-0.16981822983744027,-0.37234730701128815
11148,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Suhl,Germany,land north sea,50.62,10.72,422,0.6807,1,0.0,0,1.9832,2,3.2033,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.904624514606139,-0.6954106598300887,-0.210077122408695,-0.5429145017355432,-0.16981822983744027,-0.37234730701128815
11155,1400,2000.0,1000.0,7.600902459542082,6.907755278982137,Torgau,Germany,river north sea,51.57,13.0,78,2.9212,3,0.0,0,3.9114,2,3.544,1,0.0,1,0.0,0,1,0,6.7680433319298485,0.8328591276122337,0.10914682357172154,-0.6954106598300887,1.006071987486312,-0.11579915938348002,-0.16981822983744027,-0.37234730701128815
11161,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Weissenfels,Germany,river north sea,51.2,11.97,100,2.1251,2,3.3,3,3.7446,3,2.7521,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.2510689150238573,1.4318427349872327,0.9008683408052172,-1.1085571271222496,-0.16981822983744027,-0.37234730701128815
11167,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Wittenberg,Germany,river north sea,51.87,12.65,75,2.6271,3,0.0,0,3.3103,2,2.989,1,0.0,1,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.023926218409134784,-0.6954106598300887,0.6269478147045005,-0.8115696759828199,-0.16981822983744027,-0.37234730701128815
11172,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Zeitz,Germany,river north sea,51.05,12.13,160,3.8063,3,3.3,3,3.7302,3,3.4543,0,0.0,1,0.5,1,1,0,7.390729187113451,-0.48297390813131447,0.509632880889831,1.4318427349872327,0.8917860115953383,-0.22825071855277887,-0.16981822983744027,0.12411576900376273
11173,1400,5000.0,9000.0,8.517193191416238,9.104979856318357,Zerbst,Germany,river north sea,51.97,12.1,67,2.671,3,0.0,0,3.5948,2,3.5195,2,1.0,2,0.5,1,1,0,8.74191079232084,-0.22471760090460258,-0.004062544342628243,-0.6954106598300887,0.8063868883302291,-0.14651335335948715,-0.055509171507291795,0.12411576900376273
12016,1400,18000.0,12000.0,9.798127036878302,9.392661928770137,Braunschweig,Germany,river north sea,52.25,10.5,71,2.9324,3,4.3,3,4.5697,2,3.7112,3,0.0,1,0.0,0,1,0,9.00034877249255,0.7977782643857516,0.11421454907388273,2.076464975840967,1.4212731901851414,0.09380954399563612,-0.16981822983744027,-0.37234730701128815
12017,1400,7000.0,13000.0,8.85366542803745,9.472704636443673,Bremen,Germany,river north sea,53.08,8.8,3,2.8,3,5.8,3,4.2338,3,4.3725,2,0.0,1,0.0,0,1,0,9.072254802375905,-0.21858937433845504,0.054306794030477765,3.0433983371215674,1.2094152470185957,0.922842053233732,-0.16981822983744027,-0.37234730701128815
12024,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Celle,Germany,river north sea,52.62,10.08,40,2.8137,3,1.8,1,4.4861,2,4.3299,1,2.0,2,1.0,1,1,0,6.7680433319298485,0.1397119470522883,0.0605057082607999,0.46490937370663227,1.368545223383346,0.8694369649325944,0.058799886822856674,0.6205788450188136
12033,1400,3000.0,2000.0,8.006367567650246,7.600902459542082,Einbeck,Germany,land north sea,51.82,9.87,112,1.9915,2,2.5,2,4.3293,2,2.8102,2,0.0,1,0.0,0,1,0,7.390729187113451,0.6156383805367946,-0.31151964065677956,0.9161449423042459,1.2696487497646665,-1.0357206099791476,-0.16981822983744027,-0.37234730701128815
12037,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Emden,Germany,north sea + river,53.37,7.2,2,0.3,1,0.0,0,1.51,2,4.7191,0,1.0,2,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-1.0768819341304914,-0.6954106598300887,-0.5085325517222088,1.3573538749514464,-0.055509171507291795,-0.37234730701128815
12048,1400,5000.0,8000.0,8.517193191416238,8.987196820661973,Goettingen,Germany,land north sea,51.53,9.95,150,3.0546,3,4.0,3,4.4046,2,3.6551,1,0.0,1,0.0,0,1,0,8.63610089748066,-0.11890770606442125,0.16950705410639105,1.8830783035848466,1.3171417629246573,0.023480307993432818,-0.16981822983744027,-0.37234730701128815
12049,1400,6000.0,9000.0,8.699514748210191,9.104979856318357,Goslar,Germany,river north sea,51.9,10.42,406,7.0217,3,1.0,2,4.6176,2,3.3299,2,-2.0,0,0.0,0,1,0,8.74191079232084,-0.042396044110649456,1.9645225755013433,-0.050788418976354825,1.451484549154113,-0.384203605516667,-0.3984363464977372,-0.37234730701128815
12052,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Hameln,Germany,river north sea,52.1,9.35,68,2.8735,3,4.3,3,5.0077,2,4.2866,1,0.0,1,0.5,1,1,0,6.7680433319298485,0.1397119470522883,0.08756374263841031,2.076464975840967,1.6975273703189517,0.815154328232141,-0.16981822983744027,0.12411576900376273
12053,1400,5000.0,5000.0,8.517193191416238,8.517193191416238,Hannover,Germany,river north sea,52.4,9.73,53,1.353,2,2.8,2,4.7719,2,3.5821,2,2.0,2,0.0,0,1,0,8.213875113369621,0.30331807804661715,-0.6004252418290911,1.109531614560366,1.5488042295071878,-0.06803545364936317,0.058799886822856674,-0.37234730701128815
12059,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Helmstedt,Germany,land north sea,52.22,11.0,123,1.4528,2,1.3,2,3.878,2,3.6913,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.5552681878009051,0.14259825327976536,0.9850060294578433,0.06886209664369607,-0.16981822983744027,-0.37234730701128815
12062,1400,6000.0,8000.0,8.699514748210191,8.987196820661973,Hildesheim,Germany,river north sea,52.15,9.95,129,1.9239,2,2.8,2,4.3055,2,3.7956,1,0.0,1,0.5,1,1,0,8.63610089748066,0.06341385072953187,-0.3421069838662522,1.109531614560366,1.2546376778761172,0.19961680814155378,-0.16981822983744027,0.12411576900376273
12071,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Leer,Germany,river north sea,53.23,7.43,3,0.3,1,0.0,0,2.027,2,4.6336,1,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-1.0768819341304914,-0.6954106598300887,-0.1824517043953139,1.250167606178035,-0.16981822983744027,-0.37234730701128815
12076,1400,5000.0,8000.0,8.517193191416238,8.987196820661973,Lueneburg,Germany,river north sea,53.25,10.42,16,8.8,3,5.5,3,3.9214,3,4.0752,2,-2.0,0,0.0,0,1,0,8.63610089748066,-0.11890770606442125,2.769159741616804,2.8500116648654474,1.0123791605487278,0.5501347116391669,-0.3984363464977372,-0.37234730701128815
12085,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Norden,Germany,north sea,53.6,7.2,7,0.3,1,0.0,0,0.9704,2,2.8871,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-1.0768819341304914,-0.6954106598300887,-0.8488676101701632,-0.9393156501115992,-0.16981822983744027,-0.37234730701128815
12091,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Oldenburg,Germany,river north sea,53.15,8.22,5,1.8,2,4.8,3,3.729,3,3.6009,0,0.0,1,1.0,2,1,0,7.754977062125342,-0.15407460258326022,-0.3981686972339098,2.3987760962678335,0.8910291508278485,-0.044467010924916874,-0.16981822983744027,0.6205788450188136
12092,1400,5000.0,9000.0,8.517193191416238,9.104979856318357,Osnabrueck,Germany,river north sea,52.27,8.03,65,1.3834,2,4.3,3,3.7926,3,4.1209,1,0.0,1,0.0,0,1,0,8.74191079232084,-0.22471760090460258,-0.5866699868946538,2.076464975840967,0.9311427715048128,0.6074260857086982,-0.16981822983744027,-0.37234730701128815
