city_id,comment,time_point,type_origin,type_category,legal_family,legal_family_own,unused,uncertainty,range,source
2006,"Gründung als handwerkl. Industriestadt durch Bogislaw XIII. u. eine Gruppe Adliger. Priv. 1587, 1588, 1612, 1626; Bogislaw XIII. (* 9. August 1544; † 7. März 1606 in Stettin) war Herzog von Pommern. ",1587,1,0,,,0,0,0,wiki
2006,Zisterzienserkloster Neuenkamp 1231 von Witzlaw I. gegr.,1231,5,10,,,0,0,0,3
2007,Hz. Barnim I. von Pommern verlieh 1249 dem Ort Magedb. Recht.,1249,1,1,M05,,0,0,0,4
2007,"Slaw. Burg, Sitz eines Kastellans 1236",1236,5,10,,,0,0,0,3
2008,"Jahr der Bewidmung mit Stadtrecht steht nicht fest. Bgm. und Ratsmannen der neuen Stadt G. erstmalig 1319 erwähnt. (…) Schwerinisches Recht, wobei ihr Wesen als Landstadt gekennzeichnet ist.",1319,1,3,S08,,0,2,0,4
2009,"Hz. Martislaw III. von Pommern empfing 1249 ""oppidum noviter instauratum Gripeswald"" vom Kloster Eldena zu Lehen u. verlieh 1250 ""dilectis burgensibus nostris in Grifeswolde"" das lüb. Recht u. die Verfassung der Stadt Lübeck",1250,1,1,L04,G04,0,0,0,4
2009,"Vermutl. dörfl. Siedlung in Verbindung mit dem Betrieb eines auf dem gegenüberliegenden R-Ufer des Ryck befindl., seit 1193 urk. erwähnten Salzwerkes",1193,5,10,,,0,0,0,3
2010,Jahr der Stadtgründung nicht bekannt. Gr. zum erstenmal 1267 urk. genannt. (…). Lüb. Recht. Rat seit 1306 erwähnt.,1306,1,4,L04,,0,2,0,4
2010,Grimme (1267),1267,5,10,,,0,0,0,1
2011,"Stadtgründung wohl im 13. Jh. durch die Grafen von G. (…) Da spätere Rechtsordnungen (Bausprache von 1686) auf des lüb. Recht zurückgreifen, darf dieses für die Stadt angenommen werden.",1200,1,0,L04,,0,0,4,4
2011,Um 1128 war G. Tempelort,1128,5,10,,,0,0,1,3
2012,"1290 oppidum Jermyn. Wann J. Stadtrecht bekommen hat, ist unbekannt. Sicher ist, daß später lüb. Recht in Gebrauch war.",1290,1,6,L04,,0,2,0,4
2012,Germin (1257),1257,5,10,,,0,0,0,1
2013,Stadtgründung wohl um 1270,1270,1,0,,,0,0,1,4
2013,Urspr. wend. Niederlassung um 1000,1000,5,10,,,0,0,0,3
2014,"Detlev von Gadebusch, Herr des Landes Mecklenburg u. des Fürstentums Rügen, bewidmete 1242 ""civitatem nostram Lositz"" mit lüb. Recht",1242,1,1,L04,,0,0,0,4
2014,Losice (1170),1249,5,10,,,0,0,0,1
2015,Erst 1276 als civitas bezeugt. Magdeb. Recht um 1250.,1250,1,1,M05,,0,0,1,4
2015,"Dem Verfasser der Jb. des Klosters Pegau war um 1150 eine ""Burg Posduwlc im Pommerlande, das bedeutet Wolfs Stadt"" aus der Familiensage bekannt",1150,5,10,,,0,0,0,3
2016,Jahr der Stadtrechtsverleihung unbekannt. Magdeb. Recht. 1285 prefectus erwähnt,1285,1,4,M05,,0,2,0,4
2016,Erste Erwähnung von P. (vicus) 1240,1240,5,10,,,0,0,0,3
2017,Schon 1297 oppidum genannt,1297,1,6,,,0,2,0,4
2017,"R. war schon ein Kirchdorf, als es 1231 bei der Gründung von Neuenkamp dem Kloster geschenkt wurde.",1231,5,10,,,0,0,0,3
2018,"Fürst Witzlaw I. von Rügen verlieh 1234 der Siedlung das gleiche Recht, das die Stadt Rostock besaß, u. erhob sie zur civitas. Lüb. Recht.",1234,1,1,R02,,0,0,0,4
2018,Neben diesem [slaw. Fischerdorf] etwa seit 1200 dt. Kolonisten,1200,5,10,,,0,0,1,3
2019,"Gründungsjahr steht nicht fest, civitas Tributowe 1245 erwähnt. (…) Lübecker Recht wahrscheinl. seit der Gründung, mindestens aber seit 1282",1245,0,2,L04,,0,2,0,4
2019,Schon 1175 wird eine Kirche erwähnt,1175,5,10,,,0,0,0,3
2020,"Das Gründungsjahr steht nicht fest. 1267 ist Tr. bereits dt. Stadt. 1285 bestätigte Fürst Witzlaw II. das lüb. Recht nach dem Brauch von Rostock. Da Rostock 1218 mit lüb. Recht bewidmet wurde, fällt die Gründung von Tr. in die Jahre 1218-67, wahrscheinl. aber erst in die 30er Jahre des 13. Jh.",1230,1,0,R02,,0,0,2,4
2020,Die terra Tribuses 1136 urk. belegt.,1136,5,10,,,0,0,0,3
2021,Steht nicht urk. fest. Lüb. Recht um 1260.,1260,1,1,L04,,0,0,1,4
2021,"Landtag ""super introitum fluminis Verensis"" 1178",1178,5,10,,,0,0,0,3
2022,1298 lüb. Recht mit Appelation nach Greifswald,1298,1,1,L04,,0,0,0,4
2022,Die urbs Osna wurde 1115-19 von den Dänen zerstört.,1115,5,10,,,0,0,1,3
2023,"Wartislaw I., Hz. von Pommern, eroberte 1123 den wend. Burg- u. Marktflecken W. u. verlieh ihm Wappen u. Stadtrecht. Dt. Stadtrecht 1259 verliehen. Lüb. Recht seit 1282.",1123,1,1,,,0,0,0,4
2023,"Wartislaw I., Hz. von Pommern, eroberte 1123 den wend. Burg- u. Marktflecken W. u. verlieh ihm Wappen u. Stadtrecht. Dt. Stadtrecht 1259 verliehen. Lüb. Recht seit 1282.",1282,3,7,L04,,0,0,0,4
2023,Urk. erstmalig zur Zeit Heinrichs I. (919-936) erwähnt,919,5,10,,,0,0,2,3
3001,1287 erscheint Arnhausen als Stadt mit ausgebildetem Stadtrat. Mit Aufstieg Polzins im 16. Jh. Niedergang der Stadt.,1287,1,3,,,0,0,0,4
3001,1287 erscheint Arnhausen als Stadt mit ausgebildetem Stadtrat. Mit Aufstieg Polzins im 16. Jh. Niedergang der Stadt.,1500,2,,,,0,0,4,4
3001,"Frühmittelalterl. Castrum, das aufgrund archäol. Funde auf das 9. Jh. datiert werden kann",800,5,10,,,0,0,4,3neu
3002,Gründung durch die Askanier gleich nach dem Frieden mit Pommern 1284 (…). Stadtrecht von Angermünde 1441 bestätigt.; Stadtrecht von Angermünde u. somit brandenb. Recht.,1284,1,1,A02,,0,0,0,"4, 4a neu"
3002,Civitas erstmals 1289,1289,1,2,,,0,0,0,4c neu
3002,Erste sichere Erwähnung 1264,1264,5,10,,,0,0,0,3b neu
3003,Civitas Barwitz 1286; Das Gründungsjahr ist nicht bekannt. Lüb. Recht,1286,1,2,L04,,0,0,0,"3, 4"
3003,Civitas Barwitz 1286,1286,5,10,,,0,0,0,3
3004,"Erste Erwähnung in einer Urk. Hz. Barnims I. von 1234, in der dieser dem Templerorden gestattete, in der Stadt B. freien Markt zu halten und im Lande B. das brandenb. Recht zu üben.",1234,0,4,B06,,0,2,0,4
3004,Nach 1945 keine Stadt,1945,2,,,,0,0,0,4a neu
3004,"Erste Erwähnung in einer Urk. Hz. Barnims I. von 1234, in der dieser dem Templerorden gestattete, in der Stadt B. freien Markt zu halten und im Lande B. das brandenb. Recht zu üben.",1234,5,10,,,0,0,0,4
3005,Handfeste von Hochmeister Conrad Zöllner von Rothenstein 1382 ausgestellt (…) Kulmer Recht.,1382,1,4,K03,,0,0,0,4
3005,"B. wird als Burg (Wildhaus) des Dt. Ritterordens, die einem Pfleger unterstand, zuerst 1383 erwähnt.",1383,5,10,,,0,0,0,3a neu
3006,Hz. Bogislaw IV. von Pommern (1278-1309) verlieh der dt. Siedlung (civitas) 1299 das lüb. Recht.,1299,1,1,L04,,0,0,0,4
3006,"Im 7.-9. Jh. eine Art Dorfgemeinschaft mit 50-80 Bewohnern, die Landwirtschaft betrieben",600,5,10,,,0,0,4,3b neu
3007,"1340 durch den Kamminer Bf. Friedrich von Eichstädt als Stiftsstadt des Bt., zu lüb. Recht, erstes Priv.",1340,1,1,L04,,0,0,0,4
3007,"1339 wird das ""Land B."" urk. erwähnt",1339,5,10,,,0,0,0,3
3008,Vom Dt. Ritterorden als Stadt zu kulm. Recht 1346,1346,1,1,K03,,0,0,0,4
3008,"""Castrum Bütov"" 1329 zuerst erwähnt.",1329,5,10,,,0,0,0,3
3009,Jahr der Stadtrechtsverleihung unbekannt. Erste urk. Nennung als Stadt 1331. Lüb. Recht,1331,0,3,L04,,0,2,0,4
3009,"castrum, 1295 urk. Erwähnung",1295,5,10,,,0,0,0,3
3010,Die Gründungsurk. ist ausgestellt 1303,1303,1,0,,,0,0,0,4
3010,Die Gründungsurk. ist ausgestellt 1303 zu Liebenwalde,1303,5,10,,,0,0,0,4
3011,"Die Mkgr. von Brandenburg Otto IV. u. Konrad, sowie Johannes u. Otto, die Söhne Konrads, erteilten 1297 dem Ritter Arnold von Goltzen sowie dessen Brüdern Konrad u. Johann den Flecken - ""civitatem nostram""- Dr. zum Besetzen.",1297,1,4,,,0,0,0,4
3011,"Die Mkgr. von Brandenburg Otto IV. u. Konrad, sowie Johannes u. Otto, die Söhne Konrads, erteilten 1297 dem Ritter Arnold von Goltzen sowie dessen Brüdern Konrad u. Johann den Flecken - ""civitatem nostram""- Dr. zum Besetzen.",1297,5,10,,,0,0,0,4
3012,"Neben dem ""Haus"" 1317 erstmalig ""Stadt"" Driesen genannt",1317,1,3,,,0,2,0,4
3012,Castrum Drzn als poln. Burganlage 1092 zuerst erwähnt.,1092,5,10,,,0,0,0,3
3013,"Die Brüder Lüdeke u. Hasse von Wedel verliehen 1333 ihrer Stadt ""to Valckenborch"" brandeb. Recht",1333,1,1,B06,,0,0,0,4
3013,Der Zehnte um F. 1311 erwähnt,1311,5,10,,,0,0,0,3
3014,"Hz. Barnim III. von Pommern bewidmete 1347 das ""Weichbild zu F"" mit brandenb. Recht",1347,1,1,B06,,0,0,0,4a neu
3014,Castrum Viduchow zuerst 1159 urk. erw.,1159,5,10,,,0,0,0,3
3015,1370 war Fl. bereits Stadt. (…) Magdeb. Recht.,1370,0,3,M05,,0,2,0,4
3015,"Burgwall mit hölzernen Befestigungsanlagen bereits um 700 auf dem ""Judenberg""",700,5,10,,,0,0,0,3a neu
3016,"Brandenb. Recht seit 1388, seit etwa 1600 lüb. Recht",1388,1,1,B06,,0,0,0,4
3016,"Brandenb. Recht seit 1388, seit etwa 1600 lüb. Recht",1600,3,8,L04,,0,0,1,4
3016,"In unmittelbarer Nähe wend. Burgwall, um 1250 wird das Gebiet um den Staritzsee als ""wüst"" bezeichnet, zwischen 1250 u. 1300 dt. Siedlung neben dem Burgwall angelegt, 1321 erwähnt.",1250,5,10,,,0,0,1,3
3017,Stadt 1286 (civitas) erstmals belegt.,1286,0,2,,,0,0,0,4a neu
3017,Zwischen 1260 u. 1270 vom Mgf. Konrad von Brandenburg als Feste (castrum) gegen Polen erbaut,1260,5,10,,,0,0,2,4a neu
3018,Dt. Stadt Vredeheide 1266 von Hz. Barnim I. von Pommern gegr. (…) Magdeb. Recht im Priv. von 1268 verliehen. Lüb. Recht verlieh 1314 Hz. Otto I. der Stadt G.,1266,1,1,M05,,0,0,0,4a neu
3018,Dt. Stadt Vredeheide 1266 von Hz. Barnim I. von Pommern gegr. (…) Magdeb. Recht im Priv. von 1268 verliehen. Lüb. Recht verlieh 1314 Hz. Otto I. der Stadt G.,1314,3,7,L04,,0,0,0,4a neu
3018,"Wend. Siedlung anzunehmen. Mit Golinog u.ä. (um 1220, 1248) ist wohl nur eine Ldsch. gemeint.",1200,5,10,,,0,0,0,3
3019,Hz. Martislaw III. begründete die Stadt mit lüb. Recht.; nova civitas super Regam (1262); Wartislaw III. (* um 1210; † 17. Mai 1264) war ein Herzog von Pommern aus dem Greifenhaus.,1262,1,0,L04,,0,0,0,wiki
3019,nova civitas super Regam (1262),1262,5,10,,,0,0,0,1
3020,"Hz. Barnim I. verlieh 1254 Stadtrecht. Anfänglich magdeb., bald lüb. Recht; Stettiner Recht (d.i. Magdeb. Recht)",1254,1,1,S09,,0,0,0,"4, 4a neu"
3020,"Hz. Barnim I. verlieh 1254 Stadtrecht. Anfänglich magdeb., bald lüb. Recht; Stettiner Recht (d.i. Magdeb. Recht)",1254,3,7,L04,,0,0,0,"4, 4a neu"
3020,Gryphenhaghen 1254,1254,5,10,,,0,0,0,1
3021,Stadtrecht 1990,1990,1,1,,,0,0,0,4a neu
3021,1304 erwarb Bischof Heinrich von Kammin das castrum Gulzow,1304,5,10,,,0,0,0,4a neu
3022,Handfeste 1395 mit Verleihung des Kulmer Stadtrechts,1395,1,1,K03,,0,0,0,4
3022,In den 80er Jahren des 14. Jh. Verlegung eines Hofes des Dt. Ordens von Falkenwalde nach hierher,1380,5,10,,,0,0,2,3a neu
3023,,,4,,,,0,0,0,
3023,Erste urk. Erwähnung 1238,1238,5,10,,,0,0,0,3a neu
3024,Stadt begr. vor 1336,1336,0,0,,,0,2,0,4
3024,Stadt begr. vor 1336,1336,5,10,,,0,0,0,4
3025,Stadtpriv. mit Verleihung des Magdeb. Rechts vom Starosten Peter Potulicki 1602,1602,1,1,M05,,0,0,0,4
3025,1363 als kgl. Dorf erwähnt,1363,5,10,,,0,0,0,3
3026,"In der Mitte des 13. Jahrhunderts siedelten die brandenburgischen Markgrafen im Gebiet östlich der Drage deutsche Einwanderer an, die auch den Ort Kallies gründeten. Er hatte sich bis zum Anfang des 14. Jahrhunderts bereits so weit entwickelt, dass ihm 1303 von den Markgrafen das Magdeburger Stadtrecht verliehen wurde.",1303,1,1,M05,,0,0,0,wiki
3026,Zuerst 1303 erw.,1303,5,10,,,0,0,0,3
3027,"Als 1273 die Brandenburger den wend. Burgflecken K. zerstört hatten, bauten 1274 die Bewohner, durch den Zuzug vieler dt. Einwanderer verstärkt, auf dem bisher bewaldeten Hügel w. von der Burg eine neue dt. Stadt auf, die 1274 vom Hz. Barnim I. mit lüb. Recht (Rechtsberufung nach Greifswald) begabt wurde.",1274,1,1,L04,,0,0,0,4
3027,"Um 800 entstand eine Burg, die territorial mit Wollin verbunden war.",800,5,10,,,0,0,1,3a neu
3028,Nach J. Micraelius angebl. 1240 als Stadt gegr. (…) Lüb. Recht,1240,1,0,L04,,0,0,0,4a neu
3028,Lat. Corulin (1299),1299,5,10,,,0,0,0,1
3029,Bf. Herrmann von Gleichen (Kammin) erhebt 1266 den Ort zu einer Stadt (civitas). Lüb. Recht.,1266,1,2,L04,,0,0,0,4
3029,Villa (Flecken) Cossalitz 1214,1214,5,10,,,0,0,0,3
3030,"Die dt. Siedlung wurde mit lüb. Recht 1255 von pomm. Hz. Wartislaw u. Bf. von Kammin, Hermann von Gleichen, bewidmet",1255,1,1,L04,,0,0,0,4
3030,I. J. 1000 nach Thietmar als Bt. durch Boleslaw Chobri von Polen im Einverständnis mit Kaiser Otto III. unter das Erzbt. Gnesen gestellt.,1000,5,10,,,0,0,0,3
3031,"Die Stadt ist hervorgegangen aus dem Bhf. Kr., dem Dorf Drage-Lukatz, 1701 gegr., u. dem Ortsteil Buschlukatz, 1750 gegr., seit Bau der O-Bahn 1848 allmählich entstanden.",1848,1,4,,,0,0,4,4
3031,"Die Stadt ist hervorgegangen aus dem Bhf. Kr., dem Dorf Drage-Lukatz, 1701 gegr., u. dem Ortsteil Buschlukatz, 1750 gegr., seit Bau der O-Bahn 1848 allmählich entstanden.",1701,5,10,,,0,0,0,3
3032,Stadtgründung durch Andreas von Danahorski 1420 (Magdeb. Recht),1420,1,0,M05,,0,0,0,4
3032,Stadtgründung durch Andreas von Danahorski 1420,1420,5,10,,,0,0,0,4
3033,"1486, 1517 Stedeken",1486,1,4,,,0,2,0,4c neu
3033,Choritowo (1237),1237,5,10,,,0,0,0,1
3034,Vermutl. vor 1295 (hier schon civitas gen.) mit Stadtrecht von den von Borcke bewidmet. 1348 lüb. Recht ausdrückl. bezeugt.,1271,1,2,L04,,0,0,2,4
3034,1271 Borco dominus de Lobis erw.,1271,5,10,,,0,0,0,3
3035,"Erst viel später wurde das Dorf zur Stadt. 1789 von Goldbeck noch als Marktflecken bezeichnet, doch seit 1775 städt. Verwaltung.",1775,1,4,,,0,0,0,"3,4"
3035,1379 wird in Landeck ein Pfleger genannt.,1379,5,10,,,0,0,0,wiki
3036,"Dietrich Burggraf von Altenburg, Hochmeister des Dt. Ordens, verlieh dem Rutcher (Rüdiger) von Emmerich die Stadt L. mit 100 Hufen zu kulm. Recht. Handfeste 1341, erneuert 1507; Dietrich von Altenburg († Oktober 1341 in Thorn) war der 19. Hochmeister des Deutschen Ordens von 1335 bis 1341.",1341,1,4,K03,,0,0,0,wiki
3036,Slaw. Siedlung mit stadtähnl. Charakter 1285 genannt,1285,5,10,,,0,0,0,"3a,b neu"
3037,"Der Danziger Komtur Wilhelm von Baldersheim verlieh 1357 mit Genehmigung des Hochmeisters Winrich von Kniprode dem Weichbild Lebamünde, das 1373 als ""Stedlein"" bezeichnet wird, das lüb. Recht, an dessen Stelle späterhin wahrscheinl. das kulm. Recht getreten ist.",1357,1,1,L04,,0,0,0,4
3037,"Der Danziger Komtur Wilhelm von Baldersheim verlieh 1357 mit Genehmigung des Hochmeisters Winrich von Kniprode dem Weichbild Lebamünde, das 1373 als ""Stedlein"" bezeichnet wird, das lüb. Recht, an dessen Stelle späterhin wahrscheinl. das kulm. Recht getreten ist.",1357,1,1,K03,,0,1,0,4
3037,Lebemunde (1357),1357,5,10,,,0,0,0,1
3038,"Der Ort erhielt Stadtrecht wahrscheinl. 1303. (…) Die Stadt hatte das ""starke brandenb. Recht""",1303,1,1,B06,,0,0,0,4
3038,Eine Siedlung vor der Stadtgründung ist nicht bekannt; Der Ort erhielt Stadtrecht wahrscheinl. 1303,1303,5,10,,,0,0,0,"3, 4"
3039,Bf. Graf Hermann von Gleichen zu Kammin verlieh der neuen Stadtgründung Magdeb. Recht 1278,1278,1,1,M05,,0,0,0,4
3039,Lüb. Recht 1286 verliehen,1286,3,7,L04,,0,0,0,4
3039,Massow (seit 1232),1232,5,10,,,0,0,0,1
3040,Lüb. Recht 1309,1309,1,1,L04,,0,0,0,4
3040,dt. Burg um 1260 aufgebaut,1260,5,10,,,0,0,0,3
3041,Zum Schutze gegen das Nordringen Waldemars II. von Brandenburg gründete 1310 Watislaw IV. die Stadt u. bewidmete sie mit lüb. Recht,1310,1,1,L04,,0,0,0,4
3041,Zum Schutze gegen das Vordringen Waldemars II. von Brandenburg gründete 1310 Watislaw IV. die Stadt u. bewidmete sie mit lüb. Recht,1310,5,10,,,0,0,0,4
3042,"Zeit der Stadtgründung unbekannt. Hz. Joachim bestätigte 1442 der Stadt die Priv., insonderheit die hohe u. niedere Gerichtsbarkeit (…) Magdeburgisches Recht",1442,1,4,L04,,0,2,0,4
3042,"Hz. Bogislaw I. verlieh 1184 dem Kloster Grobe auf der Insel Usedom die Fischerei in Werpene, dem Warpschen See.",1183,5,10,,,0,0,0,3
3043,"Gründung der Burgherren, angebl. 1315 oder, nach einer Chronik, 1347",1315,1,0,,,0,0,3,4
3043,1313 zuerst erwähnt (Wedele),1313,5,10,,,0,0,0,3
3044,Verleihung des Stadtrechts nicht bekannt. Stadt 1300 vorhanden,1250,0,3,,,0,0,3,4
3044,Bei der Gründung des Klosters Marienfließ 1248 weitgehend unbesiedelt.,1248,5,10,,,0,0,0,3a neu
3045,"Der Ritter Dubislaw von Woedtke, der an der unteren Rega reich begütert war, bewidmete 1277 die neue Stadt mit 160 Hufen u. die Kirche mit 4 Hufen u. dem Zehnten. Lüb. Recht",1277,1,4,L04,,0,0,0,4
3045,Funde arabischer Münzen aus dem 10. Jh.,900,5,10,,,0,0,4,3a neu
3046,"Unter Peter von Neuenburgs Sohn, Peter von P., erhielt die bei dem Schlosse entstandene Siedlung dt. Stadtrecht; Sein Sohn gleichen Namens verlieh Pollnow 1312 das lübische Stadtrecht",1312,1,1,L04,,0,0,0,wiki
3046,1307 Schloß,1307,5,10,,,0,0,0,3
3047,Wahrscheinl. 1335 von den Söhnen Wartislaws IV. mit brandenb. Recht begabt; etwa 1515 Einf. des lüb. Rechts,1335,1,1,B06,,0,0,0,4
3047,Wahrscheinl. 1335 von den Söhnen Wartislaws IV. mit brandenb. Recht begabt; etwa 1515 Einf. des lüb. Rechts,1515,3,7,L04,,0,0,0,4
3047,Bau des Schlosses um 1290,1290,5,10,,,0,0,1,3
3048,Hochmeister Winrich von Kniprode verlieh 1354 dem Orte das kulmische Stadtrecht,1354,1,1,K03,,0,0,0,4
3048,"Der Dt. Ritterorden schenkte 1346 einem gewissen Tylo 4 Hufen ""in campo Fredeland""",1346,5,10,,,0,0,0,3
3049,"Barnim I. verlieh 1263 consulibus universisque burgensibus dasselbe Stadtrecht, auch Innungsrecht, wie Stettin, also das magdeb.",1263,1,1,S09,,0,0,0,4
3049,"Das wend. castrum P. (1140), an einem Bach gelegen, rings von nassen Wiesen umgeben, war der Vorort der terra P. (1186)",1140,5,10,,,0,0,0,3
3050,Kg. August III. von Polen erteilte 1759 dem Grafen Andreas Radolinski ein Priv. zur Gründung der Stadt. Sie erhielt 1764 von diesem ein sehr umfangreiches Priv. Die neue Stadt konnte sich aber neben Schönlanke nicht entwickeln u. wurde 1857 wieder Ldgm.,1764,1,1,,,0,0,0,"3,4"
3050,Kg. August III. von Polen erteilte 1759 dem Grafen Andreas Radolinski ein Priv. zur Gründung der Stadt. Sie erhielt 1764 von diesem ein sehr umfangreiches Priv. Die neue Stadt konnte sich aber neben Schönlanke nicht entwickeln u. wurde 1857 wieder Ldgm.,1857,2,,,,0,0,0,"3,4"
3050,Kg. August III. von Polen erteilte 1759 dem Grafen Andreas Radolinski ein Priv. zur Gründung der Stadt.,1759,5,10,,,0,0,0,"3,4"
3051,Kg. Friedrich II. erhob den Marktflecken 1754 zu einer Immediatstadt,1754,1,1,,,0,0,0,4
3051,R. 1554 im Auftrage des Hz. Barnim XI. als hzl. Amtsdorf angelegt.,1554,5,10,,,0,0,0,3
3052,Civitas 1296 genannt; Wohl Magdeb. Recht von Soldin,1296,1,2,S26,,0,2,0,"4, 4a neu"
3052,"Pomm. Burg im Winkel zwischen Ihna u. Fließ, 1269 genannt",1269,5,10,,,0,0,0,3
3053,"Im 13. Jh. Regevol; 1288 bestätigten Vidante u. seine Söhne der Stadt R. das Gründungspriv. der Bordes. Greifswaldisches, d. i. lüb. Recht.",1288,1,1,G04,,0,2,0,4
3053,1227 Reszko,1227,5,10,,,0,0,0,1 neu
3054,Als civitas 1271 zuerst genannt. Die Swenzonen übergaben 1312 die verfallene Stadt an 5 Besetzer zur Neugründung und verliehen ihr lüb. Recht.; Die neugegr. Stadt war bereits im Jahr 1283 zerstört,1271,1,2,,,0,2,0,"4, 4b neu"
3054,Als civitas 1271 zuerst genannt. Die Swenzonen übergaben 1312 die verfallene Stadt an 5 Besetzer zur Neugründung und verliehen ihr lüb. Recht.; Die neugegr. Stadt war bereits im Jahr 1283 zerstört,1283,2,,,,0,0,0,"4, 4b neu"
3054,Als civitas 1271 zuerst genannt. Die Swenzonen übergaben 1312 die verfallene Stadt an 5 Besetzer zur Neugründung und verliehen ihr lüb. Recht.; Die neugegr. Stadt war bereits im Jahr 1283 zerstört,1312,3,7,L04,,0,0,0,"4, 4b neu"
3054,Dt. Ruyenwolde (1271),1271,5,10,,,0,0,0,1
3055,"Durch Urteil des Hofgerichts Stettin von 1617 Stadtrecht zuerkannt, von den Massows aber vorenthalten, 1707 durch Urteil zum zweiten Male zuerkannt, durch Revolution Friedrich Wilhelms I. 1721 erzwungen. Lüb. Recht ohne besondere Verleihung durch Observanz",1721,1,1,L04,,0,0,0,4
3055,1478 Dorf,1478,5,10,,,0,0,0,3
3056,"Verleihung des Stadtrechts wahrscheinl. 1296, brandenb. Recht",1296,1,1,B06,,0,0,0,4
3056,Seit 1266 waren die askan. Mkgr. Herren der Burg.,1266,5,10,,,0,0,0,3
3057,"1317 als ""Civitas nova Zlawena"" mit lüb. Rechten von den Swenzonen Jesko, Herrn des Landes Schl., unter Mithilfe von Kösliner Kaufleuten begr.",1317,1,2,L04,,0,0,0,4
3057,1223 Kastellan erstmals genannt,1223,5,10,,,0,0,0,3a neu
3058,"Handfeste des Hochmeisters Heinrich Dusemer 1348, bestätigt durch den poln. Kg. Sigismund II. Kulm. Recht",1348,1,4,K03,,0,0,0,4a neu
3058,Schl. soll um 1200 von wend. Flüchtlingen aus dem Netzebruch ger. sein,1200,5,10,,,0,0,1,3
3059,"Wann Schl. Stadtrecht bekommen hat, steht nicht fest, wahrscheinl. gegen E. 13. Jh. 1350 als Stadt erwähnt. (…) Stadtpriv. zu Magdeburg.",1350,1,3,M05,,0,2,0,4
3059,Zwei Burgwälle (um 1000) westl. des Marktes,1000,5,10,,,0,0,1,3a neu
3060,Sigismund I. von Polen verlieh ihr 1513 das Magdeb. Stadtrecht.,1513,1,1,M05,,0,0,0,4
3060,Snydemole zuerst 1456 genannt,1456,5,10,,,0,0,0,4
3061,Verleihung des Magdeb. Stadtrechts 1731 durch Kg. August II. von Polen.,1731,1,1,M05,,0,0,0,4
3061,Erste Erwähnung des Dorfes 1565,1565,5,10,,,0,0,0,3
3062,"Hz. Barnim I.verlieh der Marktsiedlung 1253 (1243?) Magdeb. Recht, lüb. Recht seit 1292.",1253,1,1,M05,,0,0,0,4
3062,"Hz. Barnim I.verlieh der Marktsiedlung 1253 (1243?) Magdeb. Recht, lüb. Recht seit 1292.",1292,3,7,L04,,0,0,0,4
3062,1140 castrum Stargrod,1140,5,10,,,0,0,0,3
3063,1721 mit Einführung der Akzise als Stadt oder Städtlein bezeichnet,1721,1,3,,,0,0,0,4a neu
3063,1278 Stepenitze,1278,5,10,,,0,0,0,1 neu
3064,Hz. Barnim I. von Pommern (1220-78) erhob 1243 St. zur Stadt magdeb. Rechtes,1243,1,1,M05,S09,0,0,0,4
3064,Bei erster Erwähnung 1091 (Eroberung durch die Polen) als castrum bezeichnet,1091,5,10,,,0,0,0,3
3065,"1260 magdeb. Stadtrecht, mit Rechtszug nach Stettin",1260,1,1,S09,,0,0,0,4
3065,"1293 lüb. Stadtrecht, seit 1297 magdeb. Stadtrecht.",1293,3,8,L04,,0,0,0,4
3065,"1293 lüb. Stadtrecht, seit 1297 magdeb. Stadtrecht.",1297,3,8,M05,,0,0,0,4
3065,Walburg Adam 1121 von Polen zerstört,1121,5,10,,,0,0,0,3
3066,1855 Verleihung der Städteordnung,1855,1,1,,,0,0,0,4a neu
